Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.665,0.5,0.17,1.172,0.3893,0.2077,0.35,12.3
M,0.558,0.44,0.17,1.1061,0.4431,0.2125,0.41,12.5
F,0.549,0.47,0.14,0.899,0.4385,0.16,0.266,9.6
F,0.671,0.52,0.167,1.31,0.611,0.278,0.41,12.0
F,0.537,0.501,0.17,0.905,0.4243,0.2538,0.253,12.1
F,0.62,0.44,0.17,0.921,0.2419,0.2544,0.343,17.7
F,0.662,0.48,0.16,1.2288,0.589,0.2012,0.339,10.0
F,0.532,0.44,0.17,1.0187,0.3836,0.2325,0.369,10.9
M,0.526,0.42,0.15,1.1222,0.395,0.2586,0.337,12.8
F,0.593,0.433,0.14,0.9826,0.408,0.169,0.22,7.0
F,0.701,0.59,0.2,2.2143,0.9217,0.382,0.46,17.3
F,0.611,0.44,0.16,0.984,0.4477,0.2371,0.2325,10.7
I,0.465,0.374,0.12,0.606,0.2484,0.1152,0.188,5.8
F,0.587,0.5,0.15,1.1966,0.518,0.252,0.3,8.2
F,0.37,0.302,0.092,0.22,0.106,0.0652,0.079,5.0
F,0.576,0.46,0.16,0.9538,0.4,0.1964,0.282,8.9
F,0.562,0.48,0.16,0.966,0.4228,0.159,0.292,9.6
F,0.655,0.47,0.19,1.1262,0.5696,0.2926,0.33,9.7
F,0.68,0.525,0.2,2.32,1.1419,0.39,0.49,11.8
F,0.571,0.49,0.17,1.07,0.4477,0.2723,0.279,9.3
M,0.508,0.389,0.12,0.5,0.2634,0.1024,0.171,6.3
F,0.692,0.53,0.17,1.404,0.6018,0.3089,0.366,9.5
F,0.627,0.5,0.161,1.0566,0.5079,0.2264,0.301,9.5
M,0.59,0.5,0.188,1.141,0.5239,0.2858,0.36,8.0
F,0.6,0.465,0.14,0.98,0.339,0.167,0.33,13.8
F,0.47,0.39,0.11,0.467,0.15,0.13,0.14,13.3
I,0.37,0.266,0.079,0.1736,0.0793,0.0439,0.036,5.6
F,0.55,0.48,0.15,0.9723,0.399,0.2224,0.242,10.0
I,0.199,0.186,0.05,0.0735,0.013,0.0152,0.01,4.2
F,0.63,0.5,0.178,1.251,0.4914,0.2185,0.37,8.6
F,0.514,0.41,0.127,0.469,0.2029,0.114,0.14,6.0
F,0.637,0.52,0.163,1.327,0.52,0.2753,0.36,10.9
F,0.722,0.54,0.16,1.3425,0.626,0.303,0.41,12.7
I,0.38,0.28,0.079,0.1778,0.0572,0.0315,0.034,6.0
F,0.6,0.45,0.15,0.9912,0.4511,0.2642,0.254,8.5
F,0.56,0.398,0.15,0.761,0.364,0.1488,0.206,8.4
I,0.15,0.1,0.023,0.01,0.005,0.0055,0.001,5.5
F,0.77,0.509,0.2,1.855,0.891,0.3961,0.525,11.3
F,0.42,0.39,0.14,0.4815,0.2529,0.131,0.13,6.9
F,0.533,0.373,0.135,0.7201,0.2725,0.1434,0.199,8.5
F,0.605,0.45,0.16,1.1,0.4629,0.2428,0.272,9.1
F,0.579,0.48,0.172,1.316,0.5314,0.244,0.3365,8.3
F,0.541,0.47,0.149,1.059,0.3894,0.209,0.247,10.0
F,0.561,0.51,0.166,1.2418,0.378,0.2844,0.3,12.1
F,0.62,0.527,0.19,1.4001,0.6639,0.2669,0.366,11.3
F,0.65,0.48,0.15,1.113,0.45,0.2491,0.294,14.3
F,0.597,0.431,0.137,0.8725,0.348,0.1888,0.23,7.8
F,0.577,0.45,0.15,0.969,0.4765,0.2137,0.271,9.1
F,0.622,0.45,0.16,1.068,0.4939,0.2219,0.257,8.7
F,0.59,0.53,0.16,1.0893,0.5183,0.272,0.338,9.0
F,0.52,0.46,0.16,0.8921,0.44,0.2182,0.282,12.0
F,0.623,0.51,0.161,1.269,0.5581,0.277,0.35,9.3
F,0.586,0.47,0.16,0.898,0.3966,0.182,0.216,10.9
F,0.6,0.49,0.17,1.0599,0.4656,0.2445,0.293,12.5
F,0.462,0.38,0.1,0.577,0.2944,0.12,0.172,8.0
F,0.53,0.39,0.16,0.8241,0.272,0.152,0.287,16.6
F,0.537,0.464,0.161,0.9225,0.4231,0.204,0.24,7.3
F,0.594,0.45,0.15,0.93,0.43,0.2131,0.282,10.8
I,0.38,0.277,0.096,0.2431,0.119,0.049,0.072,6.2
F,0.529,0.45,0.14,0.7165,0.2879,0.1529,0.171,2.9
F,0.56,0.47,0.14,0.8742,0.3958,0.166,0.22,13.8
F,0.573,0.46,0.15,1.11,0.5702,0.2375,0.306,8.9
F,0.573,0.47,0.14,1.0723,0.53,0.2499,0.291,6.8
F,0.69,0.59,0.168,1.29,0.5339,0.3012,0.383,9.2
F,0.547,0.47,0.15,0.96,0.4,0.2393,0.24,5.7
F,0.589,0.52,0.15,0.9015,0.4318,0.186,0.3,10.5
F,0.56,0.47,0.16,0.906,0.541,0.2648,0.254,8.5
F,0.552,0.42,0.134,0.966,0.4,0.174,0.227,7.6
F,0.57,0.48,0.16,1.0687,0.4376,0.2475,0.259,7.6
F,0.5,0.45,0.167,0.6952,0.2655,0.1435,0.256,9.3
F,0.559,0.49,0.16,1.0945,0.3943,0.2423,0.35,16.5
F,0.54,0.47,0.16,0.92,0.4293,0.2222,0.297,9.3
F,0.555,0.392,0.136,0.714,0.3056,0.1452,0.15,6.8
M,0.626,0.46,0.19,1.1239,0.4201,0.2639,0.29,8.0
F,0.584,0.48,0.16,1.061,0.501,0.259,0.269,8.5
M,0.58,0.44,0.145,1.0296,0.503,0.167,0.283,9.4
I,0.35,0.25,0.078,0.2,0.0762,0.0311,0.08,7.7
F,0.45,0.36,0.11,0.4092,0.1964,0.0824,0.13,5.7
F,0.562,0.46,0.14,0.8526,0.446,0.176,0.22,8.9
F,0.55,0.4,0.15,0.9004,0.4201,0.1878,0.249,9.8
I,0.462,0.36,0.14,0.493,0.212,0.1048,0.128,6.9
I,0.44,0.36,0.134,0.3843,0.182,0.0941,0.14,7.2
F,0.54,0.47,0.16,0.873,0.4253,0.1866,0.23,8.4
M,0.553,0.49,0.2,1.357,0.6657,0.2981,0.33,10.8
I,0.226,0.174,0.05,0.0637,0.0282,0.015,0.015,6.6
I,0.507,0.35,0.1,0.4304,0.2101,0.0717,0.103,6.4
F,0.763,0.53,0.178,1.723,0.728,0.3981,0.404,11.9
F,0.667,0.57,0.171,1.5,0.59,0.3824,0.46,17.4
F,0.55,0.4,0.133,0.589,0.2389,0.1442,0.184,7.1
I,0.22,0.168,0.048,0.0577,0.0254,0.014,0.012,4.0
F,0.66,0.44,0.14,1.1259,0.3782,0.24,0.297,13.2
I,0.6,0.43,0.16,0.902,0.3648,0.172,0.224,7.9
I,0.44,0.36,0.11,0.382,0.166,0.0917,0.0978,5.9
F,0.68,0.53,0.2,1.645,0.8231,0.4934,0.394,11.2
I,0.4,0.34,0.12,0.394,0.1978,0.0939,0.1,5.8
F,0.64,0.48,0.188,1.38,0.6747,0.2229,0.349,8.9
F,0.534,0.46,0.16,0.7733,0.3838,0.158,0.264,9.8
F,0.562,0.48,0.16,1.085,0.4238,0.2287,0.377,10.7
F,0.537,0.41,0.132,0.7261,0.3415,0.2069,0.203,11.7
F,0.62,0.47,0.175,1.4367,0.57,0.3018,0.3389,13.3
F,0.68,0.45,0.175,1.1202,0.533,0.259,0.359,7.1
F,0.632,0.52,0.14,1.0062,0.5445,0.241,0.314,10.4
F,0.625,0.48,0.15,1.0461,0.484,0.193,0.31,8.9
F,0.671,0.55,0.169,1.261,0.487,0.3526,0.32,7.7
F,0.57,0.45,0.171,1.1258,0.4149,0.2507,0.309,8.7
I,0.33,0.177,0.08,0.14,0.0533,0.039,0.035,4.0
F,0.543,0.425,0.15,0.7225,0.291,0.1282,0.242,11.4
M,0.59,0.51,0.14,1.2443,0.4991,0.2064,0.26,8.8
F,0.479,0.4,0.11,0.6531,0.25,0.1446,0.184,14.6
F,0.57,0.47,0.15,1.036,0.4853,0.2443,0.281,10.0
F,0.42,0.37,0.11,0.4543,0.1814,0.072,0.125,6.0
F,0.479,0.4,0.127,0.6615,0.2337,0.1517,0.182,7.9
F,0.6,0.48,0.18,1.1263,0.4041,0.2241,0.377,18.5
F,0.564,0.37,0.12,0.604,0.2671,0.1514,0.164,12.1
F,0.609,0.47,0.16,1.16,0.483,0.28,0.312,12.5
F,0.643,0.49,0.16,1.0963,0.4659,0.2378,0.2967,8.0
F,0.489,0.4,0.128,0.6858,0.312,0.142,0.216,6.8
F,0.561,0.45,0.14,0.835,0.352,0.1798,0.25,9.8
I,0.4,0.336,0.1,0.3094,0.115,0.0696,0.09,6.1
F,0.69,0.592,0.19,2.006,0.93,0.3935,0.589,9.6
F,0.63,0.49,0.16,1.126,0.4478,0.218,0.3234,9.6
F,0.6,0.53,0.17,1.0692,0.46,0.2904,0.314,8.8
F,0.64,0.46,0.16,1.1868,0.5442,0.2542,0.296,10.9
F,0.574,0.451,0.18,1.0456,0.4849,0.276,0.308,13.4
F,0.489,0.37,0.139,0.645,0.27,0.1274,0.178,9.1
F,0.6,0.449,0.173,1.1348,0.5476,0.2973,0.3,10.7
F,0.549,0.44,0.15,0.9037,0.4524,0.1404,0.23,8.5
F,0.576,0.44,0.16,0.8595,0.367,0.1594,0.246,11.3
F,0.641,0.53,0.18,1.0548,0.45,0.275,0.363,14.2
F,0.604,0.53,0.16,1.4129,0.5559,0.3027,0.3792,8.9
F,0.578,0.432,0.15,0.9464,0.419,0.203,0.221,7.9
F,0.59,0.5,0.14,1.039,0.436,0.2363,0.258,9.3
F,0.509,0.49,0.16,0.9272,0.4141,0.182,0.235,8.4
F,0.519,0.406,0.15,0.4556,0.252,0.1213,0.1499,5.5
F,0.498,0.4,0.15,0.6743,0.321,0.1489,0.217,8.1
I,0.37,0.25,0.074,0.214,0.0977,0.0412,0.07,6.1
F,0.582,0.48,0.183,1.098,0.4877,0.2446,0.36,12.0
F,0.4,0.37,0.138,0.4598,0.2511,0.0926,0.127,7.7
F,0.528,0.498,0.15,0.91,0.3978,0.226,0.209,9.5
F,0.57,0.47,0.139,1.02,0.39,0.2156,0.254,7.8
F,0.491,0.37,0.149,0.4746,0.204,0.1244,0.14,7.4
F,0.454,0.36,0.1,0.5111,0.2028,0.1049,0.178,6.3
F,0.55,0.398,0.15,0.6917,0.2889,0.1528,0.2,7.4
F,0.58,0.45,0.17,1.537,0.5702,0.2815,0.37,11.3
F,0.653,0.53,0.15,1.0093,0.4761,0.26,0.296,8.0
F,0.6,0.46,0.157,0.889,0.36,0.22,0.33,7.8
M,0.66,0.54,0.18,1.528,0.528,0.2902,0.42,17.5
F,0.63,0.45,0.163,1.2465,0.4,0.2841,0.35,9.5
F,0.579,0.47,0.16,1.046,0.4695,0.2212,0.262,5.9
F,0.564,0.45,0.17,0.9311,0.419,0.1793,0.305,8.9
F,0.656,0.44,0.14,1.2405,0.569,0.2463,0.327,7.7
F,0.7,0.47,0.22,2.107,1.167,0.491,0.574,10.8
F,0.6,0.46,0.14,0.954,0.4024,0.16,0.279,10.3
M,0.524,0.5,0.14,0.851,0.383,0.1544,0.2,10.0
F,0.652,0.547,0.173,1.4443,0.4922,0.315,0.324,14.6
F,0.595,0.43,0.15,0.7829,0.4128,0.216,0.253,10.7
F,0.504,0.43,0.196,1.033,0.4354,0.238,0.276,13.7
F,0.494,0.4,0.128,0.8983,0.474,0.164,0.205,9.2
F,0.59,0.42,0.14,1.02,0.4522,0.2385,0.21,11.0
F,0.5,0.411,0.131,0.7229,0.2837,0.1264,0.197,11.4
F,0.698,0.54,0.184,1.47,0.719,0.29,0.444,10.4
F,0.6,0.504,0.18,1.0925,0.4226,0.2693,0.35,16.3
F,0.608,0.48,0.14,0.9866,0.48,0.2431,0.295,9.2
I,0.19,0.16,0.041,0.035,0.0193,0.012,0.016,5.5
F,0.67,0.47,0.191,1.1175,0.4848,0.214,0.342,10.2
F,0.633,0.45,0.15,1.154,0.4268,0.223,0.265,9.4
F,0.6,0.45,0.15,1.0301,0.4587,0.2547,0.34,9.4
F,0.7,0.56,0.18,1.649,0.566,0.275,0.42,13.2
F,0.502,0.4,0.1,0.523,0.236,0.1129,0.14,8.5
F,0.56,0.437,0.15,0.872,0.364,0.188,0.269,8.0
I,0.45,0.349,0.097,0.36,0.1971,0.0624,0.088,5.7
F,0.45,0.35,0.12,0.42,0.2081,0.0857,0.134,7.9
F,0.563,0.44,0.128,0.825,0.3791,0.1379,0.202,8.3
F,0.49,0.32,0.11,0.382,0.1917,0.075,0.133,6.6
F,0.6,0.4,0.14,0.861,0.4083,0.2097,0.2818,8.4
F,0.65,0.527,0.177,1.555,0.6132,0.3657,0.425,11.5
F,0.6,0.48,0.15,1.1459,0.4787,0.2529,0.275,10.2
F,0.534,0.449,0.171,0.8908,0.3755,0.1485,0.285,11.9
F,0.498,0.436,0.128,0.848,0.373,0.1534,0.2518,8.8
F,0.54,0.45,0.15,0.8583,0.36,0.1919,0.237,7.5
F,0.521,0.41,0.141,0.8206,0.41,0.166,0.23,12.7
F,0.565,0.45,0.14,0.982,0.4608,0.1876,0.293,9.7
F,0.6,0.49,0.135,1.128,0.4506,0.2205,0.333,7.6
F,0.656,0.426,0.14,0.9532,0.317,0.162,0.257,14.0
F,0.584,0.47,0.172,1.0653,0.4001,0.2157,0.415,15.5
F,0.569,0.43,0.15,0.9062,0.4131,0.1791,0.269,9.7
F,0.59,0.45,0.17,0.94,0.4471,0.2135,0.23,7.7
F,0.63,0.56,0.21,2.154,0.928,0.384,0.532,10.2
F,0.582,0.418,0.145,0.6484,0.2339,0.1406,0.179,7.1
F,0.7,0.556,0.17,1.315,0.6617,0.2953,0.34,10.0
M,0.27,0.2,0.076,0.113,0.044,0.025,0.03,3.9
F,0.64,0.47,0.19,1.043,0.4557,0.2167,0.31,13.9
I,0.524,0.4,0.11,0.715,0.304,0.1352,0.14,7.4
F,0.65,0.54,0.17,1.47,0.6698,0.3075,0.34,11.4
M,0.614,0.432,0.15,1.07,0.38,0.192,0.31,12.0
F,0.618,0.44,0.17,1.02,0.5461,0.2269,0.254,11.8
F,0.641,0.5,0.185,1.2881,0.579,0.3127,0.37,10.3
F,0.643,0.51,0.15,1.049,0.5155,0.2819,0.307,7.7
F,0.6,0.46,0.163,0.9792,0.4094,0.2347,0.295,9.5
F,0.598,0.45,0.144,0.9679,0.444,0.2179,0.27,10.4
F,0.75,0.52,0.168,1.66,0.6873,0.336,0.4345,9.2
F,0.493,0.4,0.145,0.6631,0.2313,0.1535,0.208,6.1
F,0.577,0.44,0.143,0.9317,0.4173,0.2066,0.23,9.6
I,0.43,0.3,0.11,0.447,0.1762,0.074,0.118,6.2
F,0.65,0.536,0.2,1.696,0.7032,0.2815,0.467,15.4
I,0.28,0.22,0.075,0.115,0.043,0.025,0.034,6.0
F,0.605,0.43,0.141,0.9083,0.3843,0.175,0.23,13.9
I,0.18,0.071,0.03,0.012,0.0045,0.003,0.003,2.9
I,0.22,0.17,0.05,0.0614,0.036,0.014,0.015,5.5
F,0.49,0.4,0.15,0.8051,0.4093,0.1474,0.199,6.6
F,0.562,0.45,0.17,1.11,0.55,0.217,0.232,9.4
F,0.586,0.42,0.13,0.8833,0.414,0.192,0.288,8.1
I,0.29,0.21,0.05,0.0906,0.045,0.0272,0.023,7.0
F,0.54,0.47,0.15,0.85,0.361,0.1816,0.276,12.7
F,0.74,0.53,0.2,1.684,0.7534,0.2923,0.451,11.3
M,0.678,0.47,0.14,1.09,0.49,0.2155,0.32,10.5
M,0.64,0.48,0.17,1.3389,0.6188,0.3017,0.354,12.2
F,0.607,0.42,0.134,0.7948,0.3954,0.168,0.23,8.7
F,0.524,0.43,0.131,0.6713,0.28,0.145,0.245,11.5
I,0.43,0.405,0.1,0.619,0.29,0.1104,0.14,9.7
F,0.6,0.533,0.2,1.666,0.7287,0.438,0.452,10.8
F,0.61,0.43,0.16,0.9,0.4153,0.256,0.31,11.0
F,0.625,0.48,0.17,1.0954,0.52,0.2608,0.35,11.1
F,0.633,0.5,0.165,1.3922,0.5623,0.3183,0.351,10.6
I,0.553,0.46,0.16,0.8865,0.3479,0.1846,0.333,13.4
F,0.6,0.453,0.15,1.1202,0.4468,0.2537,0.34,10.8
F,0.68,0.49,0.15,1.2048,0.54,0.288,0.327,9.7
I,0.287,0.24,0.078,0.113,0.047,0.0179,0.035,6.6
F,0.508,0.4,0.13,0.6612,0.2606,0.1413,0.19,7.1
F,0.565,0.4,0.136,0.7527,0.2441,0.1461,0.196,7.5
F,0.65,0.48,0.179,1.35,0.57,0.288,0.311,11.2
F,0.6,0.502,0.16,1.1424,0.41,0.2635,0.292,12.2
I,0.42,0.367,0.14,0.3982,0.1745,0.104,0.11,5.8
F,0.65,0.478,0.17,1.3061,0.539,0.2692,0.36,10.7
F,0.662,0.476,0.16,1.021,0.3713,0.2435,0.37,14.4
F,0.614,0.44,0.17,0.8766,0.4,0.149,0.274,6.7
F,0.68,0.54,0.179,1.108,0.4351,0.267,0.343,15.9
F,0.619,0.52,0.17,1.3189,0.611,0.2941,0.319,13.5
F,0.54,0.445,0.17,1.0527,0.4451,0.3003,0.28,10.6
F,0.571,0.484,0.16,1.047,0.4,0.206,0.295,7.2
F,0.6,0.44,0.16,0.8,0.448,0.2154,0.3,12.9
F,0.659,0.51,0.18,1.161,0.53,0.2602,0.353,10.2
I,0.288,0.22,0.076,0.128,0.033,0.0438,0.03,9.5
F,0.6,0.436,0.15,1.0637,0.433,0.2665,0.32,9.6
F,0.57,0.43,0.136,0.729,0.319,0.175,0.234,9.4
F,0.43,0.35,0.12,0.3667,0.186,0.0969,0.08,6.2
F,0.6,0.48,0.19,1.3106,0.5279,0.2513,0.322,8.7
F,0.491,0.43,0.184,1.1091,0.3968,0.218,0.289,7.8
F,0.536,0.4,0.136,0.6169,0.2632,0.1607,0.178,8.5
F,0.627,0.5,0.183,1.1137,0.4587,0.1932,0.313,11.8
F,0.63,0.568,0.17,1.3759,0.5921,0.2934,0.35,13.9
M,0.472,0.374,0.11,0.6419,0.2356,0.1442,0.175,6.4
F,0.56,0.456,0.147,1.109,0.4834,0.2739,0.29,9.9
F,0.68,0.49,0.15,0.9953,0.4302,0.237,0.295,8.0
F,0.62,0.49,0.14,1.0394,0.407,0.2554,0.282,10.8
I,0.41,0.36,0.11,0.38,0.1909,0.0785,0.121,5.0
F,0.62,0.46,0.165,1.1931,0.535,0.289,0.294,12.6
F,0.616,0.5,0.14,1.0987,0.568,0.2332,0.365,8.8
F,0.48,0.44,0.132,0.9061,0.3577,0.1779,0.24,8.2
F,0.544,0.46,0.1,0.7716,0.35,0.1569,0.211,7.7
F,0.568,0.482,0.16,1.014,0.42,0.2107,0.29,10.5
M,0.73,0.62,0.2,1.702,0.6806,0.369,0.49,11.4
F,0.62,0.47,0.14,0.927,0.4222,0.2186,0.279,10.6
F,0.66,0.5,0.199,1.2777,0.593,0.2566,0.329,8.8
F,0.6,0.46,0.179,1.158,0.514,0.2538,0.35,13.0
F,0.572,0.45,0.17,1.068,0.4749,0.2287,0.35,10.2
F,0.649,0.47,0.15,0.935,0.47,0.202,0.22,7.4
F,0.57,0.448,0.162,0.9108,0.42,0.149,0.3,12.8
F,0.63,0.509,0.17,1.384,0.4208,0.3314,0.417,29.1
I,0.44,0.37,0.11,0.34,0.1968,0.1023,0.135,5.4
F,0.661,0.489,0.177,1.3946,0.646,0.3127,0.334,9.3
F,0.571,0.47,0.139,0.9935,0.4459,0.1406,0.23,8.6
F,0.64,0.549,0.15,1.4264,0.74,0.3525,0.37,11.8
M,0.43,0.35,0.11,0.353,0.176,0.059,0.121,11.1
F,0.544,0.39,0.19,0.9153,0.4475,0.1826,0.287,9.7
F,0.53,0.43,0.14,0.9,0.3754,0.161,0.255,9.3
F,0.497,0.4,0.138,0.789,0.2968,0.169,0.246,6.3
F,0.558,0.44,0.126,0.785,0.3358,0.154,0.167,7.2
M,0.617,0.47,0.17,1.4341,0.618,0.3026,0.322,10.4
F,0.618,0.45,0.14,1.026,0.4631,0.2284,0.211,8.8
F,0.5,0.48,0.15,1.1602,0.4121,0.2215,0.341,12.0
F,0.606,0.47,0.15,1.1883,0.576,0.262,0.285,9.0
F,0.664,0.48,0.169,1.3506,0.5106,0.2852,0.359,12.4
F,0.56,0.48,0.16,1.2977,0.5276,0.2962,0.343,7.2
F,0.565,0.446,0.177,1.031,0.5576,0.2444,0.341,9.2
M,0.594,0.47,0.161,1.1435,0.44,0.2916,0.337,8.9
I,0.33,0.28,0.071,0.1979,0.0921,0.0332,0.05,4.8
F,0.553,0.43,0.122,0.974,0.4383,0.2167,0.286,8.7
F,0.59,0.536,0.178,1.215,0.5923,0.25,0.336,10.9
F,0.625,0.49,0.14,0.789,0.364,0.2076,0.282,6.6
I,0.256,0.184,0.075,0.0991,0.0506,0.014,0.03,4.8
F,0.612,0.445,0.16,0.9754,0.4308,0.184,0.287,9.6
F,0.596,0.474,0.16,0.8463,0.3801,0.148,0.271,9.2
F,0.59,0.49,0.16,1.249,0.537,0.2492,0.339,10.6
F,0.638,0.501,0.15,1.413,0.73,0.2835,0.35,7.9
I,0.323,0.24,0.078,0.184,0.0719,0.045,0.052,7.5
F,0.512,0.372,0.137,0.612,0.249,0.119,0.185,7.3
M,0.6,0.482,0.16,1.096,0.53,0.2706,0.297,9.4
F,0.52,0.415,0.15,0.96,0.3846,0.1727,0.22,7.8
F,0.56,0.44,0.14,0.9165,0.341,0.2121,0.281,14.4
F,0.647,0.5,0.2,1.243,0.4273,0.2065,0.33,10.9
F,0.588,0.43,0.139,0.7587,0.3752,0.1473,0.22,5.9
F,0.594,0.5,0.15,1.176,0.4626,0.2534,0.32,9.2
F,0.7,0.53,0.173,1.6958,0.786,0.3217,0.429,10.7
F,0.6,0.48,0.18,1.2344,0.4824,0.235,0.305,11.8
F,0.593,0.42,0.16,1.1566,0.529,0.2402,0.343,10.9
F,0.6,0.458,0.15,1.2048,0.4561,0.2763,0.278,9.3
F,0.61,0.54,0.16,1.046,0.46,0.202,0.279,10.7
F,0.635,0.47,0.17,1.211,0.4,0.2504,0.415,17.9
F,0.59,0.47,0.14,1.0914,0.4941,0.2238,0.33,10.2
F,0.602,0.47,0.15,0.9896,0.4302,0.2154,0.22,9.2
F,0.619,0.51,0.187,1.352,0.6704,0.3046,0.34,11.5
F,0.56,0.463,0.178,1.3097,0.51,0.2452,0.38,10.4
F,0.605,0.45,0.17,0.95,0.4235,0.1934,0.273,13.2
M,0.555,0.45,0.18,0.923,0.4841,0.1951,0.244,7.7
F,0.535,0.49,0.184,1.1196,0.5952,0.302,0.274,11.5
M,0.586,0.5,0.177,1.37,0.676,0.2983,0.327,8.7
F,0.6,0.469,0.19,1.2626,0.57,0.23,0.34,8.9
F,0.6,0.48,0.16,1.133,0.5999,0.268,0.3,10.8
F,0.74,0.58,0.175,1.3489,0.5625,0.2969,0.356,9.0
F,0.47,0.392,0.133,0.652,0.3002,0.138,0.188,9.6
F,0.62,0.433,0.17,0.9814,0.4596,0.216,0.251,9.6
F,0.52,0.4,0.15,0.619,0.239,0.1431,0.216,12.2
F,0.622,0.46,0.19,1.2645,0.7068,0.2773,0.359,9.3
F,0.637,0.468,0.179,1.404,0.6404,0.305,0.37,10.9
F,0.64,0.506,0.16,1.0216,0.4687,0.287,0.34,16.3
F,0.554,0.43,0.15,0.835,0.2475,0.1463,0.266,10.6
F,0.659,0.49,0.121,1.133,0.5405,0.2471,0.302,8.3
F,0.629,0.5,0.201,1.6,0.6095,0.304,0.411,9.6
F,0.7,0.55,0.19,1.74,0.73,0.2887,0.44,9.5
I,0.19,0.15,0.05,0.0233,0.0192,0.0057,0.01,5.9
F,0.543,0.43,0.15,0.7594,0.36,0.1135,0.266,11.3
F,0.72,0.579,0.192,1.9594,0.7589,0.388,0.5,9.9
I,0.4,0.31,0.11,0.3293,0.156,0.069,0.08,7.5
M,0.256,0.22,0.071,0.0868,0.046,0.011,0.036,5.0
F,0.596,0.45,0.17,0.8146,0.3944,0.1702,0.2,8.0
F,0.661,0.5,0.203,1.51,0.69,0.374,0.424,13.0
F,0.619,0.52,0.16,1.1984,0.3875,0.2747,0.355,9.3
F,0.71,0.54,0.184,2.018,0.7,0.3847,0.47,9.4
F,0.687,0.57,0.187,1.604,0.6697,0.3524,0.43,9.2
F,0.657,0.55,0.169,1.4086,0.653,0.2955,0.46,13.2
F,0.601,0.54,0.171,0.889,0.4,0.238,0.31,16.1
M,0.581,0.44,0.17,1.0163,0.403,0.1722,0.298,10.8
F,0.6,0.45,0.2,1.11,0.5771,0.2961,0.294,10.1
F,0.699,0.54,0.18,1.154,0.516,0.3106,0.448,10.8
F,0.553,0.48,0.15,1.1014,0.4745,0.2501,0.324,10.0
F,0.636,0.46,0.16,1.146,0.4672,0.2521,0.29,14.1
F,0.64,0.45,0.17,1.239,0.5517,0.2894,0.4,8.2
F,0.582,0.431,0.15,0.8633,0.2992,0.1682,0.286,10.2
F,0.6,0.44,0.15,0.9509,0.4282,0.247,0.28,11.3
F,0.74,0.55,0.19,1.501,0.629,0.3414,0.453,11.1
F,0.604,0.5,0.182,0.9918,0.517,0.18,0.28,10.3
F,0.577,0.49,0.18,1.2965,0.5935,0.2568,0.306,12.4
F,0.53,0.44,0.15,0.9517,0.4678,0.2428,0.26,8.9
F,0.489,0.4,0.135,0.6823,0.2885,0.1456,0.17,6.8
F,0.66,0.555,0.18,1.3699,0.597,0.3276,0.33,9.3
I,0.36,0.25,0.066,0.17,0.0934,0.0205,0.05,6.1
F,0.583,0.5,0.15,1.1539,0.5703,0.3009,0.3,6.7
F,0.52,0.4,0.13,0.479,0.2462,0.1211,0.13,10.7
F,0.611,0.538,0.2,1.3958,0.5849,0.3561,0.405,11.2
F,0.616,0.49,0.18,1.3795,0.54,0.2932,0.346,9.3
F,0.581,0.509,0.15,1.1518,0.518,0.243,0.292,18.2
F,0.69,0.489,0.2,1.735,0.779,0.382,0.465,8.0
F,0.583,0.5,0.19,1.3809,0.4625,0.2332,0.47,16.3
F,0.48,0.382,0.132,0.6307,0.2831,0.1321,0.183,10.4
F,0.742,0.5,0.18,1.747,0.795,0.4106,0.4353,9.6
F,0.5,0.4,0.135,0.655,0.238,0.1421,0.194,10.0
F,0.707,0.518,0.171,1.2212,0.6662,0.263,0.313,10.1
F,0.64,0.49,0.177,1.0891,0.3807,0.2597,0.28,7.6
I,0.46,0.37,0.11,0.5009,0.1899,0.1106,0.128,6.7
I,0.4,0.31,0.09,0.3087,0.154,0.057,0.09,5.6
F,0.595,0.49,0.15,0.9544,0.4429,0.205,0.297,7.5
F,0.588,0.5,0.181,1.1121,0.3601,0.2328,0.3128,13.9
F,0.57,0.46,0.14,0.98,0.47,0.17,0.253,6.2
F,0.739,0.517,0.2,1.3954,0.625,0.3362,0.43,10.4
F,0.622,0.45,0.169,1.3363,0.5896,0.2729,0.37,10.3
F,0.6,0.45,0.137,0.8803,0.43,0.133,0.18,6.4
F,0.67,0.52,0.182,1.568,0.7133,0.2908,0.342,9.0
F,0.57,0.51,0.15,0.8823,0.3665,0.179,0.304,9.0
F,0.691,0.491,0.16,1.173,0.4547,0.245,0.36,9.1
F,0.557,0.458,0.16,0.936,0.4064,0.248,0.363,12.4
F,0.61,0.45,0.15,0.86,0.402,0.1585,0.24,12.7
F,0.657,0.49,0.18,1.2186,0.4649,0.236,0.334,11.5
F,0.588,0.5,0.14,1.2126,0.4343,0.308,0.309,9.9
F,0.59,0.43,0.134,0.7538,0.2937,0.1816,0.2,10.8
F,0.67,0.49,0.161,1.171,0.513,0.246,0.334,12.3
M,0.624,0.457,0.16,1.0012,0.4035,0.2239,0.26,8.3
I,0.475,0.369,0.11,0.4898,0.2146,0.089,0.18,6.2
F,0.554,0.45,0.173,0.9652,0.4559,0.252,0.35,8.4
