Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
M,0.5,0.4,0.12,0.5,0.26,0.1,0.18,7.0
F,0.68,0.54,0.18,1.27,0.58,0.29,0.36,9.0
F,0.6,0.47,0.16,1.09,0.53,0.23,0.3,9.0
M,0.62,0.49,0.18,1.16,0.53,0.29,0.36,8.0
F,0.6,0.46,0.15,0.89,0.36,0.17,0.36,14.0
F,0.44,0.35,0.12,0.49,0.17,0.12,0.14,13.0
I,0.36,0.28,0.08,0.18,0.08,0.05,0.04,5.0
F,0.57,0.46,0.15,0.98,0.39,0.22,0.25,11.0
I,0.18,0.18,0.05,0.07,0.01,0.02,0.01,4.0
F,0.63,0.49,0.18,1.24,0.54,0.24,0.34,9.0
F,0.48,0.38,0.12,0.5,0.21,0.12,0.14,6.0
F,0.64,0.51,0.18,1.36,0.59,0.29,0.36,11.0
F,0.66,0.53,0.15,1.38,0.59,0.3,0.44,13.0
I,0.35,0.27,0.08,0.18,0.06,0.03,0.04,6.0
F,0.6,0.46,0.15,0.97,0.42,0.25,0.24,9.0
F,0.53,0.42,0.15,0.74,0.35,0.15,0.2,8.0
I,0.14,0.1,0.02,0.01,0.0,0.01,0.0,6.0
F,0.72,0.56,0.2,1.76,0.94,0.38,0.51,11.0
F,0.44,0.35,0.14,0.48,0.25,0.12,0.14,7.0
F,0.52,0.4,0.14,0.67,0.28,0.14,0.18,9.0
F,0.57,0.46,0.15,1.08,0.46,0.25,0.26,9.0
F,0.64,0.49,0.18,1.25,0.54,0.27,0.34,9.0
F,0.57,0.46,0.14,1.03,0.43,0.22,0.26,10.0
F,0.62,0.49,0.18,1.16,0.43,0.29,0.34,13.0
F,0.63,0.5,0.19,1.36,0.66,0.27,0.4,11.0
F,0.63,0.49,0.15,1.12,0.46,0.25,0.32,15.0
F,0.56,0.44,0.14,0.78,0.36,0.18,0.23,8.0
F,0.57,0.44,0.15,0.93,0.46,0.22,0.28,9.0
F,0.57,0.46,0.16,1.04,0.47,0.22,0.28,9.0
F,0.63,0.49,0.15,1.16,0.53,0.26,0.34,9.0
F,0.57,0.45,0.16,0.95,0.45,0.21,0.28,13.0
F,0.62,0.49,0.18,1.25,0.54,0.28,0.34,9.0
F,0.57,0.46,0.15,0.89,0.43,0.19,0.24,10.0
F,0.6,0.46,0.16,1.09,0.46,0.25,0.3,11.0
F,0.52,0.38,0.11,0.57,0.29,0.12,0.18,8.0
F,0.53,0.42,0.15,0.76,0.26,0.16,0.28,16.0
F,0.57,0.46,0.16,0.89,0.47,0.2,0.23,8.0
F,0.57,0.46,0.15,0.99,0.45,0.22,0.3,10.0
I,0.37,0.28,0.1,0.24,0.12,0.05,0.08,6.0
F,0.56,0.44,0.14,0.75,0.29,0.14,0.18,3.0
F,0.57,0.44,0.15,0.89,0.39,0.16,0.25,13.0
F,0.6,0.46,0.16,1.13,0.53,0.26,0.3,9.0
F,0.57,0.46,0.15,1.1,0.54,0.26,0.3,7.0
F,0.66,0.54,0.18,1.38,0.55,0.3,0.36,9.0
F,0.57,0.46,0.15,0.97,0.38,0.22,0.25,6.0
F,0.57,0.46,0.16,0.93,0.43,0.2,0.3,10.0
F,0.58,0.46,0.15,1.06,0.51,0.25,0.28,9.0
F,0.57,0.46,0.12,0.88,0.4,0.16,0.24,8.0
F,0.57,0.46,0.16,1.01,0.46,0.26,0.28,8.0
F,0.53,0.44,0.16,0.71,0.28,0.15,0.24,9.0
F,0.57,0.46,0.16,1.09,0.43,0.26,0.36,17.0
F,0.57,0.46,0.16,0.98,0.42,0.22,0.3,10.0
F,0.5,0.4,0.14,0.66,0.29,0.15,0.15,7.0
M,0.62,0.49,0.18,1.03,0.38,0.26,0.31,8.0
F,0.6,0.49,0.16,1.05,0.48,0.25,0.27,9.0
M,0.57,0.46,0.16,0.98,0.48,0.17,0.28,10.0
I,0.35,0.26,0.08,0.2,0.08,0.03,0.08,7.0
F,0.46,0.35,0.11,0.44,0.21,0.08,0.12,6.0
F,0.55,0.42,0.15,0.87,0.43,0.17,0.23,9.0
F,0.53,0.4,0.15,0.89,0.41,0.19,0.26,10.0
I,0.48,0.38,0.14,0.5,0.21,0.11,0.12,7.0
I,0.45,0.35,0.14,0.39,0.18,0.09,0.14,7.0
F,0.55,0.44,0.15,0.88,0.42,0.17,0.23,8.0
M,0.62,0.5,0.18,1.36,0.63,0.29,0.34,11.0
I,0.24,0.18,0.05,0.06,0.03,0.02,0.02,7.0
I,0.48,0.35,0.11,0.45,0.2,0.07,0.12,6.0
F,0.7,0.55,0.18,1.79,0.7,0.4,0.44,12.0
F,0.68,0.55,0.16,1.6,0.57,0.35,0.45,16.0
F,0.53,0.4,0.14,0.56,0.24,0.15,0.18,8.0
I,0.22,0.16,0.04,0.06,0.02,0.01,0.01,4.0
F,0.57,0.46,0.15,1.06,0.41,0.25,0.3,12.0
I,0.57,0.44,0.15,0.84,0.35,0.16,0.22,8.0
I,0.44,0.35,0.11,0.39,0.18,0.08,0.09,6.0
F,0.71,0.54,0.2,1.89,0.81,0.48,0.44,11.0
I,0.4,0.31,0.11,0.4,0.21,0.09,0.1,6.0
F,0.63,0.49,0.2,1.38,0.66,0.22,0.36,9.0
F,0.56,0.46,0.16,0.81,0.38,0.18,0.26,10.0
F,0.6,0.46,0.15,1.11,0.46,0.22,0.34,11.0
F,0.56,0.44,0.14,0.67,0.33,0.21,0.2,11.0
F,0.66,0.52,0.18,1.39,0.59,0.3,0.36,13.0
F,0.63,0.49,0.18,1.17,0.51,0.27,0.35,7.0
F,0.6,0.49,0.15,1.09,0.54,0.25,0.3,10.0
F,0.62,0.49,0.15,1.06,0.48,0.2,0.31,9.0
F,0.62,0.49,0.18,1.27,0.51,0.34,0.34,8.0
F,0.57,0.46,0.18,1.1,0.43,0.26,0.3,9.0
I,0.35,0.18,0.08,0.14,0.05,0.04,0.03,4.0
F,0.5,0.4,0.16,0.7,0.28,0.13,0.26,12.0
M,0.57,0.46,0.14,1.13,0.46,0.22,0.26,9.0
F,0.5,0.4,0.11,0.63,0.26,0.15,0.18,15.0
F,0.57,0.44,0.15,1.04,0.46,0.25,0.26,9.0
F,0.44,0.35,0.11,0.46,0.2,0.08,0.12,7.0
F,0.52,0.4,0.12,0.67,0.25,0.14,0.18,8.0
F,0.57,0.46,0.18,1.06,0.42,0.22,0.36,17.0
F,0.52,0.38,0.11,0.62,0.29,0.15,0.18,12.0
F,0.66,0.49,0.16,1.16,0.52,0.28,0.3,12.0
F,0.62,0.49,0.16,1.09,0.46,0.26,0.32,8.0
F,0.5,0.4,0.14,0.7,0.32,0.15,0.2,7.0
F,0.57,0.46,0.15,0.9,0.34,0.17,0.25,11.0
I,0.41,0.32,0.09,0.3,0.11,0.07,0.08,6.0
F,0.72,0.56,0.18,2.01,0.92,0.45,0.57,10.0
F,0.63,0.49,0.17,1.1,0.43,0.22,0.34,10.0
F,0.63,0.49,0.18,1.1,0.46,0.29,0.29,9.0
F,0.63,0.49,0.16,1.12,0.58,0.25,0.28,10.0
F,0.57,0.46,0.18,1.09,0.46,0.27,0.3,12.0
F,0.5,0.38,0.14,0.59,0.28,0.12,0.18,9.0
F,0.63,0.5,0.18,1.24,0.57,0.29,0.3,11.0
F,0.56,0.44,0.15,0.88,0.46,0.13,0.23,9.0
F,0.56,0.44,0.16,0.84,0.38,0.17,0.26,11.0
F,0.62,0.49,0.18,1.1,0.46,0.27,0.34,13.0
F,0.64,0.51,0.18,1.38,0.55,0.29,0.38,9.0
F,0.57,0.46,0.15,0.89,0.41,0.22,0.26,9.0
F,0.57,0.46,0.15,1.17,0.46,0.26,0.25,9.0
F,0.56,0.46,0.16,0.9,0.42,0.19,0.24,8.0
F,0.5,0.4,0.13,0.52,0.24,0.13,0.15,6.0
F,0.52,0.4,0.15,0.71,0.31,0.14,0.22,8.0
I,0.36,0.26,0.08,0.2,0.09,0.04,0.07,6.0
F,0.6,0.49,0.18,1.13,0.46,0.26,0.34,12.0
F,0.44,0.35,0.14,0.49,0.24,0.1,0.12,8.0
F,0.57,0.46,0.15,0.92,0.43,0.21,0.21,9.0
F,0.57,0.44,0.14,0.92,0.38,0.22,0.26,8.0
F,0.48,0.38,0.14,0.52,0.2,0.13,0.14,8.0
F,0.48,0.38,0.11,0.54,0.21,0.11,0.18,7.0
F,0.53,0.4,0.15,0.64,0.29,0.14,0.2,7.0
F,0.63,0.49,0.18,1.41,0.54,0.29,0.36,11.0
F,0.66,0.52,0.15,1.01,0.46,0.24,0.28,8.0
F,0.6,0.46,0.16,0.95,0.38,0.22,0.31,8.0
M,0.68,0.55,0.18,1.38,0.51,0.29,0.44,18.0
F,0.63,0.49,0.16,1.15,0.4,0.25,0.34,10.0
F,0.6,0.46,0.15,1.01,0.46,0.23,0.28,6.0
F,0.57,0.46,0.16,0.97,0.43,0.18,0.3,10.0
F,0.62,0.47,0.15,1.24,0.57,0.26,0.34,8.0
F,0.72,0.55,0.22,2.12,1.12,0.47,0.6,11.0
F,0.6,0.46,0.15,0.94,0.42,0.15,0.28,10.0
M,0.56,0.46,0.15,0.79,0.35,0.14,0.23,10.0
F,0.64,0.5,0.18,1.38,0.54,0.3,0.36,14.0
F,0.56,0.44,0.15,0.83,0.43,0.22,0.26,10.0
F,0.57,0.44,0.18,0.97,0.43,0.24,0.28,13.0
F,0.52,0.4,0.12,0.88,0.46,0.18,0.21,9.0
F,0.57,0.44,0.15,0.99,0.45,0.22,0.23,11.0
F,0.5,0.4,0.14,0.67,0.28,0.12,0.2,12.0
F,0.68,0.52,0.18,1.56,0.7,0.3,0.44,10.0
F,0.6,0.48,0.16,1.09,0.43,0.25,0.34,15.0
F,0.6,0.48,0.15,1.01,0.45,0.26,0.3,9.0
I,0.19,0.16,0.04,0.04,0.02,0.01,0.02,5.0
F,0.63,0.49,0.18,1.1,0.46,0.22,0.34,11.0
F,0.62,0.47,0.15,1.02,0.45,0.22,0.28,10.0
F,0.6,0.46,0.16,1.13,0.46,0.26,0.34,9.0
F,0.71,0.55,0.18,1.65,0.57,0.3,0.45,13.0
F,0.52,0.4,0.12,0.51,0.25,0.11,0.14,8.0
F,0.57,0.46,0.15,0.87,0.36,0.18,0.26,8.0
I,0.44,0.32,0.1,0.36,0.2,0.06,0.08,6.0
F,0.46,0.35,0.11,0.45,0.2,0.08,0.12,8.0
F,0.56,0.44,0.14,0.82,0.4,0.15,0.2,9.0
F,0.44,0.33,0.11,0.4,0.18,0.08,0.12,7.0
F,0.57,0.46,0.15,0.97,0.43,0.22,0.28,8.0
F,0.66,0.5,0.18,1.47,0.61,0.35,0.4,11.0
F,0.6,0.46,0.16,1.09,0.46,0.25,0.28,10.0
F,0.55,0.46,0.18,0.89,0.39,0.14,0.28,13.0
F,0.56,0.44,0.14,0.84,0.36,0.15,0.23,9.0
F,0.57,0.44,0.15,0.81,0.38,0.19,0.24,8.0
F,0.57,0.45,0.14,0.81,0.38,0.16,0.23,12.0
F,0.57,0.46,0.14,0.94,0.46,0.2,0.28,10.0
F,0.6,0.47,0.14,1.14,0.46,0.22,0.34,8.0
F,0.6,0.46,0.15,0.89,0.32,0.17,0.28,14.0
F,0.57,0.46,0.18,1.05,0.38,0.22,0.38,16.0
F,0.57,0.46,0.15,0.9,0.43,0.18,0.28,9.0
F,0.57,0.44,0.15,1.0,0.46,0.22,0.23,8.0
F,0.71,0.56,0.22,2.12,0.94,0.43,0.5,11.0
F,0.57,0.46,0.14,0.68,0.25,0.15,0.18,8.0
F,0.67,0.52,0.16,1.36,0.61,0.29,0.36,10.0
M,0.29,0.21,0.08,0.12,0.04,0.03,0.03,4.0
F,0.6,0.49,0.18,1.1,0.44,0.22,0.34,15.0
I,0.52,0.4,0.11,0.65,0.3,0.12,0.14,7.0
F,0.66,0.51,0.17,1.38,0.7,0.29,0.34,11.0
M,0.6,0.46,0.15,0.98,0.38,0.18,0.31,12.0
F,0.56,0.44,0.16,1.09,0.53,0.22,0.28,11.0
F,0.64,0.49,0.18,1.28,0.58,0.3,0.34,10.0
F,0.64,0.49,0.16,1.12,0.49,0.29,0.3,8.0
F,0.6,0.46,0.18,1.01,0.39,0.24,0.28,10.0
F,0.62,0.46,0.14,1.01,0.42,0.25,0.27,10.0
F,0.72,0.54,0.18,1.56,0.7,0.32,0.45,9.0
F,0.52,0.4,0.14,0.68,0.24,0.14,0.2,6.0
F,0.57,0.46,0.14,0.88,0.43,0.21,0.23,10.0
I,0.44,0.35,0.11,0.43,0.17,0.08,0.12,6.0
F,0.64,0.52,0.2,1.52,0.68,0.29,0.44,16.0
I,0.28,0.21,0.08,0.12,0.05,0.02,0.04,6.0
F,0.57,0.49,0.14,0.85,0.38,0.17,0.25,13.0
I,0.18,0.08,0.03,0.01,0.0,0.0,0.0,3.0
I,0.22,0.16,0.05,0.06,0.04,0.01,0.02,6.0
F,0.52,0.4,0.15,0.77,0.38,0.15,0.2,7.0
F,0.57,0.45,0.16,1.09,0.54,0.22,0.26,9.0
F,0.57,0.44,0.13,0.89,0.39,0.19,0.26,8.0
I,0.28,0.21,0.06,0.09,0.04,0.03,0.02,7.0
F,0.57,0.44,0.15,0.88,0.34,0.18,0.28,13.0
F,0.71,0.55,0.2,1.53,0.7,0.3,0.43,11.0
M,0.64,0.49,0.15,1.09,0.46,0.21,0.31,11.0
M,0.63,0.49,0.18,1.29,0.65,0.3,0.36,12.0
F,0.56,0.44,0.14,0.83,0.4,0.17,0.25,9.0
F,0.55,0.43,0.14,0.7,0.28,0.16,0.26,12.0
I,0.46,0.38,0.11,0.59,0.28,0.11,0.14,10.0
F,0.66,0.52,0.2,1.79,0.7,0.42,0.47,11.0
F,0.57,0.44,0.15,0.92,0.43,0.26,0.31,11.0
F,0.6,0.49,0.16,1.09,0.52,0.25,0.34,11.0
F,0.64,0.5,0.18,1.38,0.63,0.29,0.34,13.0
I,0.55,0.44,0.16,0.89,0.32,0.18,0.36,14.0
F,0.6,0.46,0.15,1.1,0.46,0.25,0.31,11.0
F,0.61,0.49,0.15,1.16,0.54,0.3,0.32,9.0
I,0.28,0.21,0.08,0.11,0.05,0.02,0.04,7.0
F,0.5,0.4,0.14,0.7,0.25,0.14,0.18,7.0
F,0.55,0.4,0.14,0.76,0.28,0.15,0.18,7.0
F,0.64,0.49,0.18,1.27,0.57,0.28,0.34,12.0
F,0.6,0.48,0.15,1.09,0.41,0.27,0.3,12.0
I,0.44,0.36,0.14,0.43,0.18,0.11,0.12,6.0
F,0.64,0.52,0.16,1.28,0.5,0.3,0.36,11.0
F,0.6,0.46,0.16,1.13,0.39,0.26,0.36,15.0
F,0.57,0.46,0.16,0.87,0.4,0.15,0.28,7.0
F,0.63,0.49,0.18,1.01,0.43,0.25,0.36,14.0
F,0.64,0.49,0.18,1.38,0.57,0.3,0.36,13.0
F,0.57,0.46,0.16,1.1,0.46,0.3,0.28,10.0
F,0.57,0.46,0.15,1.01,0.4,0.2,0.28,7.0
F,0.6,0.44,0.16,0.9,0.42,0.22,0.31,14.0
F,0.62,0.49,0.18,1.2,0.52,0.26,0.34,10.0
I,0.32,0.21,0.08,0.12,0.04,0.05,0.03,9.0
F,0.6,0.46,0.15,1.1,0.44,0.26,0.31,10.0
F,0.57,0.44,0.14,0.74,0.31,0.17,0.24,9.0
F,0.44,0.33,0.12,0.35,0.18,0.1,0.08,6.0
F,0.63,0.49,0.18,1.28,0.55,0.26,0.34,8.0
F,0.54,0.44,0.18,1.09,0.46,0.21,0.3,8.0
F,0.52,0.4,0.14,0.63,0.26,0.15,0.18,9.0
F,0.62,0.49,0.18,1.09,0.49,0.2,0.34,12.0
F,0.67,0.52,0.18,1.38,0.66,0.3,0.36,13.0
M,0.5,0.4,0.11,0.63,0.27,0.14,0.18,7.0
F,0.57,0.46,0.14,1.14,0.46,0.26,0.31,11.0
F,0.63,0.46,0.15,1.0,0.43,0.24,0.27,8.0
F,0.63,0.49,0.15,1.09,0.41,0.3,0.3,11.0
I,0.44,0.35,0.11,0.38,0.18,0.07,0.12,5.0
F,0.63,0.49,0.18,1.24,0.52,0.28,0.31,12.0
F,0.62,0.49,0.15,1.16,0.53,0.26,0.34,9.0
F,0.56,0.44,0.14,0.89,0.38,0.18,0.23,9.0
F,0.55,0.44,0.11,0.76,0.35,0.15,0.22,7.0
F,0.57,0.46,0.16,0.98,0.46,0.2,0.28,11.0
M,0.71,0.55,0.19,1.74,0.69,0.35,0.49,12.0
F,0.57,0.46,0.15,0.91,0.43,0.22,0.28,10.0
F,0.62,0.49,0.18,1.24,0.57,0.26,0.34,9.0
F,0.6,0.46,0.18,1.13,0.51,0.26,0.36,13.0
F,0.6,0.46,0.16,1.11,0.46,0.22,0.34,10.0
F,0.57,0.46,0.15,0.93,0.45,0.21,0.23,7.0
F,0.57,0.46,0.16,0.89,0.38,0.16,0.28,13.0
F,0.63,0.5,0.18,1.38,0.43,0.32,0.44,27.0
I,0.44,0.35,0.11,0.38,0.21,0.1,0.12,6.0
F,0.66,0.52,0.18,1.38,0.64,0.29,0.34,9.0
F,0.57,0.44,0.14,0.89,0.46,0.15,0.23,9.0
F,0.66,0.52,0.16,1.45,0.69,0.35,0.36,11.0
M,0.44,0.35,0.11,0.37,0.18,0.06,0.12,11.0
F,0.55,0.44,0.18,0.9,0.46,0.18,0.28,10.0
F,0.55,0.44,0.15,0.89,0.38,0.17,0.3,9.0
F,0.52,0.4,0.14,0.74,0.29,0.17,0.26,6.0
F,0.56,0.44,0.14,0.84,0.34,0.17,0.18,7.0
M,0.62,0.49,0.16,1.38,0.64,0.29,0.34,11.0
F,0.57,0.46,0.15,1.0,0.43,0.22,0.21,9.0
F,0.6,0.46,0.15,1.17,0.43,0.24,0.34,12.0
F,0.57,0.46,0.15,1.17,0.57,0.25,0.28,9.0
F,0.62,0.49,0.18,1.28,0.49,0.25,0.36,12.0
F,0.63,0.49,0.16,1.24,0.57,0.3,0.36,8.0
F,0.57,0.46,0.18,1.09,0.54,0.25,0.34,9.0
M,0.6,0.49,0.16,1.1,0.46,0.26,0.34,9.0
I,0.35,0.26,0.08,0.2,0.09,0.04,0.05,5.0
F,0.57,0.44,0.14,0.97,0.46,0.22,0.28,9.0
F,0.62,0.5,0.18,1.21,0.57,0.25,0.34,11.0
F,0.57,0.46,0.15,0.8,0.34,0.19,0.3,8.0
I,0.24,0.18,0.08,0.09,0.05,0.01,0.03,5.0
F,0.57,0.46,0.16,0.98,0.43,0.19,0.3,10.0
F,0.57,0.46,0.15,0.9,0.38,0.16,0.28,9.0
F,0.62,0.49,0.16,1.27,0.55,0.25,0.34,11.0
F,0.66,0.52,0.15,1.4,0.68,0.3,0.34,8.0
I,0.32,0.24,0.08,0.17,0.07,0.04,0.05,7.0
F,0.55,0.4,0.14,0.59,0.26,0.12,0.18,7.0
M,0.6,0.46,0.16,1.14,0.51,0.29,0.3,9.0
F,0.53,0.42,0.15,0.85,0.4,0.16,0.23,8.0
F,0.57,0.44,0.15,0.9,0.36,0.22,0.3,14.0
F,0.62,0.49,0.19,1.17,0.46,0.22,0.36,11.0
F,0.57,0.44,0.14,0.76,0.38,0.15,0.23,6.0
F,0.6,0.49,0.16,1.14,0.46,0.25,0.31,9.0
F,0.66,0.54,0.18,1.63,0.78,0.35,0.44,11.0
F,0.6,0.46,0.18,1.16,0.46,0.23,0.31,11.0
F,0.57,0.45,0.16,1.1,0.52,0.25,0.34,11.0
F,0.6,0.46,0.15,1.15,0.46,0.25,0.27,9.0
F,0.62,0.49,0.15,1.06,0.46,0.2,0.3,10.0
F,0.62,0.49,0.16,1.25,0.4,0.26,0.4,17.0
F,0.63,0.49,0.15,1.07,0.46,0.23,0.31,11.0
F,0.57,0.46,0.15,0.95,0.43,0.22,0.23,9.0
F,0.62,0.5,0.18,1.37,0.69,0.3,0.36,11.0
F,0.57,0.46,0.18,1.24,0.54,0.25,0.36,10.0
F,0.57,0.44,0.16,0.89,0.46,0.2,0.28,14.0
M,0.57,0.44,0.16,0.97,0.47,0.19,0.28,8.0
F,0.57,0.46,0.18,1.17,0.58,0.31,0.3,11.0
M,0.64,0.49,0.18,1.38,0.66,0.3,0.33,9.0
F,0.6,0.48,0.18,1.24,0.57,0.26,0.36,9.0
F,0.6,0.46,0.16,1.16,0.56,0.26,0.31,10.0
F,0.68,0.53,0.18,1.26,0.58,0.29,0.36,9.0
F,0.53,0.4,0.14,0.64,0.29,0.14,0.18,10.0
F,0.57,0.46,0.16,0.98,0.46,0.2,0.26,10.0
F,0.52,0.4,0.16,0.67,0.25,0.14,0.2,12.0
F,0.62,0.46,0.18,1.35,0.69,0.29,0.34,10.0
F,0.66,0.52,0.18,1.38,0.63,0.29,0.34,11.0
F,0.63,0.48,0.17,1.14,0.46,0.28,0.34,16.0
F,0.56,0.44,0.15,0.8,0.25,0.14,0.3,10.0
F,0.62,0.49,0.14,1.14,0.54,0.25,0.3,8.0
F,0.62,0.49,0.2,1.38,0.54,0.3,0.39,10.0
F,0.69,0.54,0.18,1.56,0.69,0.29,0.44,9.0
I,0.19,0.14,0.05,0.02,0.02,0.01,0.01,6.0
F,0.55,0.44,0.15,0.76,0.36,0.13,0.26,12.0
F,0.71,0.56,0.18,1.87,0.72,0.4,0.49,10.0
I,0.4,0.31,0.11,0.3,0.15,0.06,0.08,7.0
M,0.28,0.21,0.08,0.09,0.05,0.01,0.04,5.0
F,0.57,0.44,0.16,0.89,0.4,0.18,0.23,8.0
F,0.66,0.52,0.18,1.56,0.69,0.38,0.44,12.0
F,0.62,0.49,0.16,1.16,0.46,0.29,0.34,10.0
F,0.71,0.55,0.18,1.97,0.69,0.43,0.49,10.0
F,0.68,0.55,0.18,1.52,0.69,0.36,0.44,10.0
F,0.68,0.54,0.18,1.5,0.6,0.29,0.49,13.0
F,0.62,0.49,0.18,1.01,0.4,0.24,0.28,16.0
M,0.57,0.44,0.16,0.97,0.43,0.17,0.28,10.0
F,0.63,0.46,0.18,1.16,0.58,0.3,0.31,10.0
F,0.68,0.54,0.18,1.28,0.54,0.3,0.44,11.0
F,0.6,0.49,0.16,1.09,0.46,0.25,0.34,10.0
F,0.6,0.44,0.15,1.1,0.46,0.26,0.28,14.0
F,0.63,0.49,0.18,1.25,0.53,0.29,0.39,9.0
F,0.57,0.46,0.15,0.88,0.31,0.16,0.28,9.0
F,0.57,0.46,0.15,0.96,0.43,0.23,0.28,11.0
F,0.68,0.52,0.18,1.53,0.68,0.35,0.4,11.0
F,0.57,0.46,0.18,1.06,0.5,0.18,0.3,10.0
F,0.64,0.49,0.18,1.34,0.58,0.25,0.34,12.0
F,0.57,0.44,0.15,0.93,0.46,0.26,0.27,9.0
F,0.5,0.4,0.14,0.67,0.29,0.15,0.18,7.0
F,0.66,0.52,0.18,1.36,0.58,0.35,0.36,9.0
I,0.35,0.26,0.08,0.18,0.09,0.02,0.05,6.0
F,0.6,0.49,0.15,1.16,0.58,0.3,0.3,7.0
F,0.52,0.38,0.13,0.54,0.24,0.12,0.14,10.0
F,0.64,0.52,0.2,1.38,0.62,0.35,0.4,11.0
F,0.64,0.48,0.18,1.29,0.56,0.29,0.36,9.0
F,0.62,0.48,0.15,1.24,0.52,0.26,0.3,17.0
F,0.72,0.56,0.2,1.79,0.74,0.38,0.44,8.0
F,0.62,0.48,0.18,1.36,0.47,0.25,0.49,16.0
F,0.5,0.4,0.14,0.59,0.29,0.12,0.18,10.0
F,0.7,0.55,0.18,1.79,0.81,0.44,0.43,10.0
F,0.53,0.4,0.14,0.68,0.24,0.14,0.22,10.0
F,0.62,0.48,0.18,1.35,0.66,0.28,0.36,10.0
F,0.62,0.49,0.18,1.08,0.41,0.25,0.28,8.0
I,0.46,0.35,0.11,0.45,0.18,0.11,0.12,6.0
I,0.4,0.29,0.1,0.3,0.16,0.06,0.08,6.0
F,0.57,0.46,0.15,0.96,0.43,0.2,0.3,8.0
F,0.6,0.46,0.18,1.09,0.38,0.23,0.3,13.0
F,0.57,0.44,0.15,0.98,0.45,0.17,0.26,6.0
F,0.66,0.52,0.2,1.45,0.6,0.35,0.42,11.0
F,0.62,0.49,0.18,1.28,0.58,0.29,0.34,10.0
F,0.57,0.46,0.14,0.87,0.45,0.13,0.2,6.0
F,0.69,0.54,0.18,1.57,0.7,0.3,0.34,9.0
F,0.57,0.46,0.15,0.93,0.39,0.17,0.28,8.0
F,0.64,0.5,0.16,1.1,0.46,0.25,0.36,10.0
F,0.57,0.46,0.16,0.91,0.39,0.24,0.34,12.0
F,0.56,0.44,0.15,0.88,0.39,0.17,0.25,12.0
F,0.64,0.49,0.18,1.16,0.46,0.22,0.34,11.0
F,0.6,0.46,0.15,1.24,0.46,0.31,0.31,10.0
F,0.57,0.44,0.14,0.78,0.28,0.18,0.23,11.0
F,0.64,0.49,0.18,1.22,0.51,0.26,0.36,12.0
M,0.6,0.48,0.16,1.1,0.46,0.22,0.28,8.0
I,0.52,0.4,0.11,0.48,0.21,0.1,0.17,6.0
F,0.57,0.46,0.18,1.06,0.46,0.25,0.34,8.0
F,0.46,0.35,0.14,0.45,0.21,0.09,0.12,7.0
F,0.57,0.46,0.16,1.01,0.42,0.26,0.34,14.0
I,0.28,0.18,0.05,0.06,0.02,0.01,0.01,4.0
F,0.69,0.55,0.2,1.78,0.83,0.39,0.49,10.0
F,0.62,0.48,0.16,1.01,0.57,0.24,0.28,9.0
F,0.57,0.46,0.15,1.06,0.46,0.26,0.27,7.0
F,0.55,0.44,0.15,0.88,0.42,0.17,0.22,7.0
F,0.62,0.49,0.16,1.09,0.46,0.24,0.32,7.0
F,0.62,0.49,0.18,1.12,0.55,0.26,0.36,9.0
F,0.57,0.46,0.15,0.89,0.46,0.18,0.3,8.0
F,0.62,0.49,0.18,1.17,0.53,0.29,0.34,9.0
F,0.62,0.46,0.16,0.97,0.4,0.27,0.23,7.0
F,0.56,0.44,0.15,0.97,0.46,0.2,0.2,9.0
I,0.63,0.49,0.15,1.1,0.54,0.25,0.29,9.0
I,0.48,0.37,0.11,0.43,0.18,0.09,0.15,6.0
F,0.55,0.44,0.16,0.78,0.29,0.17,0.25,10.0
F,0.62,0.49,0.16,1.24,0.59,0.25,0.34,9.0
F,0.52,0.4,0.14,0.59,0.29,0.13,0.14,7.0
F,0.6,0.46,0.15,0.94,0.43,0.2,0.23,10.0
F,0.6,0.49,0.15,1.14,0.46,0.26,0.34,11.0
F,0.6,0.49,0.15,1.09,0.43,0.26,0.36,10.0
I,0.46,0.38,0.11,0.5,0.21,0.1,0.15,7.0
F,0.6,0.46,0.18,1.09,0.43,0.27,0.31,10.0
F,0.57,0.44,0.17,1.09,0.46,0.26,0.34,10.0
F,0.6,0.46,0.18,1.06,0.42,0.22,0.32,9.0
F,0.57,0.44,0.14,0.88,0.46,0.14,0.23,8.0
F,0.56,0.44,0.15,0.85,0.41,0.17,0.19,8.0
I,0.46,0.36,0.11,0.41,0.21,0.11,0.12,6.0
I,0.56,0.44,0.16,0.9,0.38,0.17,0.28,8.0
F,0.52,0.4,0.14,0.79,0.39,0.17,0.2,8.0
F,0.57,0.46,0.15,0.9,0.43,0.2,0.24,8.0
F,0.62,0.49,0.16,1.09,0.45,0.22,0.31,14.0
I,0.4,0.34,0.1,0.34,0.18,0.08,0.1,7.0
F,0.6,0.47,0.18,1.16,0.47,0.29,0.36,11.0
F,0.62,0.52,0.18,1.46,0.69,0.3,0.4,10.0
F,0.5,0.4,0.14,0.7,0.26,0.14,0.23,13.0
F,0.63,0.49,0.15,1.06,0.46,0.26,0.36,9.0
F,0.62,0.49,0.18,1.17,0.53,0.26,0.34,7.0
F,0.53,0.4,0.11,0.65,0.28,0.14,0.18,8.0
F,0.6,0.46,0.16,0.97,0.46,0.19,0.31,13.0
F,0.62,0.49,0.16,1.09,0.46,0.24,0.32,9.0
