Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.695,0.5,0.17,1.221,0.3921,0.1929,0.37,12.5
M,0.542,0.43,0.18,1.1138,0.4557,0.1866,0.425,13.0
F,0.523,0.48,0.12,0.822,0.4495,0.154,0.238,10.2
F,0.687,0.5,0.159,1.25,0.635,0.28,0.41,12.1
F,0.499,0.547,0.15,0.901,0.431,0.2551,0.231,11.3
F,0.67,0.45,0.17,0.917,0.2353,0.2563,0.331,17.4
F,0.699,0.47,0.16,1.3391,0.612,0.186,0.323,10.0
F,0.519,0.45,0.15,0.9428,0.3556,0.2415,0.384,9.8
M,0.476,0.39,0.15,1.1498,0.377,0.2616,0.339,13.7
F,0.63,0.411,0.13,1.0507,0.388,0.175,0.2,7.1
F,0.697,0.63,0.2,2.4402,0.969,0.342,0.48,17.6
F,0.646,0.425,0.16,0.963,0.4678,0.2408,0.2146,11.4
I,0.424,0.354,0.116,0.62,0.2543,0.1079,0.191,5.6
F,0.569,0.52,0.15,1.2298,0.545,0.247,0.28,8.5
F,0.37,0.319,0.09,0.22,0.101,0.0669,0.0776,4.9
F,0.578,0.47,0.16,0.949,0.4,0.1973,0.289,8.8
F,0.549,0.51,0.18,0.986,0.4202,0.152,0.3,9.2
F,0.675,0.45,0.2,0.963,0.5928,0.2927,0.35,10.5
F,0.64,0.485,0.2,2.3965,1.1353,0.357,0.49,11.5
F,0.567,0.53,0.17,1.07,0.4389,0.2871,0.283,9.6
M,0.511,0.382,0.13,0.5,0.2704,0.1014,0.167,5.7
F,0.71,0.53,0.16,1.535,0.627,0.3252,0.37,10.1
F,0.648,0.53,0.168,1.0197,0.4904,0.2203,0.308,9.9
M,0.555,0.52,0.202,1.1176,0.5223,0.2781,0.36,8.1
F,0.5,0.476,0.13,1.068,0.32,0.161,0.3,13.7
F,0.5,0.43,0.104,0.446,0.13,0.136,0.14,13.5
I,0.37,0.257,0.083,0.1687,0.0801,0.0423,0.036,6.1
F,0.53,0.5,0.15,0.9651,0.411,0.2294,0.2335,9.1
I,0.214,0.186,0.05,0.0764,0.013,0.0149,0.01,4.3
F,0.64,0.5,0.181,1.264,0.4383,0.1946,0.39,8.2
F,0.542,0.44,0.13,0.436,0.1993,0.11,0.15,6.0
F,0.639,0.54,0.152,1.29,0.46,0.258,0.35,10.7
F,0.79,0.56,0.17,1.3004,0.666,0.3035,0.386,12.4
I,0.41,0.3,0.084,0.1771,0.0539,0.0295,0.032,6.0
F,0.6,0.44,0.15,1.0118,0.4778,0.2759,0.2696,8.0
F,0.58,0.38,0.15,0.776,0.381,0.1481,0.208,8.8
I,0.154,0.094,0.021,0.009,0.005,0.0054,0.001,4.9
F,0.82,0.454,0.2,1.948,0.837,0.4087,0.538,11.6
F,0.4,0.42,0.15,0.4875,0.2572,0.137,0.13,6.8
F,0.55,0.351,0.134,0.7667,0.2605,0.1432,0.213,7.9
F,0.636,0.45,0.17,1.13,0.4652,0.233,0.289,9.2
F,0.523,0.48,0.169,1.384,0.5182,0.22,0.3284,7.6
F,0.507,0.47,0.153,1.083,0.3514,0.201,0.239,10.0
F,0.498,0.53,0.157,1.3201,0.3306,0.2754,0.25,11.2
F,0.61,0.548,0.19,1.4358,0.6714,0.2683,0.336,11.5
F,0.68,0.46,0.15,1.1075,0.43,0.2448,0.273,13.6
F,0.638,0.428,0.138,0.9615,0.338,0.1951,0.23,7.6
F,0.579,0.45,0.14,1.011,0.4925,0.207,0.266,9.3
F,0.669,0.45,0.16,1.098,0.5212,0.2212,0.238,8.3
F,0.54,0.57,0.16,1.015,0.5112,0.287,0.333,8.9
F,0.47,0.47,0.15,0.8307,0.43,0.2218,0.289,11.0
F,0.622,0.53,0.147,1.288,0.5717,0.276,0.36,9.6
F,0.597,0.485,0.18,0.9045,0.3678,0.177,0.194,11.8
F,0.6,0.51,0.18,1.0263,0.4708,0.2365,0.291,14.1
F,0.409,0.39,0.1,0.581,0.3023,0.114,0.159,8.1
F,0.53,0.37,0.16,0.8848,0.281,0.148,0.3,17.3
F,0.5,0.473,0.157,0.9535,0.3778,0.212,0.25,6.6
F,0.614,0.43,0.15,0.88,0.42,0.2107,0.269,11.5
I,0.38,0.27,0.098,0.2418,0.1136,0.0454,0.069,6.5
F,0.503,0.47,0.14,0.6864,0.2894,0.1653,0.167,2.9
F,0.54,0.49,0.14,0.8569,0.4051,0.168,0.19,14.6
F,0.541,0.46,0.15,1.086,0.6099,0.2196,0.311,8.8
F,0.571,0.47,0.14,1.046,0.51,0.2442,0.287,6.7
F,0.72,0.63,0.16,1.21,0.5203,0.3028,0.4,9.4
F,0.518,0.47,0.15,0.96,0.42,0.2581,0.22,5.4
F,0.604,0.58,0.15,0.8755,0.4381,0.175,0.3,11.0
F,0.55,0.49,0.16,0.7505,0.574,0.2771,0.234,8.0
F,0.529,0.38,0.144,1.056,0.4,0.186,0.215,7.2
F,0.56,0.49,0.15,1.1238,0.4108,0.2394,0.242,7.3
F,0.48,0.46,0.169,0.6818,0.2466,0.1415,0.268,9.7
F,0.543,0.52,0.17,1.0956,0.3612,0.229,0.33,16.0
F,0.5,0.486,0.17,0.87,0.443,0.2199,0.299,8.7
F,0.604,0.39,0.136,0.77,0.3228,0.145,0.14,6.6
M,0.627,0.43,0.19,1.2213,0.4556,0.2724,0.27,8.0
F,0.563,0.48,0.17,1.069,0.522,0.273,0.266,7.9
M,0.58,0.42,0.136,1.0798,0.53,0.161,0.291,8.8
I,0.35,0.24,0.082,0.201,0.0739,0.0277,0.07,8.5
F,0.45,0.37,0.12,0.3799,0.1844,0.0823,0.135,5.5
F,0.578,0.496,0.14,0.8347,0.464,0.178,0.21,8.7
F,0.57,0.4,0.15,0.9063,0.4287,0.1901,0.243,9.6
I,0.45,0.33,0.144,0.4816,0.213,0.103,0.132,6.7
I,0.42,0.37,0.132,0.38,0.1854,0.0947,0.13,7.4
F,0.53,0.49,0.17,0.869,0.432,0.1998,0.23,8.8
M,0.481,0.474,0.22,1.352,0.7058,0.3037,0.33,10.7
I,0.208,0.173,0.05,0.0638,0.0299,0.014,0.015,6.1
I,0.54,0.35,0.09,0.4063,0.2156,0.0698,0.089,6.8
F,0.821,0.51,0.18,1.659,0.7576,0.3947,0.364,11.9
F,0.658,0.59,0.177,1.4,0.605,0.4114,0.48,18.8
F,0.56,0.4,0.132,0.617,0.2332,0.1428,0.193,6.2
I,0.23,0.172,0.052,0.0509,0.0264,0.014,0.012,4.1
F,0.75,0.42,0.13,1.1873,0.3498,0.234,0.294,14.3
I,0.63,0.42,0.16,0.9604,0.383,0.181,0.228,7.7
I,0.43,0.38,0.1,0.376,0.1554,0.0999,0.1011,5.9
F,0.64,0.52,0.2,1.399,0.8347,0.5042,0.35,11.3
I,0.3,0.36,0.13,0.387,0.189,0.0943,0.1,5.7
F,0.64,0.47,0.18,1.37,0.6928,0.2233,0.343,8.7
F,0.513,0.465,0.15,0.7322,0.3832,0.136,0.273,9.7
F,0.519,0.5,0.16,1.057,0.3871,0.2369,0.419,10.3
F,0.519,0.38,0.13,0.7777,0.3486,0.2083,0.2,12.4
F,0.59,0.424,0.174,1.483,0.553,0.3082,0.3132,13.6
F,0.74,0.42,0.175,1.0659,0.5555,0.25,0.366,7.2
F,0.658,0.55,0.12,0.9188,0.5446,0.237,0.334,10.8
F,0.625,0.46,0.15,1.0287,0.494,0.189,0.31,8.8
F,0.717,0.62,0.163,1.248,0.4625,0.3698,0.305,7.4
F,0.57,0.43,0.166,1.153,0.4023,0.2458,0.323,8.5
I,0.32,0.178,0.086,0.13,0.052,0.042,0.036,4.0
F,0.582,0.456,0.14,0.7405,0.303,0.1309,0.229,10.7
M,0.606,0.55,0.146,1.354,0.5377,0.1924,0.265,8.5
F,0.453,0.5,0.11,0.6787,0.24,0.1436,0.192,14.2
F,0.564,0.49,0.15,1.033,0.5101,0.236,0.296,10.9
F,0.4,0.39,0.12,0.4501,0.1593,0.063,0.124,5.1
F,0.444,0.4,0.129,0.6495,0.2188,0.163,0.178,7.9
F,0.62,0.5,0.185,1.1891,0.3838,0.2317,0.399,19.9
F,0.613,0.36,0.12,0.585,0.2478,0.1554,0.154,12.1
F,0.563,0.45,0.15,1.17,0.4414,0.283,0.318,12.9
F,0.66,0.49,0.15,1.0991,0.4754,0.2202,0.2749,8.1
F,0.472,0.4,0.12,0.6682,0.308,0.1385,0.227,6.5
F,0.547,0.44,0.14,0.7735,0.358,0.187,0.24,8.5
I,0.39,0.348,0.12,0.3143,0.119,0.0658,0.09,6.1
F,0.66,0.619,0.2,2.0,0.94,0.3364,0.603,9.2
F,0.63,0.49,0.15,1.1535,0.462,0.2155,0.3024,9.2
F,0.58,0.56,0.16,1.0399,0.46,0.2884,0.335,8.6
F,0.65,0.43,0.17,1.255,0.5098,0.2559,0.318,11.7
F,0.572,0.446,0.185,0.9976,0.5092,0.285,0.321,14.9
F,0.483,0.35,0.142,0.696,0.26,0.1314,0.171,9.2
F,0.57,0.403,0.171,1.0262,0.5207,0.3011,0.296,10.5
F,0.532,0.44,0.15,0.923,0.4484,0.1483,0.23,7.9
F,0.597,0.43,0.17,0.8794,0.3494,0.1463,0.237,11.5
F,0.656,0.56,0.18,1.0111,0.44,0.282,0.392,15.3
F,0.573,0.54,0.14,1.4422,0.5653,0.3119,0.3819,8.8
F,0.581,0.408,0.15,1.0033,0.426,0.189,0.186,6.9
F,0.61,0.55,0.14,0.9095,0.4155,0.2171,0.263,9.6
F,0.462,0.52,0.16,0.95,0.4038,0.175,0.231,8.8
F,0.532,0.418,0.17,0.3907,0.265,0.1172,0.1494,5.0
F,0.481,0.4,0.16,0.6401,0.329,0.1543,0.213,8.1
I,0.38,0.24,0.073,0.23,0.1069,0.0399,0.08,6.3
F,0.559,0.47,0.191,1.065,0.5148,0.2336,0.38,11.9
F,0.36,0.39,0.142,0.4312,0.2647,0.0897,0.129,7.4
F,0.481,0.541,0.16,0.9,0.3682,0.238,0.206,9.9
F,0.57,0.51,0.143,1.11,0.41,0.2158,0.254,7.7
F,0.498,0.36,0.163,0.4268,0.2034,0.1233,0.14,6.8
F,0.432,0.34,0.1,0.4828,0.197,0.1043,0.17,5.6
F,0.56,0.401,0.16,0.7399,0.2913,0.162,0.2,7.9
F,0.53,0.4,0.16,1.667,0.596,0.2706,0.38,11.7
F,0.651,0.54,0.16,1.004,0.4878,0.276,0.317,8.1
F,0.5,0.45,0.15,0.831,0.35,0.223,0.35,7.6
M,0.64,0.52,0.17,1.673,0.547,0.2878,0.405,17.0
F,0.63,0.41,0.16,1.3386,0.4,0.3156,0.37,8.9
F,0.553,0.48,0.16,1.081,0.4746,0.2089,0.249,5.7
F,0.553,0.44,0.17,0.8917,0.4126,0.176,0.316,7.9
F,0.688,0.42,0.13,1.2374,0.562,0.2301,0.319,7.4
F,0.68,0.39,0.22,2.09,1.21,0.514,0.543,10.7
F,0.7,0.46,0.14,0.969,0.3803,0.1724,0.283,10.6
M,0.492,0.54,0.13,0.908,0.417,0.1663,0.17,10.0
F,0.669,0.589,0.171,1.5052,0.4429,0.333,0.293,15.1
F,0.635,0.42,0.15,0.7383,0.4001,0.214,0.25,11.3
F,0.433,0.41,0.217,1.0995,0.4433,0.233,0.277,14.4
F,0.474,0.4,0.13,0.9122,0.4874,0.149,0.201,9.4
F,0.6,0.4,0.13,1.06,0.4499,0.2606,0.19,11.0
F,0.495,0.417,0.127,0.7723,0.2829,0.1293,0.188,10.8
F,0.71,0.56,0.193,1.39,0.7334,0.282,0.452,10.7
F,0.6,0.533,0.19,1.0906,0.4176,0.286,0.36,17.5
F,0.61,0.48,0.13,0.9596,0.51,0.2306,0.295,9.3
I,0.19,0.16,0.037,0.032,0.0201,0.012,0.017,6.0
F,0.7,0.45,0.208,1.1366,0.505,0.212,0.348,9.3
F,0.641,0.43,0.16,1.282,0.4052,0.23,0.254,8.8
F,0.6,0.45,0.15,0.9257,0.4568,0.2539,0.33,9.8
F,0.68,0.57,0.19,1.647,0.558,0.254,0.39,13.3
F,0.49,0.4,0.09,0.539,0.2235,0.1134,0.14,9.1
F,0.55,0.418,0.15,0.878,0.371,0.198,0.283,8.0
I,0.46,0.374,0.098,0.358,0.1916,0.0623,0.091,5.5
F,0.44,0.34,0.12,0.39,0.2147,0.0889,0.143,7.8
F,0.571,0.44,0.121,0.835,0.3576,0.1303,0.199,7.6
F,0.53,0.31,0.11,0.367,0.2068,0.075,0.142,6.2
F,0.625,0.345,0.14,0.755,0.3892,0.203,0.279,8.8
F,0.64,0.55,0.179,1.642,0.6198,0.3788,0.454,12.0
F,0.7,0.49,0.15,1.1983,0.497,0.2533,0.274,10.4
F,0.523,0.442,0.168,0.8931,0.3644,0.1534,0.294,10.8
F,0.442,0.438,0.122,0.857,0.389,0.1613,0.2691,8.7
F,0.51,0.46,0.16,0.902,0.33,0.1983,0.234,7.0
F,0.467,0.38,0.147,0.8297,0.44,0.168,0.24,13.4
F,0.555,0.44,0.14,1.0244,0.4612,0.1778,0.31,9.4
F,0.6,0.51,0.136,1.111,0.4368,0.2204,0.331,7.1
F,0.706,0.398,0.13,1.0119,0.312,0.157,0.239,14.0
F,0.594,0.47,0.17,1.0821,0.4156,0.2119,0.455,15.0
F,0.562,0.4,0.15,0.9149,0.4006,0.1757,0.262,10.3
F,0.62,0.46,0.19,0.876,0.4297,0.2025,0.23,7.4
F,0.55,0.56,0.2,2.185,0.917,0.343,0.561,9.5
F,0.589,0.382,0.155,0.6202,0.2193,0.1358,0.174,6.3
F,0.72,0.586,0.18,1.271,0.7169,0.2982,0.32,10.0
M,0.25,0.19,0.077,0.108,0.042,0.023,0.03,3.8
F,0.674,0.45,0.206,0.985,0.4739,0.2168,0.28,12.9
I,0.532,0.4,0.11,0.783,0.307,0.147,0.14,7.8
F,0.63,0.57,0.18,1.56,0.6351,0.3224,0.344,11.7
M,0.633,0.409,0.15,1.17,0.38,0.206,0.3,12.0
F,0.681,0.44,0.18,0.96,0.5667,0.2312,0.233,12.5
F,0.647,0.51,0.194,1.2926,0.574,0.33,0.39,10.7
F,0.651,0.52,0.15,0.977,0.5445,0.2713,0.308,7.3
F,0.6,0.47,0.152,0.9439,0.4293,0.2269,0.314,9.0
F,0.572,0.44,0.142,0.9214,0.4635,0.1833,0.26,10.8
F,0.78,0.5,0.161,1.75,0.6712,0.355,0.4145,9.4
F,0.471,0.4,0.144,0.6497,0.2181,0.1644,0.211,6.1
F,0.579,0.41,0.152,0.979,0.4041,0.2007,0.23,9.2
I,0.42,0.25,0.1,0.46,0.1779,0.073,0.11,6.4
F,0.665,0.548,0.2,1.871,0.7219,0.2704,0.499,14.8
I,0.29,0.23,0.075,0.106,0.038,0.0254,0.033,5.9
F,0.635,0.37,0.146,0.9621,0.3842,0.185,0.2,14.9
I,0.176,0.067,0.02,0.012,0.0046,0.002,0.003,2.8
I,0.21,0.175,0.05,0.0582,0.035,0.015,0.014,5.1
F,0.47,0.5,0.15,0.8437,0.4341,0.1454,0.193,6.3
F,0.549,0.45,0.18,1.13,0.56,0.218,0.21,9.9
F,0.597,0.41,0.12,0.8732,0.4394,0.197,0.311,8.2
I,0.3,0.21,0.05,0.0867,0.044,0.027,0.022,6.9
F,0.52,0.5,0.16,0.82,0.377,0.1806,0.277,12.3
F,0.77,0.51,0.2,1.84,0.8104,0.2892,0.47,11.5
M,0.721,0.45,0.13,1.09,0.52,0.2254,0.32,10.1
M,0.66,0.47,0.164,1.3893,0.583,0.3079,0.353,12.4
F,0.659,0.4,0.133,0.7621,0.3903,0.17,0.21,8.3
F,0.503,0.44,0.127,0.644,0.27,0.135,0.234,10.9
I,0.4,0.436,0.09,0.651,0.29,0.1082,0.14,9.4
F,0.54,0.542,0.2,1.546,0.7529,0.457,0.4335,10.6
F,0.66,0.43,0.17,0.88,0.3971,0.2565,0.32,10.9
F,0.645,0.48,0.17,1.0972,0.522,0.2692,0.36,11.3
F,0.631,0.4,0.155,1.3999,0.4992,0.3442,0.367,8.2
I,0.56,0.48,0.16,0.8785,0.3713,0.1937,0.311,12.9
F,0.5,0.451,0.15,1.142,0.435,0.2549,0.38,10.6
F,0.76,0.48,0.16,1.2452,0.54,0.2804,0.339,10.4
I,0.289,0.28,0.08,0.117,0.047,0.0153,0.035,6.2
F,0.511,0.4,0.125,0.6269,0.2747,0.1401,0.2,7.1
F,0.585,0.4,0.136,0.7418,0.2038,0.1437,0.216,8.0
F,0.666,0.47,0.183,1.426,0.57,0.2935,0.287,10.4
F,0.6,0.53,0.17,1.1913,0.408,0.2614,0.288,12.5
I,0.41,0.369,0.145,0.3688,0.1704,0.103,0.095,5.5
F,0.665,0.441,0.17,1.3286,0.582,0.2429,0.37,10.4
F,0.719,0.497,0.16,0.909,0.354,0.2315,0.37,13.8
F,0.652,0.425,0.18,0.8786,0.4,0.1524,0.274,6.5
F,0.73,0.58,0.182,1.204,0.4427,0.288,0.332,17.8
F,0.603,0.54,0.16,1.2533,0.648,0.2926,0.282,14.1
F,0.51,0.435,0.18,1.0068,0.4298,0.3052,0.285,11.1
F,0.568,0.513,0.16,1.085,0.4,0.216,0.315,7.3
F,0.6,0.44,0.15,0.8,0.472,0.2063,0.29,11.8
F,0.693,0.53,0.17,1.123,0.541,0.2649,0.36,10.4
I,0.262,0.22,0.077,0.131,0.03,0.0421,0.03,10.0
F,0.7,0.416,0.16,1.0288,0.421,0.2776,0.32,9.1
F,0.56,0.41,0.138,0.721,0.325,0.177,0.23,9.9
F,0.42,0.36,0.12,0.3798,0.1935,0.0984,0.07,6.4
F,0.57,0.47,0.205,1.3376,0.5094,0.241,0.31,9.5
F,0.446,0.42,0.194,1.1237,0.3291,0.226,0.283,7.7
F,0.557,0.4,0.138,0.6062,0.2699,0.1758,0.182,8.0
F,0.63,0.51,0.191,1.134,0.4289,0.183,0.291,11.6
F,0.58,0.621,0.16,1.3674,0.5257,0.2884,0.35,14.9
M,0.44,0.353,0.11,0.6562,0.1968,0.1458,0.174,5.7
F,0.55,0.456,0.159,1.08,0.5023,0.2842,0.28,8.7
F,0.74,0.52,0.15,0.9862,0.433,0.23,0.32,8.1
F,0.61,0.49,0.14,0.9852,0.403,0.2132,0.27,10.5
I,0.37,0.37,0.1,0.38,0.2033,0.0835,0.117,5.0
F,0.61,0.44,0.156,1.1427,0.5515,0.299,0.279,13.1
F,0.608,0.51,0.14,1.0339,0.6104,0.211,0.395,8.5
F,0.405,0.43,0.13,0.9176,0.3309,0.1724,0.24,7.3
F,0.542,0.48,0.09,0.7797,0.35,0.1683,0.2,8.4
F,0.562,0.509,0.16,1.052,0.39,0.2249,0.305,9.9
M,0.76,0.69,0.21,1.6645,0.6727,0.3856,0.5,10.7
F,0.68,0.49,0.14,0.945,0.4169,0.2166,0.282,11.1
F,0.695,0.51,0.213,1.312,0.611,0.2576,0.323,8.7
F,0.6,0.47,0.184,1.183,0.515,0.2522,0.33,12.9
F,0.538,0.44,0.18,1.022,0.4892,0.2409,0.35,10.5
F,0.723,0.48,0.14,0.942,0.48,0.193,0.22,7.8
F,0.57,0.442,0.168,0.9271,0.46,0.143,0.325,12.6
F,0.63,0.514,0.16,1.3845,0.414,0.3474,0.389,31.1
I,0.44,0.4,0.12,0.3,0.1871,0.102,0.144,4.7
F,0.668,0.463,0.178,1.4057,0.654,0.3328,0.332,9.7
F,0.567,0.49,0.142,1.0924,0.4272,0.1357,0.24,8.2
F,0.62,0.583,0.14,1.4002,0.79,0.3516,0.39,12.5
M,0.42,0.35,0.1,0.339,0.1734,0.056,0.117,11.2
F,0.543,0.35,0.19,0.932,0.4345,0.1826,0.299,9.3
F,0.515,0.41,0.14,0.92,0.3664,0.148,0.215,9.6
F,0.478,0.5,0.141,0.834,0.3071,0.165,0.237,6.5
F,0.561,0.44,0.117,0.733,0.3332,0.142,0.159,7.4
M,0.609,0.44,0.17,1.4847,0.598,0.3128,0.3,9.9
F,0.661,0.44,0.13,1.056,0.4987,0.2363,0.208,8.6
F,0.4,0.5,0.16,1.1519,0.3936,0.2005,0.348,12.0
F,0.638,0.49,0.16,1.2081,0.577,0.279,0.294,9.0
F,0.703,0.48,0.163,1.4167,0.5268,0.3168,0.364,12.9
F,0.5,0.47,0.17,1.352,0.4808,0.2969,0.331,6.4
F,0.555,0.437,0.18,0.9685,0.5707,0.2363,0.347,9.3
M,0.583,0.44,0.156,1.1886,0.4155,0.3277,0.339,8.7
I,0.3,0.3,0.067,0.1972,0.0958,0.0308,0.05,4.6
F,0.53,0.43,0.109,0.9776,0.4162,0.2169,0.296,8.3
F,0.556,0.566,0.181,1.22,0.6122,0.25,0.336,10.8
F,0.676,0.53,0.13,0.783,0.383,0.2207,0.269,5.1
I,0.268,0.192,0.076,0.1046,0.0527,0.015,0.03,4.6
F,0.648,0.435,0.16,0.9713,0.4362,0.18,0.279,9.1
F,0.616,0.484,0.16,0.7961,0.3756,0.14,0.266,9.5
F,0.554,0.49,0.16,1.224,0.521,0.2448,0.344,10.1
F,0.621,0.478,0.15,1.4255,0.78,0.2684,0.36,7.8
I,0.33,0.25,0.08,0.194,0.0693,0.045,0.052,8.1
F,0.478,0.348,0.14,0.63,0.236,0.1156,0.185,7.7
M,0.6,0.509,0.17,1.048,0.547,0.2488,0.299,9.8
F,0.52,0.405,0.16,1.06,0.3686,0.1829,0.22,7.6
F,0.55,0.45,0.13,0.9284,0.324,0.2067,0.268,14.8
F,0.669,0.5,0.2,1.3175,0.394,0.1925,0.3,10.7
F,0.601,0.43,0.143,0.7529,0.3659,0.146,0.21,5.9
F,0.583,0.52,0.14,1.206,0.4607,0.2542,0.32,9.4
F,0.74,0.51,0.171,1.7641,0.796,0.2909,0.414,10.3
F,0.5,0.5,0.18,1.3052,0.5043,0.239,0.302,12.6
F,0.61,0.39,0.16,1.2147,0.542,0.227,0.351,10.8
F,0.6,0.461,0.16,1.2552,0.4517,0.298,0.285,9.6
F,0.6,0.59,0.17,1.03,0.45,0.207,0.263,11.5
F,0.645,0.44,0.18,1.176,0.4,0.2453,0.434,18.8
F,0.55,0.46,0.13,1.1092,0.5236,0.2152,0.34,9.5
F,0.628,0.48,0.16,1.0337,0.4329,0.2142,0.2,9.4
F,0.613,0.514,0.198,1.337,0.6543,0.3136,0.326,11.9
F,0.545,0.471,0.182,1.376,0.49,0.2449,0.4,10.9
F,0.635,0.46,0.18,1.02,0.3905,0.1913,0.271,12.4
M,0.535,0.47,0.19,0.878,0.4997,0.1956,0.214,7.5
F,0.494,0.51,0.193,1.0707,0.6119,0.292,0.254,12.1
M,0.536,0.51,0.179,1.36,0.695,0.2931,0.323,8.3
F,0.6,0.464,0.2,1.2818,0.56,0.203,0.32,8.7
F,0.5,0.49,0.16,1.1025,0.6394,0.281,0.3,11.6
F,0.8,0.63,0.175,1.4344,0.5486,0.3012,0.356,9.0
F,0.42,0.39,0.13,0.6656,0.3139,0.1324,0.201,9.3
F,0.67,0.411,0.19,0.9834,0.4587,0.234,0.248,9.1
F,0.526,0.4,0.15,0.571,0.2315,0.1437,0.227,12.4
F,0.619,0.45,0.21,1.1754,0.7272,0.2622,0.383,8.7
F,0.619,0.411,0.184,1.4234,0.6532,0.3176,0.394,10.7
F,0.66,0.526,0.15,0.8996,0.4769,0.292,0.35,16.5
F,0.553,0.42,0.16,0.876,0.2485,0.1492,0.237,11.3
F,0.694,0.49,0.107,1.124,0.5394,0.2417,0.309,8.5
F,0.632,0.51,0.207,1.83,0.6745,0.31,0.432,9.3
F,0.7,0.55,0.2,1.92,0.77,0.2848,0.44,10.1
I,0.18,0.155,0.05,0.0231,0.0198,0.0058,0.01,5.8
F,0.542,0.42,0.15,0.7554,0.362,0.1016,0.277,10.5
F,0.73,0.594,0.209,2.0523,0.7953,0.38,0.52,9.8
I,0.3,0.3,0.1,0.3552,0.16,0.0744,0.09,8.0
M,0.238,0.23,0.067,0.079,0.046,0.01,0.036,5.1
F,0.618,0.47,0.18,0.7347,0.3883,0.1649,0.17,8.0
F,0.666,0.476,0.221,1.46,0.68,0.366,0.413,14.0
F,0.614,0.54,0.16,1.2324,0.3145,0.257,0.375,8.6
F,0.71,0.52,0.193,2.067,0.7,0.337,0.45,8.7
F,0.698,0.59,0.198,1.686,0.653,0.3483,0.425,8.4
F,0.639,0.56,0.162,1.3187,0.701,0.2975,0.44,13.5
F,0.576,0.58,0.167,0.773,0.4,0.238,0.336,16.3
M,0.586,0.43,0.18,1.0581,0.377,0.171,0.321,11.5
F,0.57,0.44,0.21,1.06,0.5756,0.2968,0.281,10.2
F,0.713,0.54,0.185,1.0244,0.4875,0.3257,0.452,10.6
F,0.502,0.48,0.15,1.1094,0.4854,0.2477,0.312,10.0
F,0.667,0.48,0.18,1.189,0.4739,0.2446,0.3,14.2
F,0.66,0.41,0.166,1.232,0.5769,0.2852,0.41,7.5
F,0.59,0.407,0.14,0.843,0.2869,0.173,0.297,11.4
F,0.63,0.41,0.16,0.9432,0.429,0.264,0.284,11.6
F,0.79,0.575,0.21,1.472,0.583,0.3304,0.511,11.2
F,0.633,0.54,0.19,0.9201,0.5345,0.181,0.265,10.6
F,0.518,0.48,0.19,1.2484,0.6085,0.261,0.278,12.9
F,0.5,0.43,0.16,0.9758,0.4791,0.2301,0.26,8.9
F,0.473,0.4,0.136,0.6931,0.2885,0.1458,0.156,6.6
F,0.66,0.586,0.185,1.3813,0.609,0.3017,0.31,9.5
I,0.37,0.24,0.056,0.16,0.1004,0.0185,0.04,6.2
F,0.561,0.5,0.15,1.1434,0.562,0.3063,0.3,6.4
F,0.525,0.42,0.13,0.42,0.2479,0.1188,0.13,11.4
F,0.587,0.551,0.2,1.4082,0.5513,0.3596,0.415,11.3
F,0.596,0.494,0.19,1.4715,0.515,0.293,0.337,9.7
F,0.537,0.534,0.15,1.0602,0.52,0.2306,0.29,19.4
F,0.65,0.412,0.2,1.682,0.819,0.381,0.485,8.0
F,0.541,0.51,0.21,1.4032,0.4565,0.2179,0.45,16.5
F,0.456,0.369,0.129,0.6679,0.2797,0.1407,0.18,10.8
F,0.779,0.45,0.18,1.707,0.7785,0.3808,0.4431,9.3
F,0.48,0.4,0.134,0.6315,0.2314,0.1407,0.173,10.1
F,0.79,0.552,0.167,1.0878,0.6759,0.248,0.27,10.1
F,0.656,0.48,0.178,1.0947,0.3499,0.2669,0.285,7.2
I,0.47,0.38,0.1,0.5473,0.2014,0.1088,0.131,7.4
I,0.4,0.34,0.084,0.3129,0.148,0.056,0.1,5.2
F,0.615,0.52,0.16,0.9534,0.4584,0.214,0.3,7.0
F,0.57,0.54,0.186,1.1298,0.3357,0.2332,0.3251,14.7
F,0.58,0.47,0.14,0.98,0.48,0.175,0.25,6.4
F,0.823,0.519,0.2,1.3362,0.646,0.3188,0.43,9.9
F,0.619,0.41,0.164,1.3892,0.6007,0.2523,0.4,10.6
F,0.64,0.45,0.138,0.8902,0.41,0.133,0.158,6.9
F,0.64,0.49,0.189,1.57,0.7221,0.2861,0.349,9.0
F,0.57,0.56,0.15,0.837,0.3434,0.185,0.334,10.1
F,0.747,0.486,0.17,1.245,0.4489,0.244,0.365,8.3
F,0.539,0.461,0.15,0.966,0.4263,0.25,0.39,12.8
F,0.66,0.46,0.15,0.8356,0.418,0.1445,0.23,13.4
F,0.68,0.49,0.18,1.2768,0.4652,0.257,0.334,12.0
F,0.571,0.54,0.14,1.1816,0.412,0.306,0.309,9.8
F,0.61,0.41,0.133,0.7232,0.3029,0.1877,0.18,10.7
F,0.7,0.5,0.148,1.125,0.514,0.236,0.314,12.5
M,0.643,0.44,0.15,0.9039,0.3506,0.2273,0.245,8.7
I,0.434,0.343,0.11,0.5011,0.2227,0.083,0.18,6.4
F,0.533,0.43,0.171,0.8679,0.4554,0.257,0.364,8.8
