Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.667,0.5,0.17,1.02,0.3554,0.2257,0.33,11.5
M,0.61,0.46,0.17,1.1352,0.3912,0.2558,0.4,11.8
F,0.631,0.44,0.15,0.941,0.4006,0.154,0.271,9.3
F,0.644,0.49,0.163,1.47,0.592,0.28,0.4,10.9
F,0.56,0.425,0.18,0.978,0.4297,0.2711,0.289,13.8
F,0.6,0.44,0.17,0.892,0.2259,0.2567,0.369,18.1
F,0.605,0.47,0.17,1.2082,0.615,0.2259,0.39,9.6
F,0.592,0.47,0.17,1.2031,0.4397,0.2178,0.339,10.9
M,0.616,0.44,0.15,1.1657,0.397,0.2347,0.335,11.2
F,0.547,0.432,0.14,0.9776,0.393,0.162,0.22,7.6
F,0.74,0.57,0.2,1.8887,0.8168,0.413,0.43,17.6
F,0.604,0.474,0.16,1.019,0.3956,0.2506,0.2684,9.5
I,0.465,0.369,0.121,0.54,0.2242,0.1162,0.192,5.5
F,0.654,0.46,0.14,1.0692,0.494,0.281,0.33,8.3
F,0.37,0.259,0.093,0.24,0.105,0.0693,0.0757,5.1
F,0.613,0.46,0.15,0.9253,0.4,0.1856,0.296,8.8
F,0.554,0.48,0.16,0.992,0.4672,0.161,0.26,9.7
F,0.685,0.49,0.18,1.3686,0.5666,0.3156,0.33,8.5
F,0.7,0.604,0.2,2.4041,1.2516,0.461,0.47,12.4
F,0.519,0.49,0.15,1.17,0.4239,0.2546,0.265,9.8
M,0.546,0.402,0.13,0.5,0.2505,0.0998,0.175,6.5
F,0.62,0.58,0.18,1.157,0.5828,0.294,0.395,9.2
F,0.583,0.44,0.161,1.0741,0.481,0.2412,0.268,8.9
M,0.681,0.45,0.162,1.0783,0.4734,0.2802,0.35,7.9
F,0.7,0.434,0.15,0.806,0.37,0.182,0.39,13.3
F,0.45,0.32,0.104,0.473,0.17,0.114,0.14,13.8
I,0.37,0.277,0.075,0.1886,0.0771,0.0414,0.033,5.0
F,0.56,0.5,0.16,0.9925,0.386,0.2106,0.2467,11.1
I,0.177,0.168,0.05,0.0679,0.013,0.015,0.01,3.8
F,0.61,0.45,0.159,1.276,0.4927,0.2336,0.37,8.4
F,0.502,0.38,0.113,0.474,0.1997,0.117,0.15,5.5
F,0.667,0.55,0.171,1.231,0.55,0.282,0.36,11.5
F,0.693,0.51,0.14,1.4577,0.539,0.2839,0.477,12.2
I,0.37,0.27,0.068,0.1829,0.066,0.0322,0.035,6.2
F,0.6,0.42,0.16,1.0214,0.4329,0.2765,0.2174,8.8
F,0.53,0.386,0.15,0.676,0.364,0.1468,0.195,7.9
I,0.132,0.115,0.024,0.012,0.005,0.0054,0.001,6.0
F,0.73,0.618,0.2,1.803,0.924,0.3894,0.477,10.7
F,0.43,0.32,0.13,0.4815,0.2354,0.137,0.15,6.4
F,0.555,0.431,0.147,0.6903,0.2616,0.1361,0.195,8.7
F,0.558,0.47,0.14,1.16,0.4309,0.2617,0.243,9.3
F,0.586,0.53,0.189,1.269,0.5769,0.28,0.3508,9.3
F,0.534,0.46,0.148,1.052,0.4427,0.221,0.266,9.6
F,0.658,0.49,0.186,1.2777,0.4295,0.2693,0.37,12.9
F,0.64,0.504,0.21,1.4346,0.6532,0.2749,0.425,10.3
F,0.58,0.51,0.14,1.1056,0.5,0.2314,0.316,14.1
F,0.509,0.404,0.147,0.816,0.327,0.186,0.24,7.2
F,0.598,0.4,0.15,0.907,0.4403,0.2311,0.278,9.7
F,0.526,0.44,0.16,0.982,0.4525,0.2096,0.278,8.5
F,0.67,0.51,0.15,1.186,0.5552,0.275,0.317,8.5
F,0.59,0.42,0.16,1.0352,0.49,0.1944,0.254,12.4
F,0.573,0.51,0.163,1.358,0.5163,0.297,0.34,8.3
F,0.527,0.498,0.15,0.8633,0.4574,0.187,0.228,10.3
F,0.7,0.42,0.16,1.0996,0.491,0.2382,0.267,10.1
F,0.502,0.39,0.12,0.54,0.2707,0.116,0.193,7.4
F,0.52,0.42,0.16,0.8392,0.258,0.17,0.249,16.5
F,0.611,0.489,0.163,0.9773,0.46,0.18,0.23,7.7
F,0.626,0.43,0.14,1.02,0.49,0.2025,0.297,10.4
I,0.41,0.296,0.09,0.2594,0.1166,0.0509,0.082,6.1
F,0.583,0.47,0.13,0.7786,0.3036,0.1439,0.174,2.9
F,0.56,0.48,0.14,0.9081,0.3737,0.164,0.23,13.4
F,0.555,0.48,0.15,1.032,0.555,0.2364,0.304,8.3
F,0.607,0.46,0.14,1.0886,0.53,0.2448,0.315,7.1
F,0.67,0.55,0.191,1.43,0.5561,0.2839,0.401,8.9
F,0.566,0.49,0.15,1.0,0.41,0.2079,0.25,5.7
F,0.622,0.47,0.16,0.904,0.4514,0.193,0.3,10.2
F,0.53,0.42,0.15,1.1553,0.546,0.2628,0.297,9.7
F,0.574,0.5,0.116,0.818,0.4,0.154,0.224,8.8
F,0.51,0.48,0.16,1.0136,0.4823,0.2487,0.281,8.2
F,0.53,0.46,0.169,0.7355,0.264,0.1423,0.239,8.8
F,0.524,0.43,0.16,1.1366,0.4203,0.2798,0.33,16.1
F,0.53,0.469,0.16,1.01,0.4195,0.2449,0.286,9.5
F,0.466,0.387,0.148,0.628,0.2829,0.1542,0.14,7.0
M,0.644,0.5,0.19,0.9559,0.386,0.2423,0.32,7.8
F,0.635,0.45,0.16,1.082,0.529,0.225,0.295,9.7
M,0.58,0.47,0.157,0.999,0.44,0.168,0.262,9.7
I,0.38,0.29,0.077,0.185,0.0813,0.0329,0.08,6.8
F,0.45,0.32,0.1,0.4565,0.2042,0.0826,0.114,5.9
F,0.522,0.466,0.15,0.8627,0.397,0.183,0.23,9.6
F,0.57,0.4,0.14,0.9245,0.3834,0.1988,0.233,10.3
I,0.449,0.41,0.134,0.5385,0.23,0.1138,0.136,7.2
I,0.49,0.37,0.136,0.3628,0.1921,0.0909,0.15,6.8
F,0.5,0.45,0.14,0.793,0.4526,0.18,0.24,8.5
M,0.684,0.529,0.2,1.439,0.687,0.2816,0.36,10.0
I,0.223,0.188,0.05,0.0649,0.025,0.014,0.015,7.5
I,0.512,0.34,0.11,0.4726,0.1986,0.0765,0.128,6.0
F,0.709,0.53,0.176,1.908,0.7221,0.3621,0.464,11.8
F,0.742,0.57,0.177,1.7,0.573,0.3471,0.49,16.0
F,0.48,0.4,0.125,0.614,0.2405,0.1405,0.176,8.3
I,0.22,0.174,0.048,0.065,0.0238,0.015,0.012,3.6
F,0.62,0.49,0.14,1.0621,0.4141,0.259,0.303,12.9
I,0.57,0.43,0.16,0.8269,0.3517,0.157,0.205,7.9
I,0.45,0.37,0.11,0.361,0.1645,0.0887,0.0962,5.8
F,0.74,0.5,0.2,1.918,0.8069,0.4626,0.437,10.2
I,0.4,0.31,0.12,0.383,0.2087,0.0925,0.1,5.9
F,0.65,0.44,0.181,1.5,0.6657,0.2326,0.32,9.0
F,0.564,0.439,0.16,0.8281,0.3622,0.186,0.239,9.8
F,0.654,0.45,0.16,1.135,0.4828,0.242,0.334,11.4
F,0.505,0.43,0.135,0.6549,0.3027,0.1942,0.223,10.8
F,0.63,0.535,0.188,1.2659,0.57,0.3051,0.356,14.2
F,0.69,0.48,0.178,1.0645,0.5391,0.275,0.347,7.1
F,0.652,0.48,0.15,1.0767,0.5515,0.266,0.308,10.6
F,0.619,0.46,0.14,0.9751,0.452,0.183,0.32,8.3
F,0.64,0.48,0.165,1.302,0.5314,0.3524,0.322,7.8
F,0.54,0.43,0.184,1.1822,0.4333,0.259,0.29,8.7
I,0.33,0.16,0.073,0.15,0.0577,0.033,0.032,4.1
F,0.501,0.403,0.16,0.7269,0.292,0.1249,0.279,12.9
M,0.558,0.48,0.135,1.069,0.4706,0.2132,0.236,8.2
F,0.513,0.4,0.11,0.6731,0.26,0.1478,0.171,13.7
F,0.526,0.44,0.16,1.118,0.4267,0.2721,0.24,9.6
F,0.48,0.34,0.12,0.4307,0.1938,0.082,0.118,6.6
F,0.565,0.4,0.123,0.7055,0.2445,0.1442,0.195,8.3
F,0.59,0.46,0.186,1.0181,0.4329,0.2173,0.334,17.1
F,0.519,0.38,0.12,0.662,0.2873,0.1343,0.16,12.8
F,0.63,0.44,0.16,1.28,0.5023,0.263,0.303,11.1
F,0.664,0.47,0.17,0.9907,0.4114,0.2551,0.2873,7.4
F,0.524,0.4,0.127,0.7594,0.315,0.14,0.188,7.1
F,0.536,0.45,0.14,0.9185,0.33,0.1615,0.27,12.0
I,0.44,0.33,0.1,0.3333,0.116,0.0736,0.08,5.9
F,0.77,0.569,0.18,1.998,0.83,0.4345,0.623,9.7
F,0.69,0.5,0.18,1.1748,0.4409,0.2098,0.3689,10.2
F,0.66,0.52,0.19,1.0024,0.5,0.2904,0.304,9.8
F,0.64,0.52,0.15,1.0817,0.5408,0.234,0.25,10.7
F,0.566,0.475,0.188,0.9988,0.4579,0.289,0.312,13.2
F,0.538,0.41,0.134,0.65,0.26,0.1326,0.198,8.1
F,0.68,0.447,0.175,1.3223,0.5889,0.3057,0.323,10.1
F,0.514,0.41,0.15,0.9469,0.4611,0.1221,0.23,9.2
F,0.502,0.4,0.17,0.913,0.3774,0.182,0.241,11.7
F,0.61,0.5,0.16,1.0073,0.46,0.285,0.358,12.4
F,0.674,0.55,0.18,1.3518,0.5898,0.3092,0.3936,8.5
F,0.631,0.432,0.16,0.8132,0.387,0.199,0.28,9.5
F,0.53,0.5,0.16,1.1009,0.4129,0.2629,0.237,8.2
F,0.565,0.42,0.17,0.8555,0.4552,0.202,0.226,7.8
F,0.493,0.429,0.12,0.5173,0.243,0.1274,0.1418,6.0
F,0.563,0.4,0.14,0.6757,0.337,0.1477,0.234,8.1
I,0.38,0.24,0.073,0.182,0.0902,0.0421,0.07,6.3
F,0.646,0.49,0.186,1.056,0.4891,0.257,0.31,11.7
F,0.44,0.33,0.129,0.454,0.2342,0.0866,0.137,8.2
F,0.565,0.435,0.14,1.01,0.4489,0.22,0.193,9.2
F,0.54,0.42,0.147,0.97,0.41,0.1975,0.272,8.1
F,0.442,0.4,0.122,0.5714,0.2074,0.1239,0.14,8.2
F,0.51,0.38,0.12,0.533,0.1952,0.1011,0.198,6.7
F,0.56,0.38,0.16,0.615,0.2733,0.1448,0.2,6.4
F,0.69,0.5,0.19,1.49,0.5117,0.2711,0.39,10.2
F,0.72,0.54,0.14,0.9792,0.441,0.253,0.298,7.6
F,0.6,0.44,0.149,0.91,0.37,0.231,0.28,8.0
M,0.72,0.54,0.19,1.309,0.515,0.2728,0.398,19.2
F,0.69,0.45,0.176,1.069,0.4,0.2325,0.32,10.4
F,0.647,0.43,0.16,0.963,0.4577,0.2169,0.284,6.3
F,0.546,0.48,0.15,0.9424,0.4353,0.1963,0.318,9.7
F,0.619,0.44,0.16,1.2868,0.527,0.264,0.333,7.8
F,0.67,0.55,0.23,1.938,1.031,0.466,0.618,10.8
F,0.7,0.48,0.15,0.884,0.3966,0.1359,0.258,9.4
M,0.567,0.42,0.16,0.842,0.35,0.1468,0.24,9.1
F,0.601,0.512,0.187,1.2858,0.5105,0.319,0.388,14.3
F,0.574,0.42,0.15,0.8015,0.4071,0.232,0.243,11.0
F,0.589,0.48,0.161,1.037,0.419,0.248,0.275,12.1
F,0.5,0.4,0.125,0.8235,0.4892,0.164,0.192,8.2
F,0.53,0.47,0.14,0.91,0.4103,0.1997,0.23,11.6
F,0.522,0.409,0.133,0.6714,0.293,0.1124,0.205,11.4
F,0.688,0.47,0.172,1.5,0.7283,0.283,0.404,10.7
F,0.6,0.488,0.15,1.1084,0.453,0.2341,0.34,15.6
F,0.607,0.52,0.15,1.0751,0.49,0.2432,0.285,9.8
I,0.2,0.16,0.041,0.035,0.0167,0.012,0.015,4.9
F,0.64,0.52,0.186,1.1162,0.4323,0.235,0.341,11.4
F,0.633,0.51,0.16,1.026,0.4831,0.221,0.248,9.9
F,0.6,0.43,0.15,1.0537,0.4567,0.2726,0.36,9.2
F,0.7,0.52,0.2,1.693,0.582,0.309,0.47,12.9
F,0.477,0.4,0.12,0.484,0.2566,0.1038,0.14,7.5
F,0.52,0.447,0.14,0.865,0.371,0.187,0.232,8.0
I,0.46,0.347,0.087,0.332,0.22,0.0597,0.089,6.0
F,0.47,0.38,0.11,0.45,0.2215,0.0848,0.136,8.5
F,0.578,0.43,0.143,0.784,0.4181,0.1409,0.194,9.4
F,0.41,0.31,0.11,0.423,0.169,0.082,0.121,7.2
F,0.533,0.481,0.14,0.881,0.46,0.2063,0.2665,7.4
F,0.6,0.482,0.16,1.443,0.5518,0.3369,0.402,11.5
F,0.6,0.49,0.16,1.0844,0.4357,0.2742,0.256,10.0
F,0.555,0.448,0.168,0.9285,0.4172,0.1299,0.267,14.0
F,0.543,0.45,0.128,0.85,0.341,0.1512,0.2437,9.8
F,0.56,0.4,0.14,0.8417,0.36,0.1939,0.242,7.3
F,0.621,0.46,0.143,0.8565,0.35,0.175,0.22,12.8
F,0.558,0.46,0.15,1.0076,0.4936,0.2162,0.271,9.1
F,0.6,0.48,0.132,1.102,0.4645,0.2415,0.339,7.8
F,0.639,0.425,0.16,0.9013,0.333,0.152,0.248,14.1
F,0.563,0.48,0.169,1.1198,0.3644,0.2336,0.343,14.9
F,0.589,0.49,0.15,0.9854,0.4475,0.1878,0.296,9.4
F,0.61,0.42,0.14,1.082,0.4887,0.2311,0.21,7.2
F,0.77,0.51,0.23,2.069,0.903,0.394,0.524,10.3
F,0.534,0.412,0.148,0.6353,0.2441,0.1499,0.201,8.1
F,0.73,0.54,0.16,1.355,0.5713,0.3207,0.34,10.4
M,0.29,0.21,0.073,0.124,0.049,0.029,0.03,4.3
F,0.576,0.49,0.18,1.1,0.4502,0.2139,0.34,15.6
I,0.511,0.4,0.1,0.644,0.327,0.1121,0.15,7.2
F,0.72,0.5,0.18,1.47,0.6768,0.2844,0.366,10.8
M,0.594,0.464,0.15,0.95,0.4,0.189,0.32,10.8
F,0.536,0.44,0.16,1.17,0.5534,0.2315,0.252,10.2
F,0.652,0.54,0.178,1.2596,0.607,0.2931,0.35,10.1
F,0.602,0.45,0.16,1.083,0.5318,0.2665,0.3,8.3
F,0.5,0.48,0.16,1.0052,0.3812,0.239,0.273,9.8
F,0.579,0.45,0.15,1.0678,0.3931,0.2509,0.25,10.5
F,0.67,0.53,0.166,1.44,0.7277,0.344,0.4264,9.0
F,0.479,0.4,0.151,0.6354,0.2557,0.1465,0.217,5.5
F,0.533,0.48,0.144,0.9644,0.437,0.2045,0.23,9.4
I,0.45,0.38,0.12,0.406,0.1643,0.075,0.12,6.4
F,0.595,0.486,0.2,1.542,0.6851,0.2671,0.425,16.7
I,0.27,0.19,0.075,0.126,0.046,0.0268,0.037,6.5
F,0.621,0.51,0.125,0.8527,0.3789,0.161,0.26,12.0
I,0.184,0.076,0.03,0.011,0.0046,0.003,0.003,3.3
I,0.23,0.158,0.05,0.061,0.038,0.014,0.014,5.7
F,0.49,0.4,0.15,0.7746,0.3639,0.155,0.195,6.3
F,0.54,0.41,0.15,1.06,0.53,0.223,0.276,9.9
F,0.522,0.47,0.12,0.9224,0.3706,0.196,0.269,7.6
I,0.26,0.2,0.06,0.0877,0.042,0.0262,0.025,7.2
F,0.54,0.42,0.14,0.89,0.365,0.1758,0.28,12.2
F,0.66,0.52,0.2,1.431,0.7535,0.2734,0.419,11.2
M,0.583,0.48,0.14,1.04,0.45,0.2119,0.33,11.9
M,0.58,0.45,0.158,1.216,0.6874,0.2683,0.357,11.6
F,0.551,0.44,0.135,0.775,0.4323,0.169,0.23,9.3
F,0.513,0.39,0.123,0.744,0.3,0.166,0.236,11.3
I,0.45,0.398,0.11,0.562,0.26,0.1213,0.14,10.2
F,0.66,0.497,0.2,1.94,0.7688,0.415,0.5116,10.6
F,0.59,0.44,0.14,1.01,0.4228,0.2534,0.3,10.4
F,0.549,0.53,0.17,1.1091,0.501,0.2311,0.37,10.6
F,0.673,0.5,0.158,1.2856,0.5708,0.3025,0.353,12.2
I,0.559,0.44,0.15,0.8721,0.3236,0.1868,0.337,15.1
F,0.5,0.439,0.16,1.1639,0.4226,0.2396,0.28,10.8
F,0.66,0.47,0.14,1.1336,0.51,0.2908,0.29,8.5
I,0.309,0.22,0.069,0.1,0.046,0.0219,0.037,6.9
F,0.461,0.4,0.131,0.7034,0.2617,0.1532,0.17,6.7
F,0.521,0.4,0.129,0.8162,0.3059,0.1409,0.17,7.3
F,0.674,0.5,0.187,1.349,0.55,0.2854,0.335,13.1
F,0.6,0.497,0.14,1.0224,0.442,0.2492,0.308,11.9
I,0.41,0.362,0.143,0.4423,0.1913,0.098,0.115,6.4
F,0.598,0.47,0.17,1.2118,0.522,0.3198,0.35,11.1
F,0.589,0.461,0.16,1.069,0.361,0.2719,0.36,14.0
F,0.573,0.497,0.17,0.9399,0.4,0.1531,0.277,7.3
F,0.64,0.46,0.171,0.961,0.4655,0.224,0.378,14.0
F,0.618,0.51,0.2,1.3189,0.596,0.3158,0.332,13.4
F,0.57,0.428,0.15,0.9888,0.445,0.2918,0.292,10.8
F,0.603,0.458,0.16,1.083,0.4,0.191,0.286,6.9
F,0.5,0.4,0.16,1.0,0.437,0.2266,0.31,15.1
F,0.594,0.49,0.18,1.23,0.52,0.2346,0.359,10.5
I,0.328,0.22,0.077,0.13,0.033,0.0478,0.03,9.0
F,0.6,0.441,0.16,1.0221,0.428,0.2597,0.29,10.2
F,0.57,0.45,0.122,0.732,0.332,0.163,0.247,8.7
F,0.44,0.35,0.11,0.343,0.1914,0.0895,0.08,6.6
F,0.58,0.53,0.182,1.1792,0.5069,0.245,0.344,8.3
F,0.529,0.42,0.181,1.0915,0.5065,0.192,0.285,7.3
F,0.518,0.4,0.148,0.6803,0.2477,0.1481,0.189,8.7
F,0.593,0.46,0.184,0.9929,0.5044,0.2174,0.341,12.3
F,0.64,0.566,0.2,1.3268,0.6917,0.2697,0.33,11.8
M,0.493,0.429,0.11,0.5908,0.2916,0.1296,0.173,6.3
F,0.52,0.459,0.13,1.077,0.5059,0.2673,0.33,10.9
F,0.61,0.49,0.14,1.0866,0.4115,0.26,0.287,7.7
F,0.59,0.49,0.16,1.0865,0.442,0.2872,0.295,10.9
I,0.42,0.36,0.11,0.38,0.1654,0.0713,0.135,4.8
F,0.58,0.45,0.159,1.3083,0.5398,0.283,0.295,11.2
F,0.674,0.52,0.15,1.0831,0.5509,0.244,0.329,9.3
F,0.565,0.41,0.147,0.8922,0.3982,0.1661,0.25,9.0
F,0.565,0.47,0.11,0.7528,0.33,0.1523,0.239,6.6
F,0.608,0.481,0.16,0.995,0.49,0.2014,0.285,10.6
M,0.71,0.57,0.19,1.9133,0.6429,0.3582,0.53,12.2
F,0.52,0.42,0.14,0.957,0.3893,0.2312,0.252,9.1
F,0.63,0.47,0.18,1.2181,0.6,0.2645,0.359,8.4
F,0.6,0.44,0.17,1.207,0.51,0.2405,0.35,11.9
F,0.635,0.45,0.15,1.041,0.4927,0.2101,0.32,10.6
F,0.567,0.42,0.16,0.841,0.44,0.195,0.22,7.4
F,0.53,0.495,0.152,0.8416,0.35,0.144,0.27,13.7
F,0.6,0.51,0.19,1.3393,0.4563,0.3266,0.423,28.2
I,0.43,0.34,0.12,0.38,0.2085,0.1099,0.121,6.2
F,0.674,0.504,0.165,1.4154,0.598,0.3196,0.311,9.0
F,0.583,0.44,0.139,0.968,0.485,0.1492,0.22,9.3
F,0.64,0.525,0.16,1.4554,0.69,0.3312,0.37,10.0
M,0.48,0.35,0.12,0.366,0.1822,0.057,0.124,11.3
F,0.557,0.48,0.17,0.8177,0.4569,0.1939,0.267,10.6
F,0.516,0.44,0.16,0.81,0.4098,0.177,0.31,9.0
F,0.474,0.4,0.138,0.753,0.3054,0.177,0.275,5.8
F,0.516,0.47,0.129,0.828,0.3527,0.175,0.184,6.7
M,0.593,0.46,0.15,1.4774,0.589,0.3044,0.331,11.3
F,0.536,0.5,0.15,0.929,0.4565,0.2352,0.223,9.3
F,0.6,0.42,0.16,1.0575,0.4452,0.221,0.312,12.9
F,0.55,0.49,0.14,1.1566,0.598,0.258,0.255,8.7
F,0.584,0.48,0.18,1.2171,0.4809,0.2713,0.344,12.6
F,0.68,0.53,0.16,1.1315,0.6181,0.2829,0.377,8.1
F,0.527,0.488,0.182,1.1426,0.569,0.2596,0.318,9.7
M,0.608,0.52,0.155,1.0132,0.4285,0.246,0.306,9.1
I,0.34,0.28,0.081,0.2028,0.0869,0.0388,0.05,5.0
F,0.63,0.42,0.129,0.928,0.4961,0.1963,0.295,9.1
F,0.577,0.463,0.17,1.132,0.5207,0.25,0.344,11.5
F,0.563,0.45,0.14,0.776,0.377,0.1815,0.28,8.7
I,0.268,0.164,0.069,0.0991,0.0502,0.015,0.03,4.6
F,0.617,0.473,0.16,0.9584,0.4367,0.177,0.297,9.1
F,0.611,0.451,0.14,0.9415,0.3669,0.147,0.284,9.8
F,0.595,0.54,0.17,1.179,0.525,0.2532,0.317,11.1
F,0.612,0.54,0.14,1.4769,0.74,0.3233,0.36,8.2
I,0.326,0.26,0.073,0.164,0.0715,0.042,0.05,7.0
F,0.592,0.366,0.131,0.615,0.277,0.1138,0.192,6.4
M,0.6,0.488,0.14,1.16,0.502,0.3077,0.266,9.5
F,0.54,0.461,0.14,0.92,0.3716,0.1625,0.22,8.4
F,0.54,0.44,0.15,0.8841,0.323,0.2354,0.286,13.5
F,0.659,0.5,0.19,1.0671,0.4646,0.2049,0.36,10.6
F,0.539,0.46,0.132,0.691,0.4211,0.1528,0.21,6.4
F,0.584,0.46,0.16,1.22,0.4523,0.239,0.33,8.2
F,0.65,0.54,0.178,1.6356,0.755,0.3283,0.42,11.8
F,0.6,0.45,0.16,1.2275,0.4461,0.239,0.32,10.5
F,0.545,0.42,0.16,1.0402,0.517,0.2582,0.355,11.2
F,0.6,0.443,0.16,1.1187,0.455,0.2675,0.274,9.8
F,0.63,0.45,0.15,0.963,0.49,0.189,0.309,10.4
F,0.599,0.44,0.17,1.362,0.4,0.2528,0.408,16.7
F,0.64,0.45,0.14,1.1095,0.4652,0.2281,0.3,11.4
F,0.535,0.5,0.16,1.0274,0.3966,0.2375,0.24,8.7
F,0.623,0.51,0.185,1.303,0.7528,0.2832,0.34,10.5
F,0.579,0.497,0.176,1.2712,0.51,0.2354,0.37,11.0
F,0.523,0.43,0.18,0.92,0.4175,0.1898,0.288,14.7
M,0.556,0.42,0.15,0.932,0.4838,0.197,0.268,8.2
F,0.533,0.46,0.158,1.2499,0.5895,0.296,0.283,10.7
M,0.58,0.48,0.184,1.5,0.646,0.3287,0.328,8.2
F,0.7,0.438,0.19,1.3392,0.56,0.245,0.38,8.2
F,0.6,0.47,0.15,1.2191,0.5925,0.276,0.34,10.1
F,0.72,0.5,0.167,1.2073,0.5414,0.2693,0.358,9.5
F,0.5,0.404,0.122,0.6106,0.3049,0.148,0.181,10.1
F,0.59,0.469,0.15,1.0703,0.4742,0.213,0.276,10.7
F,0.542,0.4,0.17,0.602,0.2425,0.1331,0.189,10.9
F,0.637,0.42,0.18,1.412,0.6807,0.3199,0.317,9.7
F,0.651,0.554,0.17,1.4416,0.597,0.2897,0.359,10.4
F,0.62,0.481,0.17,1.1716,0.4837,0.306,0.36,15.8
F,0.538,0.4,0.14,0.873,0.2471,0.1486,0.316,9.1
F,0.679,0.54,0.13,1.099,0.5221,0.2425,0.29,8.7
F,0.666,0.45,0.201,1.34,0.555,0.278,0.359,9.4
F,0.75,0.56,0.2,1.43,0.76,0.281,0.43,9.8
I,0.18,0.159,0.05,0.0232,0.0183,0.0051,0.01,5.9
F,0.57,0.42,0.14,0.727,0.388,0.1166,0.244,13.2
F,0.77,0.525,0.189,1.808,0.7001,0.366,0.52,10.1
I,0.4,0.29,0.12,0.3238,0.138,0.0625,0.07,7.6
M,0.251,0.2,0.079,0.1027,0.043,0.012,0.037,4.5
F,0.603,0.4,0.16,0.8383,0.394,0.1629,0.23,8.4
F,0.665,0.545,0.181,1.52,0.65,0.355,0.443,13.0
F,0.668,0.45,0.15,1.2643,0.4145,0.3009,0.308,9.3
F,0.66,0.55,0.16,1.796,0.75,0.4063,0.47,9.2
F,0.715,0.6,0.165,1.399,0.7337,0.3278,0.399,9.8
F,0.635,0.57,0.166,1.3974,0.634,0.2739,0.54,14.1
F,0.583,0.5,0.174,1.025,0.4,0.259,0.303,16.1
M,0.536,0.42,0.17,0.9064,0.396,0.1847,0.273,10.1
F,0.67,0.47,0.18,1.27,0.5285,0.2869,0.291,9.3
F,0.708,0.54,0.16,1.2698,0.5689,0.3047,0.484,9.9
F,0.608,0.48,0.17,1.0938,0.5033,0.2544,0.325,10.6
F,0.588,0.41,0.16,1.046,0.4541,0.2687,0.26,12.8
F,0.68,0.53,0.185,1.24,0.4864,0.3042,0.39,9.2
F,0.563,0.45,0.16,0.9121,0.3123,0.1677,0.299,9.7
F,0.61,0.43,0.15,1.0067,0.4146,0.22,0.248,10.4
F,0.67,0.511,0.2,1.607,0.658,0.32,0.374,11.4
F,0.561,0.45,0.16,1.0801,0.5116,0.177,0.321,9.2
F,0.63,0.52,0.18,1.4532,0.6038,0.2722,0.313,12.2
F,0.55,0.46,0.14,0.9864,0.4209,0.2591,0.25,8.4
F,0.53,0.4,0.127,0.706,0.2617,0.1552,0.188,7.3
F,0.66,0.474,0.162,1.2378,0.643,0.3883,0.39,8.6
I,0.33,0.26,0.077,0.16,0.0819,0.021,0.05,6.0
F,0.653,0.49,0.16,1.0975,0.5269,0.3068,0.3,7.1
F,0.503,0.34,0.13,0.555,0.2293,0.1278,0.15,9.3
F,0.641,0.5,0.2,1.3589,0.5615,0.3863,0.361,11.5
F,0.687,0.51,0.19,1.2624,0.552,0.322,0.39,8.6
F,0.641,0.45,0.15,1.3391,0.546,0.265,0.29,17.6
F,0.66,0.569,0.2,1.928,0.715,0.363,0.426,7.5
F,0.68,0.45,0.19,1.4697,0.4633,0.2633,0.5,16.6
F,0.518,0.356,0.129,0.5714,0.2966,0.1138,0.178,9.3
F,0.682,0.52,0.17,1.855,0.8129,0.4652,0.3921,9.9
F,0.49,0.4,0.146,0.6475,0.2622,0.1553,0.194,9.5
F,0.662,0.514,0.168,1.2707,0.7046,0.271,0.351,10.5
F,0.64,0.54,0.174,1.0152,0.3712,0.2591,0.294,7.6
I,0.46,0.35,0.12,0.4401,0.1884,0.1109,0.127,6.5
I,0.4,0.27,0.099,0.3002,0.158,0.058,0.09,6.5
F,0.608,0.46,0.14,1.0187,0.4693,0.19,0.282,7.5
F,0.563,0.46,0.163,1.0113,0.3832,0.2447,0.2873,13.3
F,0.55,0.47,0.14,1.03,0.49,0.18,0.238,5.5
F,0.622,0.474,0.2,1.4637,0.636,0.3847,0.39,10.8
F,0.655,0.49,0.173,1.2291,0.5494,0.2744,0.33,10.4
F,0.52,0.43,0.125,0.8692,0.45,0.142,0.213,6.2
F,0.7,0.52,0.191,1.504,0.7738,0.3095,0.362,9.2
F,0.6,0.48,0.15,0.9453,0.4174,0.165,0.301,7.7
F,0.683,0.493,0.15,1.086,0.4234,0.225,0.336,9.8
F,0.557,0.444,0.16,0.845,0.4025,0.234,0.361,11.0
F,0.6,0.43,0.16,0.8167,0.375,0.1867,0.24,12.5
F,0.586,0.49,0.16,1.1713,0.4187,0.222,0.309,11.0
F,0.647,0.49,0.14,1.3436,0.4477,0.325,0.331,10.4
F,0.53,0.47,0.143,0.76,0.2694,0.167,0.24,10.4
F,0.63,0.53,0.174,1.274,0.546,0.268,0.331,11.6
M,0.641,0.502,0.16,1.1334,0.4416,0.1997,0.271,7.7
I,0.479,0.38,0.11,0.5198,0.22,0.093,0.16,5.4
F,0.544,0.48,0.159,1.1307,0.4109,0.252,0.351,7.7
