Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.715,0.6,0.18,0.865,0.3088,0.2304,0.3,10.7
M,0.663,0.45,0.18,1.1901,0.3324,0.2818,0.408,11.5
F,0.716,0.4,0.14,0.89,0.3602,0.136,0.234,9.7
F,0.626,0.42,0.146,1.63,0.599,0.286,0.39,9.1
F,0.538,0.38,0.17,1.084,0.4479,0.299,0.309,15.0
F,0.65,0.44,0.15,0.843,0.192,0.263,0.389,18.3
F,0.575,0.45,0.19,1.3427,0.691,0.2401,0.442,8.9
F,0.662,0.51,0.17,1.366,0.4819,0.2092,0.316,9.4
M,0.678,0.43,0.13,1.2726,0.372,0.2034,0.335,10.0
F,0.535,0.398,0.11,1.0722,0.338,0.16,0.21,8.4
F,0.793,0.59,0.2,1.739,0.7302,0.4,0.43,18.6
F,0.648,0.502,0.17,1.043,0.3478,0.2764,0.2952,8.7
I,0.405,0.329,0.115,0.463,0.1968,0.1068,0.202,4.7
F,0.727,0.41,0.12,0.9278,0.497,0.317,0.37,8.8
F,0.37,0.219,0.091,0.27,0.097,0.078,0.0686,5.2
F,0.669,0.49,0.14,0.8754,0.4,0.1708,0.326,8.6
F,0.523,0.5,0.16,1.062,0.5296,0.153,0.222,9.3
F,0.761,0.48,0.19,1.4872,0.5969,0.3504,0.37,7.7
F,0.68,0.662,0.2,2.6451,1.4063,0.52,0.45,13.0
F,0.434,0.53,0.14,1.32,0.3749,0.2502,0.25,11.1
M,0.607,0.412,0.15,0.4,0.2414,0.0942,0.176,5.9
F,0.537,0.64,0.18,0.981,0.5923,0.2963,0.443,9.4
F,0.55,0.4,0.17,1.0449,0.4143,0.2543,0.228,8.7
M,0.766,0.39,0.144,0.9491,0.3952,0.2603,0.33,7.8
F,0.7,0.403,0.15,0.678,0.389,0.195,0.42,12.3
F,0.46,0.27,0.088,0.453,0.18,0.097,0.13,15.1
I,0.38,0.279,0.075,0.2038,0.075,0.0352,0.03,5.0
F,0.56,0.56,0.18,1.0119,0.385,0.2032,0.2411,11.2
I,0.166,0.142,0.05,0.0639,0.012,0.0144,0.01,3.6
F,0.58,0.4,0.135,1.334,0.4149,0.2201,0.41,7.6
F,0.527,0.37,0.096,0.434,0.1895,0.116,0.16,4.8
F,0.715,0.62,0.165,1.032,0.49,0.2663,0.36,12.2
F,0.75,0.48,0.12,1.5675,0.468,0.256,0.541,11.0
I,0.4,0.27,0.057,0.1895,0.0743,0.0303,0.034,6.6
F,0.5,0.35,0.17,1.0978,0.4456,0.3125,0.1858,8.5
F,0.53,0.342,0.15,0.573,0.388,0.1429,0.181,7.7
I,0.113,0.131,0.022,0.013,0.005,0.0053,0.001,5.9
F,0.74,0.696,0.2,1.866,0.894,0.3982,0.424,10.3
F,0.43,0.26,0.11,0.4906,0.2158,0.155,0.17,5.6
F,0.615,0.484,0.166,0.7155,0.2272,0.125,0.21,8.1
F,0.532,0.49,0.14,1.28,0.3866,0.2754,0.225,9.7
F,0.513,0.58,0.209,1.301,0.6255,0.297,0.3601,9.7
F,0.472,0.45,0.152,1.077,0.4655,0.228,0.283,8.9
F,0.707,0.49,0.204,1.449,0.4355,0.2331,0.42,12.7
F,0.67,0.502,0.24,1.5397,0.6483,0.289,0.47,9.3
F,0.5,0.53,0.13,1.0862,0.56,0.1982,0.317,12.8
F,0.44,0.357,0.166,0.8647,0.282,0.1913,0.26,6.1
F,0.633,0.34,0.14,0.877,0.41,0.2469,0.284,10.8
F,0.452,0.42,0.15,0.897,0.4315,0.1903,0.282,7.7
F,0.73,0.54,0.14,1.2198,0.5997,0.301,0.277,7.8
F,0.63,0.38,0.16,1.1576,0.56,0.1641,0.224,11.6
F,0.494,0.53,0.145,1.519,0.4739,0.326,0.35,7.3
F,0.456,0.562,0.15,0.821,0.5051,0.184,0.211,10.7
F,0.7,0.37,0.16,1.1086,0.5366,0.2168,0.224,8.7
F,0.483,0.41,0.12,0.49,0.2471,0.102,0.206,6.5
F,0.5,0.41,0.18,0.9527,0.25,0.191,0.211,17.2
F,0.665,0.539,0.16,1.106,0.4473,0.155,0.24,7.4
F,0.704,0.39,0.14,1.06,0.56,0.1831,0.301,11.0
I,0.46,0.312,0.084,0.2817,0.1046,0.0485,0.093,6.2
F,0.625,0.51,0.12,0.8268,0.3294,0.1489,0.174,2.6
F,0.53,0.54,0.12,0.933,0.3545,0.167,0.2,14.0
F,0.479,0.5,0.15,0.88,0.5917,0.2077,0.309,7.3
F,0.655,0.46,0.13,1.0737,0.52,0.2286,0.345,7.1
F,0.68,0.57,0.216,1.5,0.569,0.2604,0.456,8.7
F,0.553,0.54,0.15,1.06,0.44,0.1889,0.24,5.3
F,0.692,0.48,0.15,0.8687,0.4902,0.188,0.3,10.5
F,0.47,0.35,0.16,1.2959,0.602,0.2783,0.331,10.7
F,0.573,0.56,0.102,0.73,0.3,0.14,0.202,10.0
F,0.43,0.5,0.16,1.0137,0.5091,0.2385,0.291,8.4
F,0.52,0.48,0.175,0.7761,0.2333,0.1376,0.232,8.6
F,0.447,0.39,0.16,1.2013,0.4095,0.3164,0.28,14.7
F,0.46,0.491,0.15,1.05,0.4256,0.2755,0.272,8.8
F,0.408,0.374,0.168,0.584,0.2745,0.1673,0.13,6.9
M,0.672,0.53,0.21,0.85,0.3883,0.2225,0.34,7.5
F,0.679,0.39,0.17,1.125,0.6,0.193,0.332,10.9
M,0.59,0.5,0.16,1.0281,0.388,0.158,0.243,9.3
I,0.43,0.32,0.08,0.166,0.0854,0.0305,0.09,6.6
F,0.43,0.27,0.09,0.4835,0.1977,0.0827,0.097,5.7
F,0.487,0.526,0.14,0.851,0.349,0.197,0.23,10.5
F,0.63,0.4,0.12,0.9695,0.3413,0.2187,0.2,10.8
I,0.409,0.45,0.133,0.5896,0.258,0.1249,0.152,7.4
I,0.55,0.4,0.138,0.3243,0.2124,0.0869,0.16,6.4
F,0.42,0.45,0.13,0.666,0.5037,0.1897,0.25,9.3
M,0.772,0.565,0.22,1.553,0.7792,0.2651,0.4,8.5
I,0.189,0.208,0.06,0.067,0.0226,0.012,0.016,8.3
I,0.568,0.33,0.12,0.4999,0.1897,0.0809,0.144,6.0
F,0.715,0.5,0.178,2.089,0.7576,0.3031,0.493,11.4
F,0.841,0.6,0.196,1.8,0.57,0.3374,0.55,16.0
F,0.42,0.5,0.11,0.692,0.2345,0.1331,0.176,8.7
I,0.23,0.187,0.052,0.0657,0.0228,0.015,0.011,3.0
F,0.7,0.53,0.12,1.0584,0.4256,0.279,0.305,14.2
I,0.58,0.43,0.17,0.8021,0.3596,0.147,0.18,7.8
I,0.47,0.41,0.1,0.321,0.1466,0.0965,0.0989,5.5
F,0.78,0.44,0.2,1.96,0.8,0.4328,0.435,9.0
I,0.4,0.32,0.13,0.356,0.212,0.091,0.1,5.8
F,0.67,0.37,0.161,1.67,0.6796,0.2478,0.268,9.0
F,0.578,0.415,0.16,0.8484,0.3288,0.196,0.216,9.5
F,0.726,0.43,0.19,1.166,0.5163,0.2742,0.334,12.0
F,0.429,0.42,0.134,0.6256,0.2551,0.1773,0.251,10.6
F,0.59,0.565,0.207,1.079,0.544,0.3195,0.3433,16.0
F,0.77,0.46,0.183,0.8995,0.582,0.284,0.339,7.3
F,0.723,0.48,0.14,1.0516,0.5619,0.297,0.327,11.5
F,0.611,0.43,0.13,0.8426,0.418,0.163,0.33,7.2
F,0.663,0.46,0.149,1.343,0.5614,0.3777,0.301,7.6
F,0.51,0.4,0.198,1.3077,0.4419,0.2642,0.282,8.3
I,0.3,0.138,0.071,0.17,0.0626,0.031,0.029,4.1
F,0.496,0.415,0.16,0.7605,0.312,0.1239,0.314,14.2
M,0.533,0.5,0.134,0.9707,0.4859,0.2022,0.208,7.1
F,0.526,0.4,0.11,0.7414,0.259,0.1513,0.164,11.8
F,0.454,0.43,0.18,1.238,0.376,0.3016,0.202,10.6
F,0.54,0.33,0.14,0.389,0.1792,0.084,0.108,6.0
F,0.64,0.5,0.119,0.7535,0.2384,0.1498,0.211,8.7
F,0.63,0.46,0.204,0.95,0.4456,0.2185,0.302,17.4
F,0.524,0.38,0.12,0.718,0.2885,0.1144,0.138,14.0
F,0.593,0.37,0.17,1.45,0.469,0.241,0.301,9.8
F,0.723,0.45,0.2,0.8365,0.3439,0.2545,0.2405,6.5
F,0.552,0.4,0.115,0.8433,0.314,0.1317,0.162,7.2
F,0.478,0.44,0.12,0.9515,0.308,0.1451,0.29,13.5
I,0.49,0.338,0.11,0.3766,0.124,0.0737,0.09,5.7
F,0.84,0.574,0.17,1.977,0.7,0.4106,0.694,9.1
F,0.77,0.52,0.2,1.2893,0.4519,0.1938,0.4056,10.5
F,0.7,0.55,0.22,0.8581,0.56,0.2872,0.32,10.9
F,0.67,0.57,0.12,1.0264,0.4843,0.2062,0.213,11.7
F,0.551,0.505,0.209,0.8568,0.454,0.323,0.337,15.0
F,0.602,0.47,0.132,0.735,0.22,0.1462,0.217,6.9
F,0.75,0.376,0.176,1.4406,0.6106,0.324,0.351,8.9
F,0.437,0.37,0.16,1.0404,0.468,0.1064,0.23,9.5
F,0.424,0.33,0.19,1.0233,0.3667,0.1963,0.221,12.8
F,0.586,0.53,0.14,0.8706,0.46,0.309,0.393,11.6
F,0.734,0.61,0.18,1.3044,0.6549,0.3328,0.4193,7.8
F,0.715,0.397,0.16,0.6987,0.349,0.174,0.316,10.3
F,0.47,0.56,0.17,0.9995,0.3475,0.2739,0.21,7.0
F,0.581,0.36,0.18,0.7821,0.5013,0.221,0.206,7.5
F,0.475,0.481,0.11,0.5125,0.248,0.1304,0.1288,6.0
F,0.636,0.4,0.13,0.6265,0.374,0.154,0.253,8.2
I,0.42,0.21,0.07,0.158,0.0928,0.0416,0.06,6.7
F,0.707,0.49,0.202,0.943,0.5319,0.2592,0.27,11.1
F,0.43,0.31,0.12,0.4023,0.2291,0.0733,0.156,8.5
F,0.551,0.406,0.13,1.14,0.4809,0.229,0.162,9.4
F,0.51,0.4,0.166,1.04,0.46,0.1704,0.298,8.2
F,0.377,0.44,0.102,0.6447,0.2119,0.1214,0.13,8.6
F,0.562,0.39,0.14,0.5232,0.1752,0.0946,0.217,6.2
F,0.61,0.358,0.16,0.5722,0.2534,0.1468,0.2,5.5
F,0.79,0.52,0.21,1.616,0.4625,0.2389,0.43,8.9
F,0.818,0.58,0.13,0.9264,0.4057,0.267,0.334,6.9
F,0.6,0.41,0.125,0.853,0.34,0.25,0.23,8.0
M,0.77,0.53,0.2,1.198,0.523,0.2433,0.343,21.1
F,0.77,0.4,0.193,0.9407,0.4,0.2025,0.3,11.0
F,0.711,0.39,0.17,0.889,0.4474,0.1921,0.298,6.9
F,0.502,0.5,0.13,0.9003,0.4501,0.2169,0.352,9.3
F,0.61,0.4,0.17,1.3517,0.455,0.2662,0.329,7.6
F,0.59,0.56,0.25,1.659,0.892,0.461,0.637,10.4
F,0.7,0.51,0.16,0.802,0.3548,0.1185,0.232,8.5
M,0.584,0.37,0.17,0.916,0.352,0.1532,0.27,7.8
F,0.549,0.522,0.205,1.1393,0.4641,0.352,0.438,14.6
F,0.603,0.39,0.16,0.7624,0.3794,0.254,0.225,12.4
F,0.609,0.54,0.139,1.1427,0.4062,0.257,0.274,10.8
F,0.478,0.4,0.124,0.7319,0.5323,0.141,0.166,7.0
F,0.46,0.51,0.12,0.78,0.344,0.1745,0.24,12.5
F,0.548,0.415,0.129,0.6683,0.3057,0.0957,0.205,10.5
F,0.692,0.4,0.167,1.41,0.764,0.261,0.358,11.6
F,0.7,0.507,0.13,1.1292,0.4913,0.2065,0.33,16.5
F,0.611,0.59,0.14,1.1675,0.55,0.2248,0.271,11.0
I,0.22,0.17,0.036,0.031,0.0141,0.011,0.015,4.8
F,0.65,0.57,0.202,1.1428,0.3841,0.264,0.349,11.9
F,0.644,0.56,0.18,1.028,0.5351,0.228,0.207,9.8
F,0.7,0.4,0.13,0.9326,0.4509,0.2983,0.38,9.6
F,0.68,0.47,0.22,1.754,0.594,0.328,0.5,12.7
F,0.421,0.4,0.12,0.45,0.2688,0.0907,0.13,6.8
F,0.44,0.435,0.13,0.862,0.39,0.2,0.198,8.0
I,0.5,0.38,0.075,0.286,0.2462,0.0555,0.096,6.1
F,0.49,0.42,0.11,0.44,0.2516,0.0882,0.153,9.2
F,0.612,0.41,0.155,0.737,0.4446,0.1339,0.178,10.1
F,0.38,0.29,0.12,0.461,0.1577,0.094,0.114,7.6
F,0.47,0.519,0.12,0.753,0.5087,0.1909,0.2395,6.5
F,0.5,0.448,0.138,1.407,0.4698,0.3136,0.411,12.2
F,0.6,0.53,0.15,1.0708,0.3986,0.3069,0.228,10.0
F,0.57,0.438,0.157,0.9885,0.4633,0.1094,0.255,15.6
F,0.525,0.471,0.117,0.869,0.314,0.1598,0.2576,10.9
F,0.55,0.35,0.13,0.8826,0.33,0.2064,0.246,6.2
F,0.691,0.48,0.155,0.9239,0.31,0.192,0.22,13.9
F,0.531,0.45,0.17,1.1096,0.5432,0.2444,0.264,7.7
F,0.6,0.49,0.129,1.038,0.4645,0.2729,0.345,7.5
F,0.691,0.379,0.18,0.9115,0.35,0.13,0.207,14.3
F,0.545,0.51,0.159,1.2268,0.3343,0.2548,0.296,13.2
F,0.61,0.54,0.15,1.1171,0.4804,0.1959,0.327,10.1
F,0.67,0.38,0.13,1.2,0.5249,0.241,0.18,6.0
F,0.87,0.45,0.24,1.987,0.85,0.347,0.555,9.2
F,0.474,0.347,0.167,0.5734,0.2374,0.1564,0.224,8.3
F,0.81,0.562,0.17,1.351,0.5185,0.3631,0.32,11.1
M,0.29,0.22,0.07,0.132,0.056,0.033,0.03,4.8
F,0.532,0.5,0.188,1.098,0.4694,0.2099,0.35,16.5
I,0.504,0.3,0.09,0.641,0.366,0.0951,0.17,7.6
F,0.82,0.48,0.2,1.61,0.6352,0.2724,0.41,10.4
M,0.593,0.476,0.15,0.91,0.43,0.206,0.35,9.0
F,0.507,0.44,0.16,1.29,0.5954,0.2449,0.218,8.9
F,0.677,0.61,0.183,1.2237,0.641,0.2895,0.37,10.2
F,0.552,0.4,0.17,1.026,0.5998,0.2274,0.291,8.7
F,0.5,0.5,0.138,0.9912,0.3688,0.2336,0.271,9.6
F,0.509,0.44,0.158,1.1476,0.3461,0.2486,0.21,11.2
F,0.59,0.52,0.152,1.27,0.7639,0.385,0.3843,9.1
F,0.425,0.4,0.161,0.5738,0.2725,0.1526,0.235,4.7
F,0.471,0.5,0.157,1.0842,0.4467,0.1925,0.22,8.5
I,0.47,0.44,0.13,0.364,0.1489,0.076,0.113,7.0
F,0.534,0.427,0.2,1.573,0.686,0.229,0.41,17.8
I,0.26,0.17,0.076,0.129,0.043,0.0303,0.041,7.2
F,0.689,0.54,0.111,0.8501,0.3706,0.154,0.28,10.5
I,0.183,0.078,0.03,0.012,0.0048,0.003,0.003,3.7
I,0.24,0.146,0.04,0.0558,0.04,0.013,0.012,5.1
F,0.43,0.3,0.15,0.7867,0.333,0.1631,0.18,5.3
F,0.487,0.36,0.14,1.02,0.51,0.234,0.309,11.2
F,0.443,0.53,0.11,0.9657,0.3437,0.208,0.276,7.1
I,0.23,0.18,0.06,0.0775,0.038,0.0243,0.025,7.6
F,0.51,0.4,0.12,0.91,0.394,0.1657,0.288,10.9
F,0.6,0.47,0.2,1.287,0.839,0.2401,0.402,11.4
M,0.504,0.45,0.14,0.97,0.43,0.2215,0.36,13.2
M,0.51,0.38,0.131,1.1073,0.7367,0.2275,0.359,10.9
F,0.544,0.44,0.136,0.6963,0.48,0.174,0.2,9.8
F,0.465,0.34,0.104,0.8123,0.33,0.184,0.208,10.1
I,0.43,0.431,0.1,0.524,0.24,0.1345,0.14,10.6
F,0.66,0.455,0.2,2.169,0.8652,0.408,0.5732,10.1
F,0.62,0.45,0.12,1.14,0.4068,0.2503,0.28,9.4
F,0.466,0.58,0.19,1.1325,0.476,0.1991,0.4,10.0
F,0.73,0.5,0.132,1.1374,0.4887,0.3175,0.379,10.9
I,0.58,0.45,0.14,0.8384,0.3223,0.2037,0.31,16.8
F,0.5,0.415,0.17,1.262,0.3689,0.2203,0.24,10.4
F,0.72,0.45,0.14,1.0873,0.47,0.2839,0.252,7.9
I,0.345,0.23,0.06,0.086,0.044,0.024,0.039,6.8
F,0.394,0.5,0.126,0.7152,0.2846,0.1694,0.15,6.4
F,0.484,0.4,0.12,0.8952,0.3379,0.1294,0.164,7.9
F,0.732,0.5,0.205,1.463,0.51,0.2896,0.335,14.8
F,0.7,0.53,0.14,0.9159,0.486,0.2247,0.328,11.6
I,0.37,0.359,0.155,0.4644,0.2104,0.085,0.101,7.1
F,0.543,0.402,0.19,1.1041,0.562,0.3562,0.34,11.4
F,0.566,0.469,0.15,0.973,0.3199,0.2964,0.36,12.4
F,0.571,0.559,0.19,1.0381,0.4,0.1644,0.281,7.7
F,0.67,0.41,0.164,0.885,0.5226,0.19,0.412,14.1
F,0.593,0.54,0.22,1.2206,0.627,0.3463,0.297,14.0
F,0.56,0.387,0.13,0.8242,0.4217,0.2863,0.317,11.9
F,0.646,0.463,0.16,1.195,0.4,0.181,0.302,6.8
F,0.5,0.35,0.16,1.0,0.456,0.2297,0.32,16.8
F,0.548,0.48,0.17,1.275,0.522,0.2033,0.379,11.3
I,0.349,0.24,0.08,0.14,0.029,0.0513,0.03,8.9
F,0.7,0.42,0.17,0.9074,0.403,0.266,0.25,10.5
F,0.57,0.48,0.102,0.723,0.36,0.147,0.259,8.2
F,0.45,0.38,0.1,0.3272,0.2108,0.0806,0.08,7.5
F,0.51,0.59,0.194,1.0228,0.4474,0.2202,0.358,8.7
F,0.521,0.38,0.19,1.0869,0.5696,0.164,0.271,6.2
F,0.523,0.4,0.166,0.7595,0.2345,0.1519,0.211,8.2
F,0.545,0.4,0.198,0.842,0.5281,0.2381,0.35,12.7
F,0.59,0.642,0.22,1.2401,0.7414,0.2265,0.29,10.1
M,0.474,0.479,0.12,0.5357,0.3173,0.1104,0.171,5.3
F,0.43,0.464,0.121,0.988,0.568,0.2731,0.35,10.7
F,0.57,0.54,0.12,1.2096,0.3875,0.283,0.311,7.3
F,0.54,0.5,0.17,1.076,0.486,0.2717,0.294,10.7
I,0.4,0.37,0.12,0.37,0.1456,0.068,0.15,4.4
F,0.51,0.39,0.135,1.4055,0.5717,0.291,0.273,10.0
F,0.747,0.55,0.14,0.9625,0.5891,0.2267,0.32,9.9
F,0.581,0.36,0.166,0.8888,0.4187,0.1401,0.28,9.1
F,0.594,0.51,0.11,0.7368,0.31,0.1626,0.265,6.0
F,0.658,0.519,0.15,1.023,0.55,0.2088,0.301,10.0
M,0.71,0.61,0.19,2.174,0.5745,0.3667,0.58,12.6
F,0.45,0.35,0.13,1.03,0.3321,0.2471,0.218,7.9
F,0.637,0.44,0.173,1.18,0.638,0.2779,0.396,7.4
F,0.6,0.41,0.164,1.319,0.507,0.2179,0.33,10.2
F,0.679,0.43,0.12,0.931,0.5409,0.2005,0.29,11.6
F,0.555,0.37,0.17,0.71,0.42,0.172,0.2,7.9
F,0.46,0.554,0.149,0.7623,0.32,0.126,0.264,14.6
F,0.56,0.519,0.21,1.2731,0.4994,0.3433,0.39,29.9
I,0.41,0.32,0.13,0.38,0.2115,0.1209,0.114,6.5
F,0.703,0.488,0.15,1.4631,0.539,0.3602,0.275,8.9
F,0.595,0.43,0.146,1.0781,0.5157,0.1548,0.21,9.6
F,0.61,0.541,0.16,1.4597,0.69,0.2977,0.37,8.5
M,0.55,0.35,0.13,0.366,0.1878,0.05,0.121,11.7
F,0.574,0.53,0.15,0.6964,0.4515,0.211,0.254,11.4
F,0.473,0.44,0.16,0.68,0.4477,0.181,0.331,9.0
F,0.412,0.5,0.142,0.764,0.3337,0.183,0.305,5.6
F,0.459,0.52,0.121,0.812,0.3739,0.189,0.197,6.2
M,0.546,0.42,0.13,1.6181,0.513,0.3222,0.314,11.8
F,0.477,0.56,0.16,0.828,0.4999,0.2574,0.239,9.9
F,0.5,0.37,0.17,0.891,0.4673,0.1887,0.277,14.2
F,0.513,0.53,0.14,1.1387,0.632,0.276,0.224,8.3
F,0.523,0.46,0.188,1.1159,0.4606,0.298,0.328,13.6
F,0.75,0.58,0.15,0.9635,0.6834,0.2639,0.41,8.2
F,0.454,0.539,0.194,1.2163,0.6059,0.2702,0.293,10.7
M,0.612,0.56,0.14,0.8852,0.3745,0.2318,0.262,9.1
I,0.33,0.3,0.09,0.2093,0.0844,0.0436,0.04,5.0
F,0.714,0.4,0.121,0.8643,0.5495,0.166,0.324,9.4
F,0.504,0.399,0.163,1.013,0.4429,0.26,0.357,12.4
F,0.546,0.44,0.12,0.747,0.425,0.1621,0.259,9.9
I,0.303,0.146,0.06,0.1076,0.0528,0.015,0.03,3.9
F,0.68,0.499,0.16,0.9267,0.4535,0.158,0.299,7.8
F,0.666,0.429,0.13,1.0089,0.3404,0.134,0.296,11.0
F,0.549,0.61,0.19,1.035,0.484,0.2528,0.29,11.2
F,0.547,0.562,0.11,1.5915,0.83,0.3604,0.4,8.5
I,0.342,0.28,0.07,0.15,0.067,0.039,0.047,6.9
F,0.662,0.322,0.124,0.647,0.299,0.1007,0.203,5.6
M,0.6,0.537,0.12,1.183,0.486,0.3304,0.224,10.2
F,0.55,0.515,0.12,1.03,0.3283,0.1626,0.22,9.0
F,0.51,0.44,0.14,0.8535,0.27,0.2623,0.273,12.7
F,0.709,0.52,0.19,0.915,0.4707,0.1815,0.37,9.9
F,0.485,0.5,0.129,0.5807,0.476,0.1593,0.18,7.0
F,0.552,0.41,0.16,1.332,0.4341,0.2188,0.35,7.1
F,0.64,0.54,0.183,1.6476,0.722,0.292,0.382,13.1
F,0.6,0.44,0.14,1.3236,0.4246,0.252,0.336,9.7
F,0.501,0.37,0.16,0.9526,0.52,0.2654,0.386,11.5
F,0.5,0.425,0.18,1.0651,0.4468,0.2869,0.279,11.0
F,0.65,0.38,0.15,0.813,0.55,0.178,0.331,10.9
F,0.559,0.37,0.17,1.535,0.4,0.2489,0.427,16.3
F,0.66,0.4,0.14,1.1636,0.4663,0.2215,0.29,12.0
F,0.476,0.57,0.17,1.1503,0.3502,0.2689,0.27,8.3
F,0.619,0.518,0.199,1.207,0.8522,0.2648,0.319,9.8
F,0.584,0.561,0.177,1.3128,0.47,0.2203,0.37,12.5
F,0.446,0.43,0.2,0.97,0.3591,0.1813,0.309,15.8
M,0.528,0.4,0.13,0.879,0.5067,0.2008,0.258,8.6
F,0.47,0.46,0.133,1.3719,0.6061,0.272,0.266,10.2
M,0.496,0.48,0.199,1.69,0.629,0.3665,0.324,7.0
F,0.7,0.381,0.21,1.4828,0.55,0.227,0.42,6.9
F,0.5,0.49,0.13,1.3026,0.6404,0.307,0.38,10.3
F,0.79,0.45,0.154,1.1229,0.4888,0.2345,0.363,10.2
F,0.46,0.419,0.102,0.5688,0.3324,0.1547,0.189,10.2
F,0.62,0.489,0.14,1.2064,0.4947,0.237,0.306,11.7
F,0.582,0.3,0.18,0.504,0.2365,0.1189,0.164,9.2
F,0.655,0.36,0.18,1.4997,0.6721,0.361,0.29,9.3
F,0.646,0.599,0.162,1.5273,0.5511,0.2856,0.381,9.6
F,0.6,0.475,0.16,1.2136,0.5185,0.344,0.4,15.6
F,0.513,0.34,0.11,0.99,0.2481,0.1562,0.348,7.9
F,0.759,0.61,0.121,1.035,0.493,0.2275,0.282,9.8
F,0.728,0.38,0.209,1.27,0.5706,0.251,0.311,8.6
F,0.85,0.59,0.22,1.23,0.86,0.2638,0.43,10.9
I,0.15,0.18,0.06,0.0228,0.0179,0.0044,0.01,5.8
F,0.608,0.38,0.11,0.6723,0.433,0.1032,0.228,14.9
F,0.87,0.464,0.21,1.7203,0.6665,0.319,0.56,10.3
I,0.3,0.25,0.13,0.3543,0.118,0.0611,0.06,8.5
M,0.215,0.19,0.086,0.1151,0.039,0.013,0.041,3.8
F,0.644,0.35,0.16,0.7539,0.3842,0.144,0.22,9.0
F,0.679,0.575,0.176,1.46,0.59,0.312,0.456,14.4
F,0.732,0.38,0.14,1.4141,0.3454,0.3135,0.266,8.2
F,0.58,0.55,0.137,1.538,0.83,0.367,0.45,8.0
F,0.775,0.69,0.151,1.213,0.8045,0.2848,0.346,9.6
F,0.574,0.62,0.153,1.2458,0.678,0.2446,0.6,15.8
F,0.52,0.52,0.174,1.054,0.3,0.29,0.329,16.3
M,0.478,0.4,0.18,0.8042,0.347,0.2014,0.269,10.1
F,0.73,0.49,0.18,1.43,0.4534,0.2739,0.265,8.2
F,0.742,0.55,0.136,1.2493,0.6055,0.3185,0.541,8.3
F,0.612,0.47,0.2,1.0943,0.5629,0.2572,0.309,11.6
F,0.562,0.36,0.18,0.962,0.4445,0.2825,0.23,11.1
F,0.75,0.58,0.2,1.229,0.4262,0.3203,0.4,9.6
F,0.544,0.444,0.19,0.955,0.3134,0.174,0.336,10.9
F,0.66,0.39,0.15,1.0789,0.3952,0.204,0.207,9.4
F,0.66,0.49,0.22,1.723,0.633,0.2712,0.343,11.9
F,0.54,0.44,0.138,1.1049,0.5298,0.175,0.36,7.9
F,0.623,0.57,0.17,1.6163,0.6418,0.3019,0.28,12.6
F,0.51,0.49,0.13,1.0747,0.3676,0.2644,0.22,7.5
F,0.568,0.5,0.114,0.7578,0.2215,0.1697,0.191,7.8
F,0.66,0.397,0.144,1.0566,0.73,0.4404,0.43,8.1
I,0.3,0.25,0.08,0.14,0.0749,0.0187,0.05,5.9
F,0.726,0.49,0.17,0.9971,0.4494,0.3238,0.4,7.3
F,0.485,0.29,0.14,0.581,0.2066,0.1343,0.15,8.4
F,0.649,0.462,0.2,1.3221,0.4759,0.4371,0.311,12.3
F,0.764,0.548,0.21,1.2247,0.533,0.3648,0.442,8.1
F,0.664,0.397,0.16,1.4826,0.593,0.2793,0.281,18.4
F,0.58,0.575,0.2,2.14,0.679,0.334,0.398,6.6
F,0.762,0.41,0.2,1.6364,0.4554,0.2856,0.5,17.5
F,0.537,0.299,0.119,0.5383,0.3117,0.0992,0.167,8.1
F,0.647,0.48,0.17,1.958,0.8151,0.5023,0.3391,9.6
F,0.43,0.5,0.163,0.601,0.2887,0.1729,0.161,8.7
F,0.717,0.558,0.157,1.145,0.7767,0.261,0.346,11.2
F,0.663,0.6,0.172,0.9126,0.3107,0.269,0.321,7.0
I,0.47,0.35,0.13,0.4186,0.2033,0.1086,0.13,7.1
I,0.5,0.23,0.105,0.2938,0.156,0.057,0.1,7.2
F,0.658,0.47,0.12,1.1136,0.532,0.178,0.264,6.8
F,0.5,0.45,0.144,0.8865,0.3813,0.263,0.2675,13.7
F,0.52,0.52,0.11,1.1,0.56,0.202,0.212,4.8
F,0.573,0.412,0.2,1.4774,0.682,0.4314,0.35,10.4
F,0.701,0.49,0.17,1.1474,0.5058,0.2458,0.3,11.1
F,0.44,0.38,0.11,0.8674,0.46,0.157,0.23,6.5
F,0.71,0.49,0.215,1.41,0.8779,0.3306,0.403,9.6
F,0.64,0.51,0.15,0.9721,0.4591,0.152,0.34,7.1
F,0.755,0.489,0.14,1.065,0.3678,0.193,0.307,9.4
F,0.53,0.427,0.16,0.754,0.4264,0.217,0.399,9.6
F,0.65,0.42,0.16,0.7149,0.357,0.2081,0.23,13.3
F,0.511,0.48,0.14,1.1876,0.35,0.23,0.27,11.0
F,0.71,0.53,0.13,1.4937,0.4345,0.345,0.365,11.0
F,0.46,0.53,0.156,0.7233,0.2468,0.1542,0.25,9.6
F,0.61,0.6,0.171,1.359,0.595,0.285,0.295,10.9
M,0.695,0.543,0.16,1.1856,0.4194,0.1685,0.265,7.3
I,0.425,0.359,0.11,0.5817,0.2403,0.089,0.15,4.6
F,0.497,0.5,0.135,1.233,0.3425,0.262,0.375,7.4
