Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.651,0.5,0.16,1.072,0.371,0.2241,0.33,11.7
M,0.593,0.46,0.16,1.1168,0.4109,0.2472,0.398,11.9
F,0.603,0.45,0.15,0.959,0.414,0.16,0.283,9.1
F,0.649,0.52,0.169,1.41,0.589,0.278,0.41,11.4
F,0.568,0.44,0.18,0.943,0.4236,0.2618,0.282,13.4
F,0.59,0.44,0.17,0.908,0.2372,0.2546,0.362,18.1
F,0.615,0.48,0.17,1.1633,0.59,0.2212,0.372,9.8
F,0.568,0.45,0.18,1.1488,0.4256,0.2206,0.347,11.5
M,0.596,0.45,0.15,1.1301,0.406,0.2451,0.335,11.6
F,0.551,0.444,0.14,0.946,0.411,0.162,0.23,7.3
F,0.723,0.57,0.2,1.9386,0.8456,0.418,0.44,17.3
F,0.59,0.464,0.16,1.012,0.4116,0.2421,0.2594,9.7
I,0.485,0.382,0.123,0.565,0.2334,0.1194,0.188,5.7
F,0.629,0.47,0.14,1.1164,0.493,0.269,0.32,8.2
F,0.37,0.272,0.094,0.23,0.108,0.0664,0.0781,5.0
F,0.594,0.45,0.16,0.9419,0.4,0.1906,0.285,8.9
F,0.565,0.47,0.15,0.968,0.4463,0.163,0.272,9.9
F,0.66,0.49,0.18,1.329,0.5566,0.3041,0.32,8.7
F,0.71,0.584,0.2,2.3238,1.2001,0.442,0.48,12.2
F,0.547,0.47,0.16,1.11,0.4402,0.256,0.27,9.4
M,0.525,0.398,0.13,0.5,0.2535,0.1016,0.175,6.8
F,0.647,0.56,0.18,1.215,0.5797,0.2933,0.379,9.1
F,0.594,0.46,0.158,1.0838,0.5033,0.2369,0.282,8.9
M,0.653,0.47,0.169,1.1214,0.4994,0.2869,0.35,8.0
F,0.6,0.445,0.15,0.848,0.364,0.178,0.37,13.7
F,0.44,0.33,0.11,0.48,0.17,0.119,0.14,13.4
I,0.36,0.276,0.075,0.1836,0.0778,0.0434,0.034,5.0
F,0.57,0.48,0.16,0.986,0.387,0.213,0.2486,11.0
I,0.181,0.176,0.05,0.0692,0.013,0.0153,0.01,3.9
F,0.62,0.47,0.167,1.257,0.5186,0.238,0.35,8.7
F,0.493,0.38,0.119,0.488,0.2031,0.117,0.14,5.8
F,0.651,0.53,0.173,1.297,0.57,0.2873,0.36,11.2
F,0.674,0.52,0.14,1.4211,0.562,0.2932,0.456,12.6
I,0.36,0.27,0.071,0.1807,0.0633,0.0329,0.035,6.1
F,0.6,0.44,0.15,0.996,0.4287,0.2645,0.228,8.9
F,0.53,0.4,0.15,0.711,0.356,0.1482,0.2,7.9
I,0.139,0.11,0.024,0.011,0.005,0.0055,0.001,6.0
F,0.72,0.591,0.2,1.782,0.934,0.3864,0.494,10.9
F,0.44,0.33,0.13,0.4785,0.242,0.131,0.15,6.7
F,0.535,0.413,0.141,0.6819,0.273,0.1398,0.19,8.8
F,0.566,0.47,0.15,1.12,0.4457,0.2571,0.249,9.1
F,0.611,0.51,0.182,1.258,0.5607,0.274,0.3476,9.1
F,0.554,0.46,0.146,1.043,0.4351,0.218,0.261,9.8
F,0.641,0.49,0.181,1.2206,0.4275,0.2814,0.36,12.9
F,0.64,0.504,0.2,1.3995,0.6549,0.2702,0.41,10.7
F,0.6,0.5,0.15,1.112,0.48,0.2424,0.315,14.6
F,0.532,0.419,0.141,0.7997,0.343,0.1843,0.24,7.6
F,0.587,0.42,0.15,0.918,0.4504,0.2258,0.277,9.4
F,0.55,0.45,0.16,1.01,0.4595,0.2161,0.276,8.7
F,0.65,0.5,0.15,1.1748,0.5403,0.266,0.33,8.8
F,0.58,0.44,0.16,0.9943,0.47,0.2044,0.265,12.7
F,0.599,0.5,0.169,1.305,0.5304,0.288,0.34,8.7
F,0.551,0.476,0.15,0.8774,0.4414,0.187,0.233,10.1
F,0.6,0.44,0.16,1.0965,0.4757,0.2454,0.281,10.5
F,0.509,0.39,0.11,0.556,0.2786,0.12,0.189,7.7
F,0.52,0.42,0.16,0.8013,0.26,0.163,0.262,16.2
F,0.593,0.472,0.164,0.9344,0.4643,0.189,0.23,7.9
F,0.601,0.45,0.15,1.0,0.47,0.209,0.296,10.2
I,0.39,0.29,0.093,0.2519,0.1205,0.0517,0.079,6.0
F,0.569,0.45,0.14,0.7626,0.2951,0.1422,0.175,2.9
F,0.56,0.46,0.14,0.8998,0.3801,0.164,0.24,13.2
F,0.58,0.47,0.16,1.082,0.5427,0.2459,0.303,8.7
F,0.591,0.46,0.15,1.0935,0.54,0.2501,0.305,7.0
F,0.66,0.55,0.183,1.4,0.5518,0.2917,0.383,8.9
F,0.571,0.48,0.15,0.99,0.39,0.2142,0.25,5.9
F,0.598,0.46,0.16,0.9157,0.4384,0.195,0.3,10.1
F,0.56,0.44,0.15,1.1084,0.528,0.2577,0.286,9.3
F,0.575,0.48,0.12,0.847,0.4,0.158,0.232,8.4
F,0.54,0.47,0.16,1.0135,0.4734,0.2521,0.278,8.1
F,0.53,0.45,0.167,0.722,0.2743,0.1439,0.242,8.9
F,0.549,0.45,0.16,1.1151,0.4239,0.2677,0.34,16.5
F,0.55,0.462,0.16,0.99,0.4175,0.2347,0.29,9.8
F,0.486,0.391,0.142,0.643,0.2857,0.1499,0.15,7.0
M,0.634,0.5,0.19,0.9912,0.3853,0.2489,0.32,7.9
F,0.62,0.47,0.16,1.067,0.505,0.235,0.283,9.4
M,0.57,0.47,0.156,0.9892,0.458,0.171,0.269,9.9
I,0.37,0.27,0.076,0.192,0.0799,0.0337,0.08,6.9
F,0.45,0.33,0.11,0.4475,0.2063,0.0825,0.119,5.9
F,0.533,0.445,0.15,0.8666,0.412,0.178,0.23,9.3
F,0.55,0.4,0.14,0.9095,0.3975,0.1921,0.244,10.2
I,0.462,0.39,0.135,0.5215,0.22,0.1102,0.13,7.1
I,0.47,0.36,0.136,0.3757,0.1853,0.0922,0.14,6.9
F,0.52,0.44,0.15,0.835,0.4355,0.1767,0.23,8.3
M,0.654,0.517,0.19,1.401,0.6562,0.287,0.35,10.5
I,0.234,0.182,0.05,0.0642,0.0257,0.014,0.015,7.3
I,0.494,0.35,0.11,0.4636,0.2015,0.075,0.122,6.0
F,0.707,0.54,0.176,1.847,0.7103,0.3818,0.455,11.9
F,0.708,0.56,0.171,1.6,0.574,0.3503,0.47,16.0
F,0.51,0.4,0.13,0.588,0.2425,0.143,0.175,8.1
I,0.22,0.169,0.046,0.0647,0.0242,0.014,0.013,3.8
F,0.6,0.47,0.14,1.0633,0.4103,0.253,0.302,12.4
I,0.57,0.44,0.15,0.8352,0.3491,0.16,0.213,8.0
I,0.45,0.36,0.11,0.375,0.1705,0.0861,0.0954,5.9
F,0.72,0.52,0.2,1.905,0.8092,0.4726,0.438,10.6
I,0.4,0.31,0.11,0.392,0.2076,0.093,0.1,6.0
F,0.64,0.47,0.188,1.44,0.6611,0.2276,0.338,9.0
F,0.56,0.447,0.16,0.8213,0.3734,0.182,0.247,9.9
F,0.629,0.45,0.16,1.124,0.4717,0.2312,0.335,11.2
F,0.53,0.44,0.135,0.6647,0.3186,0.1999,0.214,10.9
F,0.65,0.525,0.181,1.3282,0.578,0.3003,0.3603,13.6
F,0.66,0.48,0.177,1.1195,0.5248,0.272,0.349,7.1
F,0.629,0.49,0.15,1.0851,0.548,0.256,0.301,10.3
F,0.622,0.48,0.15,1.0193,0.464,0.19,0.31,8.6
F,0.633,0.48,0.17,1.289,0.5215,0.3439,0.328,7.9
F,0.56,0.45,0.18,1.1403,0.4304,0.2572,0.292,8.9
I,0.34,0.168,0.074,0.15,0.0561,0.034,0.033,4.0
F,0.503,0.399,0.16,0.7157,0.286,0.1252,0.267,12.4
M,0.567,0.47,0.135,1.1017,0.4656,0.2168,0.246,8.6
F,0.509,0.4,0.11,0.6503,0.261,0.1467,0.173,14.4
F,0.551,0.44,0.16,1.078,0.4436,0.2623,0.252,9.3
F,0.46,0.35,0.12,0.4446,0.1986,0.082,0.122,6.8
F,0.54,0.4,0.124,0.6895,0.2465,0.1424,0.19,8.1
F,0.58,0.46,0.181,1.0408,0.4287,0.2169,0.344,17.1
F,0.517,0.38,0.11,0.643,0.2869,0.1409,0.168,12.4
F,0.643,0.47,0.16,1.22,0.5134,0.271,0.304,11.6
F,0.645,0.48,0.17,1.0421,0.434,0.2553,0.3029,7.7
F,0.514,0.4,0.131,0.7315,0.315,0.1427,0.196,7.0
F,0.556,0.46,0.14,0.9075,0.338,0.167,0.26,11.5
I,0.43,0.328,0.09,0.3189,0.114,0.0735,0.08,5.9
F,0.74,0.567,0.18,2.005,0.88,0.4425,0.599,9.8
F,0.66,0.5,0.18,1.1367,0.4372,0.2152,0.3567,10.1
F,0.64,0.5,0.19,1.0504,0.48,0.2914,0.298,9.4
F,0.64,0.51,0.15,1.1001,0.5597,0.2432,0.263,10.3
F,0.57,0.465,0.182,1.0462,0.4592,0.277,0.303,12.6
F,0.516,0.4,0.134,0.622,0.27,0.128,0.191,8.6
F,0.65,0.471,0.175,1.2829,0.5817,0.2996,0.314,10.6
F,0.539,0.43,0.15,0.9157,0.4588,0.1273,0.23,9.1
F,0.529,0.42,0.17,0.8763,0.3809,0.1773,0.248,11.4
F,0.617,0.5,0.17,1.0529,0.46,0.276,0.347,12.7
F,0.655,0.53,0.18,1.3677,0.5682,0.3014,0.3851,8.8
F,0.603,0.443,0.15,0.8513,0.399,0.208,0.267,9.3
F,0.55,0.48,0.15,1.1347,0.4347,0.2592,0.245,8.6
F,0.56,0.44,0.16,0.88,0.4399,0.195,0.232,7.9
F,0.499,0.412,0.13,0.5189,0.241,0.1265,0.1462,6.0
F,0.539,0.4,0.15,0.6921,0.325,0.1456,0.227,8.0
I,0.37,0.25,0.074,0.19,0.0894,0.0423,0.07,6.1
F,0.625,0.49,0.18,1.093,0.4748,0.2562,0.33,11.8
F,0.44,0.34,0.132,0.4713,0.2358,0.0911,0.131,8.1
F,0.57,0.445,0.15,0.96,0.4382,0.217,0.203,9.1
F,0.56,0.43,0.141,0.94,0.4,0.2065,0.264,8.0
F,0.463,0.39,0.128,0.5469,0.206,0.1247,0.14,8.1
F,0.492,0.38,0.12,0.5362,0.2018,0.1033,0.191,6.8
F,0.55,0.388,0.15,0.6292,0.2799,0.1442,0.2,6.7
F,0.66,0.5,0.19,1.448,0.5281,0.2818,0.37,10.6
F,0.688,0.53,0.15,0.9969,0.4527,0.249,0.287,7.8
F,0.6,0.45,0.157,0.929,0.37,0.224,0.29,8.0
M,0.7,0.55,0.18,1.346,0.512,0.2827,0.417,18.6
F,0.66,0.47,0.171,1.1117,0.4,0.2425,0.33,10.2
F,0.626,0.45,0.15,0.987,0.4611,0.2252,0.28,6.2
F,0.56,0.47,0.15,0.9565,0.4304,0.1894,0.306,9.9
F,0.622,0.46,0.15,1.2651,0.551,0.2632,0.335,7.9
F,0.69,0.55,0.23,2.031,1.078,0.467,0.611,10.9
F,0.6,0.47,0.15,0.911,0.4106,0.1417,0.266,9.7
M,0.561,0.44,0.15,0.818,0.35,0.1446,0.24,9.6
F,0.618,0.508,0.181,1.3347,0.526,0.308,0.372,14.1
F,0.565,0.43,0.15,0.8145,0.4163,0.225,0.249,10.5
F,0.582,0.46,0.168,1.0017,0.4232,0.245,0.275,12.6
F,0.508,0.4,0.125,0.854,0.4749,0.171,0.2,8.6
F,0.55,0.45,0.14,0.95,0.4324,0.2081,0.23,11.3
F,0.514,0.407,0.134,0.6725,0.2887,0.1179,0.205,11.7
F,0.686,0.5,0.173,1.53,0.7164,0.29,0.42,10.3
F,0.6,0.481,0.15,1.1014,0.4403,0.2433,0.34,15.3
F,0.606,0.5,0.15,1.0443,0.47,0.2494,0.29,9.4
I,0.2,0.16,0.043,0.037,0.0176,0.012,0.015,5.0
F,0.63,0.51,0.18,1.1074,0.4484,0.226,0.338,11.2
F,0.629,0.49,0.16,1.026,0.4658,0.218,0.261,10.0
F,0.6,0.45,0.15,1.0941,0.4586,0.2641,0.35,9.1
F,0.7,0.53,0.19,1.672,0.579,0.303,0.46,12.9
F,0.496,0.4,0.12,0.496,0.2526,0.1081,0.14,7.8
F,0.54,0.451,0.15,0.866,0.364,0.183,0.244,8.0
I,0.45,0.336,0.091,0.347,0.2112,0.0611,0.087,6.0
F,0.47,0.36,0.11,0.45,0.2115,0.0836,0.131,8.2
F,0.566,0.43,0.139,0.8,0.4093,0.1432,0.2,9.2
F,0.43,0.32,0.11,0.41,0.1727,0.079,0.123,7.1
F,0.554,0.468,0.14,0.924,0.4437,0.2114,0.2755,7.7
F,0.63,0.494,0.168,1.455,0.5792,0.3447,0.399,11.2
F,0.6,0.47,0.16,1.089,0.4481,0.2634,0.266,10.0
F,0.55,0.452,0.171,0.9085,0.4019,0.1367,0.271,13.5
F,0.549,0.442,0.131,0.844,0.349,0.1484,0.2391,9.4
F,0.57,0.42,0.15,0.8281,0.37,0.1897,0.24,7.6
F,0.598,0.46,0.139,0.834,0.37,0.17,0.23,12.4
F,0.566,0.46,0.15,0.9735,0.477,0.2069,0.273,9.5
F,0.6,0.47,0.134,1.124,0.4645,0.231,0.337,7.9
F,0.622,0.44,0.16,0.8979,0.328,0.159,0.261,14.1
F,0.569,0.47,0.172,1.0842,0.3745,0.2266,0.359,15.4
F,0.582,0.48,0.15,0.9414,0.4365,0.1852,0.285,9.2
F,0.59,0.43,0.15,1.043,0.4766,0.2278,0.22,7.6
F,0.74,0.54,0.22,2.097,0.92,0.41,0.513,10.6
F,0.555,0.433,0.141,0.6559,0.2463,0.1477,0.193,8.1
F,0.7,0.532,0.16,1.357,0.5889,0.3066,0.35,10.2
M,0.29,0.21,0.074,0.121,0.047,0.028,0.03,4.2
F,0.59,0.49,0.178,1.101,0.4439,0.2152,0.34,15.3
I,0.513,0.4,0.11,0.645,0.314,0.1178,0.15,7.1
F,0.69,0.5,0.18,1.43,0.6906,0.2885,0.351,10.9
M,0.595,0.459,0.15,0.97,0.39,0.183,0.32,11.4
F,0.545,0.44,0.16,1.13,0.5395,0.227,0.264,10.6
F,0.643,0.51,0.177,1.2715,0.596,0.2943,0.35,10.0
F,0.618,0.47,0.16,1.103,0.5092,0.2795,0.302,8.1
F,0.6,0.47,0.168,1.0098,0.3854,0.2407,0.274,9.9
F,0.602,0.46,0.148,1.0411,0.4088,0.2517,0.26,10.2
F,0.69,0.54,0.17,1.5,0.7156,0.331,0.4405,9.0
F,0.497,0.4,0.148,0.656,0.2501,0.1445,0.211,5.7
F,0.554,0.47,0.139,0.9244,0.4337,0.2085,0.23,9.7
I,0.45,0.37,0.11,0.42,0.1694,0.075,0.123,6.2
F,0.615,0.505,0.2,1.531,0.6848,0.2798,0.43,16.4
I,0.28,0.2,0.075,0.125,0.047,0.0257,0.036,6.2
F,0.598,0.5,0.13,0.8536,0.3817,0.164,0.26,12.5
I,0.185,0.076,0.03,0.011,0.0046,0.003,0.003,3.1
I,0.22,0.161,0.05,0.0628,0.037,0.014,0.014,5.8
F,0.5,0.4,0.15,0.7705,0.3742,0.1522,0.2,6.7
F,0.557,0.43,0.16,1.08,0.53,0.22,0.266,9.4
F,0.549,0.46,0.13,0.9079,0.3795,0.192,0.267,7.8
I,0.27,0.2,0.06,0.0911,0.044,0.0269,0.025,7.1
F,0.56,0.43,0.14,0.89,0.355,0.1791,0.278,12.6
F,0.69,0.53,0.2,1.479,0.725,0.2844,0.425,11.1
M,0.609,0.48,0.15,1.07,0.45,0.2087,0.32,11.4
M,0.61,0.47,0.166,1.2523,0.6709,0.2819,0.356,11.8
F,0.553,0.44,0.135,0.8013,0.4164,0.168,0.24,9.2
F,0.529,0.41,0.129,0.7213,0.29,0.161,0.246,11.6
I,0.45,0.386,0.11,0.574,0.27,0.1169,0.14,10.1
F,0.66,0.511,0.2,1.863,0.7366,0.417,0.491,10.8
F,0.58,0.44,0.14,0.96,0.4282,0.2545,0.3,10.7
F,0.577,0.51,0.17,1.1013,0.51,0.2418,0.35,10.8
F,0.654,0.5,0.166,1.3351,0.5981,0.2975,0.344,12.6
I,0.552,0.44,0.16,0.8833,0.3241,0.1811,0.346,14.6
F,0.6,0.447,0.15,1.1312,0.4406,0.2461,0.3,10.9
F,0.63,0.48,0.15,1.1491,0.53,0.2932,0.302,8.8
I,0.297,0.21,0.072,0.104,0.047,0.0212,0.036,7.0
F,0.483,0.4,0.133,0.6994,0.2541,0.1479,0.17,6.9
F,0.533,0.4,0.132,0.7898,0.2952,0.1447,0.173,7.2
F,0.654,0.49,0.181,1.312,0.56,0.2839,0.335,12.6
F,0.6,0.486,0.15,1.058,0.427,0.2573,0.302,11.9
I,0.43,0.364,0.139,0.4349,0.1849,0.102,0.12,6.2
F,0.617,0.492,0.17,1.2476,0.509,0.3076,0.36,11.1
F,0.597,0.458,0.16,1.101,0.3748,0.2637,0.36,14.5
F,0.574,0.476,0.17,0.9072,0.4,0.1493,0.276,7.1
F,0.64,0.47,0.173,0.987,0.4465,0.235,0.366,14.0
F,0.627,0.5,0.19,1.3517,0.585,0.3057,0.343,13.2
F,0.57,0.441,0.15,1.0436,0.4527,0.2937,0.283,10.4
F,0.589,0.457,0.15,1.045,0.4,0.194,0.28,7.0
F,0.6,0.42,0.16,0.9,0.431,0.2255,0.31,14.6
F,0.61,0.49,0.18,1.214,0.52,0.2451,0.352,10.3
I,0.322,0.22,0.076,0.127,0.035,0.0467,0.03,9.0
F,0.6,0.448,0.15,1.0603,0.437,0.2576,0.3,10.1
F,0.57,0.45,0.128,0.735,0.322,0.169,0.243,8.8
F,0.44,0.34,0.12,0.3482,0.185,0.0925,0.08,6.3
F,0.61,0.51,0.179,1.2314,0.5267,0.2532,0.34,8.1
F,0.532,0.43,0.178,1.093,0.4855,0.202,0.29,7.6
F,0.517,0.4,0.141,0.6539,0.2521,0.1468,0.182,8.8
F,0.609,0.47,0.18,1.0432,0.4964,0.2104,0.338,12.1
F,0.65,0.54,0.19,1.3556,0.6751,0.2841,0.35,12.4
M,0.499,0.412,0.11,0.6091,0.2831,0.1361,0.174,6.7
F,0.54,0.457,0.132,1.107,0.4852,0.2654,0.32,10.9
F,0.62,0.48,0.14,1.0455,0.4195,0.252,0.279,7.9
F,0.61,0.49,0.15,1.09,0.427,0.2923,0.295,10.9
I,0.43,0.35,0.11,0.38,0.1719,0.0724,0.13,4.9
F,0.61,0.47,0.167,1.2759,0.5291,0.281,0.302,11.6
F,0.649,0.5,0.15,1.1233,0.5382,0.2497,0.332,9.2
F,0.56,0.42,0.141,0.8934,0.3913,0.1748,0.24,9.0
F,0.555,0.45,0.11,0.7582,0.34,0.1489,0.23,6.8
F,0.592,0.468,0.16,0.985,0.48,0.199,0.28,10.8
M,0.71,0.56,0.19,1.8264,0.6657,0.3553,0.51,12.1
F,0.55,0.44,0.15,0.932,0.4084,0.2258,0.264,9.6
F,0.627,0.48,0.183,1.2308,0.588,0.26,0.347,8.7
F,0.6,0.45,0.173,1.17,0.512,0.248,0.35,12.4
F,0.62,0.45,0.15,1.077,0.4766,0.2133,0.33,10.3
F,0.571,0.44,0.15,0.884,0.44,0.203,0.22,7.2
F,0.55,0.475,0.154,0.8681,0.37,0.149,0.273,13.3
F,0.62,0.508,0.19,1.3614,0.4419,0.3211,0.434,27.6
I,0.43,0.34,0.11,0.38,0.2075,0.1062,0.123,6.1
F,0.665,0.51,0.17,1.3994,0.618,0.306,0.324,9.0
F,0.579,0.44,0.137,0.9312,0.4747,0.1474,0.23,9.1
F,0.65,0.52,0.16,1.4539,0.69,0.3423,0.36,10.5
M,0.46,0.35,0.11,0.366,0.1804,0.06,0.124,11.1
F,0.551,0.46,0.17,0.8581,0.4587,0.1882,0.271,10.3
F,0.531,0.44,0.15,0.85,0.3971,0.175,0.302,9.0
F,0.494,0.4,0.136,0.749,0.2959,0.175,0.265,5.9
F,0.536,0.46,0.132,0.833,0.3456,0.171,0.179,6.8
M,0.609,0.48,0.15,1.4304,0.614,0.2984,0.337,11.2
F,0.555,0.48,0.15,0.963,0.442,0.2279,0.218,9.2
F,0.6,0.44,0.15,1.113,0.4379,0.2317,0.323,12.4
F,0.563,0.47,0.15,1.1625,0.586,0.252,0.265,8.9
F,0.605,0.48,0.178,1.2508,0.4877,0.2624,0.35,12.3
F,0.65,0.51,0.16,1.1875,0.5963,0.2892,0.366,8.0
F,0.551,0.472,0.179,1.1181,0.5568,0.256,0.327,9.3
M,0.606,0.5,0.16,1.0558,0.4465,0.2508,0.32,9.0
I,0.35,0.27,0.078,0.2007,0.0877,0.0371,0.05,5.0
F,0.603,0.43,0.132,0.9493,0.4783,0.2064,0.285,9.1
F,0.601,0.484,0.173,1.171,0.5466,0.25,0.339,11.3
F,0.569,0.46,0.14,0.785,0.361,0.188,0.288,8.4
I,0.257,0.169,0.072,0.0963,0.0494,0.014,0.03,4.8
F,0.596,0.464,0.16,0.9689,0.4311,0.183,0.296,9.6
F,0.593,0.458,0.15,0.919,0.3757,0.151,0.279,9.4
F,0.61,0.51,0.17,1.226,0.539,0.2534,0.326,11.0
F,0.633,0.532,0.14,1.4387,0.71,0.3109,0.35,8.1
I,0.32,0.25,0.074,0.168,0.073,0.044,0.051,7.0
F,0.568,0.38,0.133,0.605,0.27,0.1181,0.189,6.7
M,0.6,0.471,0.15,1.153,0.508,0.3001,0.281,9.2
F,0.53,0.443,0.14,0.89,0.3861,0.1625,0.23,8.2
F,0.56,0.44,0.15,0.8943,0.34,0.2265,0.291,13.7
F,0.642,0.5,0.19,1.1178,0.4625,0.2127,0.36,10.8
F,0.557,0.45,0.134,0.7277,0.4028,0.1507,0.22,6.2
F,0.594,0.47,0.16,1.182,0.4584,0.2458,0.32,8.6
F,0.66,0.54,0.177,1.6315,0.766,0.3404,0.432,11.4
F,0.6,0.46,0.17,1.1955,0.4533,0.235,0.314,10.7
F,0.56,0.43,0.16,1.0693,0.516,0.2559,0.345,11.1
F,0.6,0.449,0.16,1.1366,0.4578,0.261,0.273,9.4
F,0.63,0.47,0.15,1.013,0.48,0.193,0.302,10.2
F,0.612,0.47,0.16,1.305,0.4,0.2542,0.401,16.9
F,0.64,0.47,0.15,1.0915,0.4649,0.2303,0.31,11.2
F,0.555,0.48,0.15,0.9865,0.412,0.227,0.24,8.9
F,0.624,0.508,0.18,1.335,0.7196,0.2894,0.348,10.8
F,0.577,0.476,0.175,1.2574,0.53,0.2405,0.36,10.5
F,0.549,0.44,0.17,0.91,0.437,0.1927,0.282,14.4
M,0.566,0.43,0.15,0.949,0.4761,0.1958,0.272,8.1
F,0.554,0.46,0.167,1.2092,0.584,0.303,0.289,10.8
M,0.607,0.49,0.18,1.44,0.651,0.3161,0.33,8.6
F,0.6,0.456,0.19,1.2914,0.57,0.251,0.37,8.6
F,0.6,0.47,0.15,1.1913,0.5765,0.266,0.32,10.1
F,0.7,0.51,0.171,1.2354,0.559,0.2809,0.357,9.2
F,0.52,0.4,0.128,0.6246,0.2957,0.1457,0.178,10.0
F,0.58,0.462,0.16,1.0249,0.4673,0.205,0.265,10.3
F,0.528,0.4,0.16,0.634,0.2445,0.1378,0.197,11.4
F,0.631,0.44,0.18,1.3827,0.6836,0.3062,0.326,9.9
F,0.653,0.54,0.172,1.4131,0.6122,0.2911,0.352,10.7
F,0.62,0.483,0.17,1.1575,0.4721,0.294,0.35,15.9
F,0.547,0.42,0.14,0.834,0.2468,0.146,0.306,9.6
F,0.652,0.51,0.132,1.121,0.5318,0.2475,0.292,8.4
F,0.646,0.47,0.198,1.36,0.5497,0.288,0.375,9.7
F,0.72,0.55,0.19,1.49,0.72,0.2868,0.44,9.4
I,0.18,0.152,0.05,0.0234,0.0184,0.0053,0.01,6.0
F,0.558,0.43,0.14,0.7453,0.373,0.121,0.25,12.6
F,0.74,0.545,0.182,1.8373,0.7113,0.381,0.5,10.1
I,0.4,0.3,0.11,0.3137,0.145,0.063,0.08,7.3
M,0.263,0.21,0.077,0.0986,0.045,0.011,0.036,4.8
F,0.589,0.42,0.16,0.8664,0.3972,0.1692,0.23,8.2
F,0.66,0.535,0.183,1.54,0.67,0.369,0.439,12.5
F,0.646,0.47,0.16,1.2144,0.4375,0.2967,0.321,9.6
F,0.68,0.55,0.167,1.883,0.72,0.4194,0.48,9.6
F,0.695,0.58,0.17,1.461,0.7101,0.3422,0.417,9.9
F,0.655,0.56,0.171,1.448,0.62,0.2837,0.51,13.6
F,0.604,0.5,0.175,1.016,0.4,0.249,0.294,16.1
M,0.556,0.43,0.16,0.9404,0.412,0.1791,0.274,10.0
F,0.65,0.47,0.18,1.21,0.5535,0.2912,0.299,9.6
F,0.696,0.54,0.167,1.2767,0.5567,0.3001,0.464,10.5
F,0.606,0.49,0.17,1.0937,0.4834,0.2534,0.33,10.3
F,0.596,0.42,0.16,1.074,0.4573,0.2641,0.27,13.4
F,0.65,0.51,0.18,1.243,0.5064,0.2989,0.39,9.1
F,0.569,0.453,0.16,0.8978,0.3119,0.1656,0.287,9.4
F,0.59,0.45,0.15,0.9826,0.421,0.226,0.261,10.7
F,0.68,0.518,0.19,1.568,0.667,0.3362,0.385,11.2
F,0.568,0.46,0.168,1.0718,0.5056,0.178,0.308,9.6
F,0.633,0.51,0.18,1.3989,0.5912,0.2624,0.324,12.1
F,0.56,0.45,0.15,0.9569,0.4387,0.2573,0.26,8.7
F,0.518,0.4,0.131,0.6888,0.2751,0.1503,0.186,7.2
F,0.66,0.499,0.169,1.2981,0.614,0.3709,0.37,8.8
I,0.34,0.26,0.076,0.17,0.0842,0.0217,0.05,6.0
F,0.629,0.49,0.15,1.131,0.5527,0.3012,0.3,7.1
F,0.509,0.36,0.13,0.546,0.2369,0.1257,0.14,9.7
F,0.638,0.512,0.2,1.3712,0.59,0.3694,0.378,11.3
F,0.661,0.498,0.19,1.2749,0.558,0.3078,0.372,8.8
F,0.633,0.467,0.15,1.2913,0.531,0.2603,0.292,17.3
F,0.69,0.567,0.2,1.858,0.726,0.373,0.436,7.7
F,0.652,0.47,0.18,1.4141,0.4659,0.2559,0.49,16.3
F,0.511,0.376,0.132,0.5825,0.2915,0.1186,0.181,9.6
F,0.693,0.54,0.18,1.821,0.8122,0.4529,0.4098,9.9
F,0.51,0.4,0.141,0.663,0.2533,0.1494,0.204,9.7
F,0.643,0.5,0.171,1.3126,0.6805,0.274,0.353,10.2
F,0.633,0.51,0.174,1.0493,0.3913,0.2558,0.284,7.8
I,0.46,0.35,0.11,0.4473,0.1835,0.1117,0.126,6.2
I,0.4,0.28,0.097,0.3024,0.158,0.059,0.08,6.2
F,0.592,0.46,0.14,0.9871,0.4484,0.193,0.289,7.8
F,0.584,0.46,0.169,1.0529,0.3839,0.2386,0.2939,13.1
F,0.56,0.46,0.14,1.0,0.47,0.173,0.246,5.8
F,0.639,0.494,0.2,1.4591,0.62,0.3691,0.41,10.9
F,0.64,0.49,0.174,1.2563,0.564,0.284,0.33,10.2
F,0.54,0.44,0.13,0.8699,0.45,0.137,0.207,6.1
F,0.69,0.53,0.183,1.536,0.7392,0.3025,0.349,9.1
F,0.58,0.47,0.15,0.9364,0.4034,0.17,0.288,7.8
F,0.659,0.494,0.16,1.094,0.442,0.235,0.345,9.9
F,0.566,0.449,0.16,0.876,0.3945,0.239,0.348,11.5
F,0.58,0.44,0.15,0.8506,0.381,0.1796,0.25,12.3
F,0.61,0.49,0.17,1.1659,0.4416,0.219,0.322,11.0
F,0.626,0.47,0.15,1.2935,0.4521,0.318,0.319,10.2
F,0.55,0.46,0.139,0.7723,0.277,0.1712,0.23,10.7
F,0.63,0.51,0.174,1.245,0.529,0.263,0.343,11.8
M,0.623,0.489,0.16,1.1159,0.4491,0.2101,0.273,7.9
I,0.497,0.388,0.11,0.4991,0.2133,0.094,0.17,5.7
F,0.559,0.47,0.167,1.0966,0.4337,0.249,0.343,7.9
