Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.641,0.5,0.16,1.134,0.3871,0.2195,0.34,12.1
M,0.572,0.46,0.16,1.1,0.433,0.2333,0.398,12.1
F,0.57,0.46,0.15,0.961,0.4297,0.165,0.289,9.1
F,0.658,0.54,0.173,1.35,0.592,0.276,0.41,12.0
F,0.567,0.464,0.18,0.907,0.4189,0.2528,0.271,12.8
F,0.58,0.44,0.18,0.923,0.2472,0.2529,0.353,17.9
F,0.632,0.49,0.16,1.1406,0.57,0.2134,0.352,10.0
F,0.542,0.44,0.18,1.0793,0.4059,0.2253,0.358,11.8
M,0.565,0.44,0.16,1.1,0.41,0.2561,0.335,12.2
F,0.563,0.451,0.15,0.9281,0.425,0.164,0.23,7.0
F,0.704,0.57,0.2,2.0337,0.8839,0.414,0.44,17.1
F,0.582,0.452,0.16,1.0,0.4315,0.2342,0.2469,10.1
I,0.497,0.391,0.124,0.594,0.2437,0.121,0.186,6.0
F,0.601,0.49,0.15,1.1701,0.497,0.256,0.31,8.0
F,0.37,0.288,0.094,0.22,0.11,0.0638,0.0802,5.0
F,0.575,0.44,0.16,0.9576,0.4,0.1957,0.276,9.0
F,0.572,0.46,0.15,0.949,0.425,0.165,0.286,9.9
F,0.639,0.49,0.18,1.2568,0.5511,0.2925,0.31,9.1
F,0.71,0.557,0.2,2.2588,1.1472,0.416,0.49,12.0
F,0.574,0.47,0.16,1.06,0.4547,0.2605,0.276,9.1
M,0.506,0.394,0.12,0.5,0.2579,0.1033,0.174,6.9
F,0.678,0.54,0.18,1.3,0.5816,0.2958,0.364,9.1
F,0.609,0.48,0.156,1.0861,0.522,0.2313,0.296,9.1
M,0.618,0.49,0.178,1.1598,0.5252,0.292,0.36,8.0
F,0.6,0.457,0.15,0.909,0.354,0.173,0.35,14.0
F,0.45,0.36,0.114,0.483,0.17,0.126,0.14,13.1
I,0.36,0.273,0.076,0.1775,0.0787,0.0452,0.035,5.1
F,0.57,0.46,0.15,0.9781,0.389,0.2169,0.2488,10.8
I,0.188,0.185,0.05,0.0711,0.013,0.0154,0.01,4.0
F,0.63,0.49,0.176,1.241,0.5339,0.2377,0.35,8.9
F,0.491,0.39,0.125,0.495,0.2058,0.116,0.14,6.0
F,0.635,0.51,0.173,1.356,0.58,0.2891,0.36,11.0
F,0.668,0.53,0.15,1.3761,0.594,0.3026,0.43,12.9
I,0.36,0.27,0.076,0.1784,0.0598,0.0331,0.035,6.0
F,0.6,0.46,0.15,0.9746,0.4298,0.2548,0.2416,8.9
F,0.54,0.412,0.15,0.748,0.351,0.1494,0.205,8.1
I,0.146,0.104,0.025,0.011,0.005,0.0055,0.001,5.9
F,0.73,0.554,0.2,1.78,0.933,0.386,0.515,11.1
F,0.44,0.36,0.14,0.4767,0.2494,0.126,0.14,7.0
F,0.519,0.391,0.135,0.6828,0.2821,0.1435,0.188,8.9
F,0.581,0.46,0.15,1.08,0.461,0.2506,0.258,9.0
F,0.624,0.49,0.174,1.261,0.5419,0.263,0.3429,8.9
F,0.568,0.46,0.146,1.04,0.4199,0.215,0.253,10.0
F,0.612,0.49,0.173,1.1792,0.416,0.2917,0.33,12.8
F,0.63,0.509,0.19,1.3716,0.658,0.2658,0.389,11.1
F,0.63,0.49,0.15,1.1174,0.46,0.2526,0.311,14.9
F,0.563,0.434,0.135,0.8013,0.356,0.1838,0.23,8.0
F,0.575,0.44,0.15,0.936,0.4637,0.2191,0.274,9.0
F,0.584,0.46,0.16,1.044,0.472,0.2224,0.271,8.9
F,0.62,0.5,0.15,1.1487,0.5241,0.26,0.342,9.0
F,0.56,0.45,0.16,0.9412,0.45,0.2152,0.276,12.8
F,0.625,0.49,0.172,1.255,0.5472,0.278,0.34,9.1
F,0.577,0.458,0.15,0.8928,0.4197,0.187,0.234,10.2
F,0.6,0.47,0.16,1.0868,0.4615,0.2509,0.295,11.3
F,0.504,0.38,0.11,0.574,0.2881,0.124,0.182,8.0
F,0.53,0.41,0.15,0.7756,0.265,0.155,0.277,16.1
F,0.567,0.457,0.164,0.8977,0.4594,0.198,0.23,7.9
F,0.579,0.46,0.15,0.98,0.45,0.215,0.292,10.2
I,0.37,0.283,0.095,0.2442,0.1234,0.0518,0.074,6.0
F,0.55,0.44,0.14,0.7405,0.2868,0.143,0.174,3.0
F,0.57,0.45,0.15,0.888,0.3884,0.164,0.24,13.2
F,0.599,0.46,0.16,1.128,0.5384,0.2519,0.302,9.0
F,0.575,0.46,0.15,1.0933,0.54,0.2544,0.294,7.0
F,0.67,0.55,0.174,1.36,0.5448,0.2998,0.369,9.0
F,0.569,0.46,0.15,0.97,0.38,0.2243,0.25,5.9
F,0.578,0.47,0.16,0.9223,0.4268,0.195,0.3,10.1
F,0.58,0.46,0.15,1.0304,0.515,0.255,0.271,8.9
F,0.57,0.45,0.127,0.894,0.4,0.165,0.237,7.9
F,0.57,0.46,0.16,1.0245,0.4591,0.2539,0.272,7.9
F,0.52,0.44,0.165,0.7058,0.2807,0.1451,0.246,9.1
F,0.572,0.47,0.16,1.0937,0.4209,0.2529,0.36,16.9
F,0.56,0.458,0.16,0.97,0.4183,0.224,0.295,9.9
F,0.515,0.394,0.135,0.669,0.2919,0.1454,0.15,7.0
M,0.625,0.48,0.18,1.046,0.3916,0.2572,0.31,8.0
F,0.601,0.49,0.16,1.055,0.485,0.249,0.271,8.9
M,0.57,0.46,0.153,0.9895,0.481,0.173,0.277,9.9
I,0.35,0.26,0.076,0.198,0.078,0.0338,0.08,7.1
F,0.46,0.35,0.11,0.4326,0.2061,0.0825,0.126,5.9
F,0.548,0.432,0.15,0.8669,0.432,0.174,0.23,9.0
F,0.53,0.4,0.15,0.8957,0.4132,0.186,0.254,10.0
I,0.472,0.38,0.136,0.5022,0.211,0.1062,0.126,7.0
I,0.45,0.35,0.135,0.3877,0.1792,0.0936,0.14,7.0
F,0.55,0.45,0.15,0.876,0.4199,0.1761,0.23,8.1
M,0.611,0.502,0.18,1.362,0.6335,0.2936,0.34,11.0
I,0.241,0.175,0.05,0.0635,0.0268,0.015,0.015,6.9
I,0.481,0.35,0.11,0.4497,0.2056,0.0731,0.114,6.1
F,0.717,0.55,0.176,1.774,0.7044,0.4008,0.437,12.0
F,0.673,0.55,0.166,1.6,0.578,0.3593,0.45,16.3
F,0.53,0.4,0.135,0.567,0.2434,0.1452,0.177,7.8
I,0.22,0.166,0.046,0.0631,0.0247,0.014,0.013,4.0
F,0.59,0.46,0.15,1.0768,0.4008,0.245,0.3,12.2
I,0.58,0.44,0.15,0.8552,0.3502,0.165,0.222,8.0
I,0.44,0.35,0.11,0.387,0.1744,0.0851,0.0952,6.0
F,0.7,0.54,0.2,1.842,0.8138,0.4847,0.43,11.0
I,0.4,0.32,0.11,0.4,0.2048,0.0936,0.1,6.0
F,0.63,0.49,0.194,1.38,0.6601,0.2226,0.354,9.0
F,0.551,0.456,0.16,0.8063,0.3844,0.175,0.257,10.0
F,0.596,0.46,0.15,1.108,0.4532,0.2221,0.343,10.9
F,0.551,0.43,0.134,0.6848,0.3359,0.2058,0.205,11.1
F,0.65,0.506,0.175,1.3997,0.584,0.2968,0.3594,13.1
F,0.64,0.48,0.175,1.1636,0.515,0.267,0.353,7.0
F,0.61,0.5,0.15,1.076,0.5445,0.245,0.299,10.1
F,0.625,0.49,0.15,1.06,0.477,0.196,0.31,9.0
F,0.634,0.5,0.174,1.272,0.5066,0.3389,0.332,7.9
F,0.57,0.46,0.174,1.104,0.425,0.2545,0.298,8.9
I,0.35,0.175,0.076,0.14,0.0543,0.036,0.034,4.0
F,0.513,0.401,0.16,0.7081,0.281,0.126,0.252,11.9
M,0.578,0.47,0.136,1.1565,0.4682,0.2177,0.256,9.0
F,0.5,0.4,0.11,0.6326,0.259,0.1453,0.177,14.9
F,0.574,0.45,0.15,1.038,0.4655,0.2509,0.268,9.2
F,0.44,0.35,0.11,0.4577,0.1991,0.079,0.125,6.8
F,0.508,0.4,0.125,0.6711,0.2455,0.1427,0.184,8.0
F,0.58,0.46,0.176,1.0761,0.4204,0.218,0.359,17.3
F,0.525,0.38,0.11,0.62,0.2826,0.1483,0.173,12.0
F,0.646,0.49,0.16,1.16,0.5162,0.278,0.306,12.1
F,0.629,0.49,0.16,1.0941,0.4584,0.252,0.3141,8.0
F,0.502,0.4,0.134,0.7,0.314,0.1448,0.207,7.0
F,0.572,0.46,0.15,0.8842,0.346,0.174,0.25,10.8
I,0.41,0.327,0.09,0.3055,0.112,0.0727,0.08,6.0
F,0.71,0.57,0.18,2.011,0.92,0.4391,0.578,9.9
F,0.63,0.49,0.17,1.104,0.4364,0.22,0.3403,9.9
F,0.62,0.5,0.18,1.0926,0.46,0.2921,0.297,9.0
F,0.63,0.48,0.16,1.1322,0.5716,0.2528,0.279,10.2
F,0.575,0.454,0.176,1.0839,0.4654,0.268,0.298,12.3
F,0.494,0.38,0.136,0.604,0.28,0.1243,0.184,9.0
F,0.62,0.486,0.175,1.2218,0.5691,0.2943,0.304,10.9
F,0.562,0.44,0.15,0.8883,0.4557,0.1341,0.23,8.9
F,0.559,0.44,0.16,0.8435,0.381,0.1699,0.253,11.1
F,0.628,0.5,0.18,1.0898,0.46,0.269,0.341,13.2
F,0.629,0.51,0.18,1.3894,0.5484,0.2953,0.377,9.0
F,0.576,0.45,0.15,0.9009,0.413,0.213,0.248,8.8
F,0.57,0.47,0.15,1.1426,0.4524,0.2517,0.255,9.1
F,0.546,0.47,0.16,0.909,0.4224,0.188,0.238,8.1
F,0.508,0.397,0.13,0.5075,0.242,0.1247,0.1504,5.9
F,0.512,0.4,0.15,0.7017,0.315,0.1446,0.22,8.0
I,0.36,0.26,0.075,0.201,0.0903,0.0422,0.07,6.0
F,0.6,0.49,0.177,1.124,0.4659,0.2533,0.34,12.0
F,0.43,0.35,0.136,0.4828,0.2402,0.0949,0.125,7.9
F,0.566,0.464,0.15,0.92,0.4216,0.216,0.212,9.1
F,0.57,0.45,0.136,0.94,0.38,0.2155,0.255,8.0
F,0.486,0.38,0.138,0.5129,0.2044,0.1253,0.14,7.9
F,0.471,0.38,0.11,0.5338,0.2074,0.1054,0.184,6.9
F,0.53,0.396,0.15,0.6531,0.287,0.1454,0.2,7.1
F,0.62,0.48,0.18,1.432,0.5496,0.2903,0.36,11.1
F,0.655,0.52,0.15,1.0135,0.4668,0.247,0.279,8.0
F,0.6,0.46,0.163,0.936,0.38,0.218,0.31,8.0
M,0.68,0.55,0.18,1.412,0.513,0.292,0.432,17.9
F,0.63,0.48,0.165,1.1729,0.4,0.2588,0.34,9.9
F,0.6,0.46,0.15,1.019,0.4655,0.231,0.272,6.0
F,0.573,0.46,0.16,0.9626,0.4242,0.1819,0.297,9.8
F,0.631,0.46,0.15,1.2429,0.574,0.2593,0.334,7.9
F,0.72,0.53,0.22,2.121,1.133,0.473,0.599,11.0
F,0.6,0.46,0.15,0.941,0.4201,0.15,0.276,10.1
M,0.549,0.47,0.15,0.805,0.356,0.1449,0.22,10.0
F,0.638,0.513,0.175,1.3957,0.5316,0.301,0.349,14.1
F,0.563,0.44,0.15,0.8186,0.423,0.218,0.255,10.1
F,0.561,0.44,0.179,0.9798,0.4291,0.241,0.275,13.1
F,0.511,0.4,0.126,0.8873,0.4632,0.176,0.208,9.0
F,0.57,0.44,0.15,1.0,0.454,0.2209,0.23,11.0
F,0.504,0.406,0.134,0.6834,0.2843,0.1241,0.203,11.9
F,0.688,0.52,0.177,1.54,0.7074,0.296,0.437,10.1
F,0.6,0.481,0.16,1.0941,0.4265,0.2559,0.34,15.3
F,0.606,0.48,0.15,1.0081,0.46,0.253,0.295,9.0
I,0.19,0.16,0.044,0.037,0.0187,0.012,0.015,5.1
F,0.64,0.49,0.178,1.1023,0.4686,0.216,0.336,10.8
F,0.627,0.47,0.15,1.051,0.4442,0.217,0.273,9.9
F,0.6,0.46,0.16,1.1136,0.4601,0.2553,0.34,9.1
F,0.71,0.55,0.18,1.651,0.573,0.293,0.44,13.0
F,0.512,0.4,0.12,0.51,0.246,0.1126,0.14,8.1
F,0.57,0.451,0.15,0.868,0.359,0.181,0.258,8.0
I,0.44,0.33,0.095,0.362,0.2014,0.0625,0.086,5.9
F,0.46,0.35,0.11,0.44,0.2028,0.0831,0.127,8.0
F,0.557,0.44,0.134,0.818,0.3962,0.144,0.204,8.9
F,0.45,0.33,0.11,0.394,0.1795,0.075,0.127,6.9
F,0.58,0.444,0.15,0.946,0.4237,0.2151,0.284,8.1
F,0.66,0.509,0.175,1.485,0.6078,0.3551,0.402,11.1
F,0.6,0.46,0.16,1.104,0.4641,0.2526,0.275,10.0
F,0.543,0.454,0.174,0.889,0.3843,0.1445,0.277,12.8
F,0.544,0.435,0.134,0.84,0.361,0.1471,0.238,9.0
F,0.56,0.44,0.15,0.8233,0.38,0.1868,0.239,7.9
F,0.564,0.44,0.136,0.8133,0.39,0.164,0.23,12.1
F,0.573,0.46,0.14,0.948,0.4606,0.1955,0.279,9.9
F,0.6,0.47,0.135,1.142,0.4617,0.2205,0.335,7.9
F,0.615,0.449,0.15,0.9062,0.321,0.165,0.271,14.0
F,0.577,0.46,0.174,1.0519,0.3876,0.2187,0.383,15.9
F,0.574,0.45,0.15,0.8992,0.423,0.1818,0.274,9.1
F,0.57,0.44,0.15,0.991,0.461,0.2223,0.23,7.9
F,0.69,0.56,0.22,2.13,0.936,0.418,0.509,10.8
F,0.576,0.448,0.137,0.6709,0.2456,0.1445,0.184,7.8
F,0.68,0.531,0.16,1.349,0.6175,0.2931,0.36,10.0
M,0.29,0.21,0.075,0.117,0.045,0.027,0.03,4.0
F,0.612,0.49,0.178,1.09,0.4411,0.2165,0.33,14.8
I,0.517,0.4,0.11,0.66,0.302,0.1258,0.14,7.1
F,0.66,0.52,0.17,1.4,0.6976,0.2955,0.337,11.1
M,0.599,0.45,0.15,1.0,0.38,0.18,0.31,12.0
F,0.568,0.44,0.16,1.08,0.5296,0.2234,0.271,11.2
F,0.636,0.49,0.177,1.2844,0.584,0.2989,0.35,10.1
F,0.637,0.49,0.16,1.107,0.4923,0.2904,0.305,7.9
F,0.6,0.46,0.173,1.0074,0.3935,0.2409,0.279,9.9
F,0.62,0.46,0.145,1.0052,0.4284,0.2456,0.27,10.1
F,0.73,0.54,0.174,1.58,0.7003,0.321,0.4505,9.0
F,0.511,0.4,0.145,0.6738,0.2419,0.1447,0.206,6.0
F,0.575,0.46,0.137,0.8939,0.4279,0.2113,0.23,9.9
I,0.44,0.34,0.11,0.437,0.1748,0.075,0.124,6.0
F,0.638,0.527,0.2,1.556,0.6882,0.2903,0.441,15.9
I,0.28,0.21,0.075,0.122,0.047,0.0246,0.035,6.0
F,0.581,0.48,0.136,0.8653,0.3845,0.168,0.25,13.2
I,0.184,0.074,0.03,0.011,0.0045,0.003,0.003,3.0
I,0.22,0.166,0.05,0.0639,0.036,0.014,0.015,5.9
F,0.51,0.4,0.15,0.7742,0.3895,0.1491,0.204,6.9
F,0.572,0.45,0.16,1.09,0.54,0.216,0.25,9.1
F,0.577,0.44,0.13,0.8915,0.3936,0.189,0.27,8.0
I,0.28,0.21,0.06,0.0937,0.045,0.0274,0.025,7.0
F,0.56,0.45,0.15,0.87,0.348,0.1823,0.275,12.9
F,0.72,0.55,0.2,1.558,0.7079,0.2949,0.435,11.1
M,0.644,0.49,0.15,1.09,0.47,0.2075,0.31,10.9
M,0.63,0.49,0.174,1.2986,0.6474,0.2967,0.355,12.0
F,0.565,0.44,0.135,0.821,0.3995,0.166,0.25,8.9
F,0.541,0.43,0.134,0.6931,0.28,0.153,0.253,11.9
I,0.45,0.381,0.11,0.593,0.28,0.1121,0.14,9.9
F,0.65,0.527,0.2,1.763,0.7093,0.423,0.4668,11.0
F,0.58,0.44,0.15,0.92,0.4299,0.2556,0.31,11.0
F,0.609,0.49,0.16,1.0939,0.518,0.2542,0.34,11.0
F,0.635,0.5,0.173,1.386,0.6129,0.2977,0.338,12.5
I,0.547,0.44,0.16,0.8929,0.3292,0.1773,0.351,13.9
F,0.6,0.455,0.15,1.1028,0.4562,0.2527,0.32,11.0
F,0.62,0.49,0.15,1.1726,0.54,0.294,0.317,9.1
I,0.285,0.22,0.076,0.11,0.048,0.02,0.035,6.9
F,0.506,0.4,0.134,0.6886,0.2493,0.1423,0.18,7.0
F,0.549,0.4,0.135,0.7613,0.2764,0.148,0.179,7.1
F,0.638,0.49,0.176,1.289,0.57,0.2836,0.33,11.8
F,0.6,0.48,0.15,1.1033,0.412,0.2651,0.294,12.0
I,0.44,0.365,0.136,0.4216,0.1777,0.106,0.122,6.0
F,0.638,0.508,0.16,1.288,0.505,0.2902,0.36,10.9
F,0.616,0.459,0.16,1.111,0.3851,0.2531,0.36,14.9
F,0.583,0.452,0.16,0.8749,0.4,0.1462,0.275,6.9
F,0.64,0.5,0.176,1.031,0.429,0.25,0.353,14.4
F,0.632,0.5,0.18,1.3714,0.582,0.2952,0.348,13.1
F,0.56,0.453,0.16,1.0893,0.4574,0.2965,0.276,10.1
F,0.574,0.461,0.15,1.016,0.4,0.199,0.279,7.0
F,0.6,0.44,0.16,0.9,0.43,0.2227,0.31,13.8
F,0.632,0.49,0.18,1.191,0.521,0.2564,0.347,10.0
I,0.31,0.21,0.075,0.125,0.035,0.0452,0.03,9.1
F,0.6,0.451,0.15,1.0915,0.443,0.2577,0.31,9.9
F,0.57,0.44,0.135,0.736,0.314,0.174,0.238,9.1
F,0.44,0.33,0.12,0.3561,0.18,0.0958,0.08,6.0
F,0.62,0.49,0.178,1.2889,0.5428,0.2595,0.332,8.1
F,0.526,0.44,0.177,1.0974,0.451,0.212,0.294,8.0
F,0.519,0.4,0.135,0.6254,0.2578,0.1485,0.176,8.9
F,0.625,0.49,0.177,1.0975,0.4825,0.2014,0.331,12.0
F,0.66,0.526,0.18,1.3828,0.6452,0.2975,0.36,13.2
M,0.498,0.391,0.11,0.6304,0.2667,0.1428,0.175,6.9
F,0.57,0.455,0.137,1.131,0.4683,0.2656,0.31,10.8
F,0.64,0.47,0.15,1.0027,0.428,0.243,0.276,8.0
F,0.63,0.49,0.15,1.0827,0.411,0.2891,0.292,11.0
I,0.43,0.35,0.11,0.38,0.181,0.0745,0.124,5.0
F,0.63,0.48,0.173,1.2334,0.5218,0.28,0.306,12.1
F,0.623,0.49,0.15,1.1505,0.534,0.251,0.341,9.0
F,0.54,0.44,0.134,0.8968,0.3791,0.1824,0.23,8.8
F,0.545,0.44,0.11,0.7651,0.35,0.1478,0.219,7.1
F,0.574,0.46,0.16,0.984,0.45,0.1993,0.278,10.9
M,0.71,0.56,0.19,1.732,0.6869,0.3558,0.49,11.9
F,0.58,0.46,0.15,0.912,0.4264,0.2201,0.276,10.1
F,0.632,0.49,0.188,1.2503,0.579,0.2557,0.334,9.0
F,0.6,0.46,0.176,1.138,0.513,0.2552,0.36,13.0
F,0.598,0.46,0.16,1.105,0.4634,0.2189,0.34,10.0
F,0.59,0.46,0.15,0.929,0.45,0.209,0.23,7.1
F,0.57,0.454,0.156,0.8978,0.39,0.154,0.28,13.0
F,0.63,0.506,0.18,1.3836,0.4262,0.3187,0.439,27.4
I,0.44,0.35,0.11,0.37,0.2046,0.1025,0.127,5.9
F,0.656,0.51,0.175,1.3857,0.64,0.2965,0.336,9.1
F,0.574,0.45,0.136,0.9143,0.4608,0.1445,0.23,8.9
F,0.66,0.522,0.16,1.4473,0.7,0.3533,0.36,11.2
M,0.44,0.35,0.11,0.363,0.178,0.061,0.124,11.0
F,0.545,0.43,0.18,0.9019,0.4579,0.1825,0.277,9.9
F,0.542,0.44,0.15,0.89,0.3827,0.171,0.287,9.1
F,0.511,0.4,0.136,0.754,0.2886,0.172,0.253,6.1
F,0.556,0.44,0.133,0.827,0.338,0.164,0.173,7.0
M,0.623,0.49,0.16,1.3936,0.635,0.2945,0.339,10.9
F,0.584,0.46,0.15,1.003,0.4346,0.2221,0.213,9.0
F,0.6,0.46,0.15,1.1668,0.4268,0.2383,0.336,12.0
F,0.581,0.46,0.15,1.1725,0.575,0.249,0.277,9.0
F,0.633,0.49,0.174,1.2977,0.4977,0.2598,0.356,12.1
F,0.62,0.49,0.16,1.2543,0.5651,0.2956,0.353,7.8
F,0.573,0.453,0.175,1.081,0.5471,0.2509,0.336,9.0
M,0.603,0.49,0.164,1.1075,0.4596,0.2627,0.335,9.0
I,0.35,0.26,0.074,0.1984,0.0892,0.035,0.05,5.0
F,0.571,0.44,0.132,0.9712,0.4561,0.2165,0.277,8.9
F,0.618,0.511,0.176,1.212,0.5765,0.25,0.335,11.0
F,0.585,0.47,0.15,0.794,0.349,0.1971,0.292,7.7
I,0.247,0.177,0.075,0.0946,0.0489,0.014,0.03,5.0
F,0.582,0.453,0.16,0.9787,0.4266,0.188,0.293,9.9
F,0.579,0.467,0.15,0.8865,0.3836,0.154,0.274,9.0
F,0.618,0.49,0.16,1.269,0.55,0.2526,0.336,10.9
F,0.652,0.52,0.15,1.403,0.69,0.2955,0.34,8.0
I,0.317,0.24,0.076,0.175,0.074,0.045,0.052,7.1
F,0.538,0.39,0.135,0.598,0.26,0.1218,0.185,7.1
M,0.6,0.46,0.16,1.135,0.516,0.2881,0.295,9.1
F,0.53,0.423,0.15,0.87,0.3973,0.1645,0.23,8.0
F,0.57,0.44,0.15,0.9069,0.355,0.2164,0.292,14.1
F,0.629,0.49,0.19,1.1834,0.4539,0.2177,0.35,11.0
F,0.578,0.44,0.136,0.7633,0.3826,0.1483,0.23,6.0
F,0.603,0.49,0.16,1.151,0.4641,0.2527,0.31,9.0
F,0.67,0.54,0.175,1.6412,0.779,0.3463,0.442,10.9
F,0.6,0.46,0.18,1.1777,0.4649,0.232,0.308,11.2
F,0.579,0.44,0.16,1.1101,0.518,0.2508,0.337,11.0
F,0.6,0.456,0.15,1.1646,0.4596,0.2589,0.272,9.1
F,0.62,0.5,0.15,1.06,0.46,0.198,0.292,10.1
F,0.627,0.49,0.16,1.24,0.4,0.2545,0.399,17.2
F,0.62,0.49,0.15,1.0771,0.4704,0.2308,0.31,10.8
F,0.58,0.46,0.15,0.9543,0.428,0.2163,0.23,9.0
F,0.624,0.506,0.177,1.364,0.6833,0.2973,0.352,11.1
F,0.572,0.457,0.176,1.2567,0.53,0.2454,0.36,10.1
F,0.581,0.44,0.16,0.9,0.4499,0.1951,0.275,13.8
M,0.571,0.44,0.16,0.958,0.4716,0.1946,0.269,7.9
F,0.567,0.47,0.177,1.1587,0.5818,0.309,0.291,11.1
M,0.625,0.49,0.175,1.38,0.661,0.3025,0.33,8.9
F,0.6,0.474,0.18,1.2473,0.57,0.252,0.36,9.0
F,0.6,0.46,0.16,1.1574,0.5684,0.258,0.31,10.2
F,0.69,0.54,0.175,1.2806,0.5737,0.2934,0.355,9.0
F,0.52,0.394,0.135,0.6412,0.2892,0.1424,0.178,9.9
F,0.58,0.451,0.16,0.9799,0.4603,0.201,0.254,9.9
F,0.516,0.4,0.16,0.657,0.245,0.1426,0.207,12.0
F,0.624,0.46,0.18,1.3357,0.6906,0.2895,0.34,9.9
F,0.651,0.514,0.176,1.3884,0.6301,0.295,0.35,11.0
F,0.63,0.489,0.17,1.1191,0.4621,0.282,0.34,16.1
F,0.555,0.44,0.15,0.803,0.2467,0.1441,0.289,10.1
F,0.632,0.49,0.132,1.14,0.5413,0.2514,0.296,8.1
F,0.626,0.49,0.196,1.42,0.5575,0.298,0.395,9.9
F,0.69,0.54,0.18,1.6,0.7,0.2917,0.44,9.1
I,0.19,0.146,0.05,0.0235,0.0186,0.0055,0.01,6.0
F,0.545,0.44,0.15,0.7627,0.358,0.1231,0.257,11.9
F,0.71,0.568,0.178,1.8851,0.7298,0.395,0.49,10.0
I,0.4,0.31,0.11,0.3087,0.153,0.0646,0.08,7.1
M,0.271,0.21,0.074,0.093,0.046,0.011,0.035,5.0
F,0.579,0.44,0.16,0.8785,0.3993,0.1744,0.22,8.0
F,0.656,0.52,0.189,1.55,0.69,0.381,0.433,12.2
F,0.624,0.5,0.16,1.1713,0.4459,0.2889,0.339,9.9
F,0.71,0.55,0.177,1.979,0.69,0.4229,0.49,9.9
F,0.677,0.55,0.177,1.539,0.6831,0.3557,0.434,9.8
F,0.671,0.54,0.174,1.4805,0.615,0.2939,0.48,13.0
F,0.62,0.5,0.174,0.983,0.4,0.239,0.29,16.0
M,0.576,0.44,0.16,0.9829,0.423,0.1732,0.28,10.2
F,0.62,0.46,0.18,1.15,0.5782,0.2956,0.305,10.0
F,0.688,0.54,0.176,1.2576,0.5388,0.2985,0.446,11.0
F,0.595,0.49,0.16,1.0951,0.4657,0.252,0.333,10.0
F,0.611,0.44,0.15,1.111,0.4618,0.258,0.28,14.0
F,0.63,0.48,0.174,1.245,0.5315,0.2927,0.39,8.8
F,0.576,0.45,0.15,0.8795,0.309,0.1644,0.277,9.2
F,0.58,0.46,0.15,0.957,0.4276,0.234,0.276,11.1
F,0.69,0.53,0.18,1.523,0.666,0.3503,0.407,11.0
F,0.581,0.47,0.176,1.0492,0.503,0.179,0.292,10.1
F,0.623,0.49,0.18,1.3349,0.5815,0.2534,0.329,12.1
F,0.56,0.44,0.15,0.9323,0.4588,0.253,0.27,9.0
F,0.502,0.4,0.135,0.6737,0.2885,0.1455,0.182,7.0
F,0.66,0.531,0.176,1.3608,0.587,0.3483,0.35,9.1
I,0.35,0.26,0.073,0.18,0.0879,0.0221,0.05,6.0
F,0.601,0.49,0.15,1.1624,0.5769,0.2966,0.3,6.9
F,0.516,0.38,0.13,0.525,0.2448,0.123,0.14,10.1
F,0.63,0.528,0.2,1.386,0.6118,0.3532,0.397,11.0
F,0.631,0.486,0.18,1.3059,0.559,0.2934,0.353,9.1
F,0.616,0.49,0.15,1.2252,0.516,0.253,0.294,17.2
F,0.71,0.55,0.2,1.777,0.746,0.383,0.449,8.0
F,0.617,0.48,0.18,1.363,0.4673,0.2454,0.49,16.1
F,0.5,0.392,0.134,0.6009,0.2858,0.1252,0.185,10.1
F,0.712,0.54,0.18,1.779,0.8082,0.4345,0.4291,9.9
F,0.52,0.4,0.135,0.6738,0.2432,0.1432,0.211,10.0
F,0.641,0.492,0.174,1.3278,0.6584,0.274,0.347,10.0
F,0.628,0.49,0.175,1.0846,0.4053,0.2539,0.276,7.9
I,0.46,0.35,0.11,0.4638,0.1808,0.1121,0.126,6.1
I,0.4,0.29,0.094,0.3053,0.158,0.059,0.08,5.9
F,0.579,0.47,0.15,0.9553,0.4306,0.199,0.295,7.9
F,0.602,0.47,0.176,1.098,0.3796,0.2326,0.303,13.2
F,0.57,0.44,0.15,0.98,0.45,0.167,0.255,6.0
F,0.672,0.515,0.2,1.4427,0.609,0.35,0.42,10.9
F,0.624,0.48,0.174,1.2941,0.5807,0.2894,0.35,10.1
F,0.58,0.46,0.135,0.8725,0.45,0.132,0.197,6.1
F,0.69,0.54,0.176,1.567,0.7063,0.2946,0.336,9.0
F,0.57,0.47,0.15,0.9185,0.3849,0.175,0.281,8.2
F,0.646,0.494,0.16,1.115,0.4593,0.246,0.356,9.8
F,0.571,0.456,0.16,0.912,0.3905,0.246,0.341,12.1
F,0.57,0.44,0.15,0.8796,0.39,0.1697,0.25,12.1
F,0.639,0.49,0.18,1.1721,0.4646,0.22,0.335,11.1
F,0.602,0.47,0.15,1.2373,0.4521,0.31,0.308,10.0
F,0.57,0.44,0.135,0.7784,0.2863,0.1767,0.22,11.0
F,0.65,0.49,0.172,1.208,0.513,0.255,0.351,12.1
M,0.609,0.471,0.16,1.079,0.4459,0.2212,0.272,8.1
I,0.507,0.39,0.11,0.4808,0.2081,0.094,0.17,6.0
F,0.571,0.46,0.175,1.043,0.4564,0.247,0.338,8.1
F,0.46,0.35,0.135,0.4479,0.209,0.0852,0.125,6.9
