Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.425,0.345,0.115,0.3675,0.1775,0.0845,0.12,7.0
F,0.645,0.49,0.15,1.406,0.6255,0.308,0.34,9.0
F,0.645,0.51,0.175,1.1575,0.547,0.2875,0.355,11.0
M,0.66,0.525,0.165,1.46,0.6295,0.3005,0.4285,10.0
I,0.5,0.385,0.125,0.514,0.2385,0.1345,0.14,6.0
M,0.535,0.425,0.145,0.874,0.3385,0.1935,0.27,13.0
F,0.615,0.455,0.145,1.0575,0.4775,0.25,0.25,10.0
F,0.535,0.42,0.115,0.6635,0.2635,0.1555,0.205,11.0
M,0.52,0.39,0.145,0.6855,0.271,0.1605,0.23,10.0
M,0.64,0.51,0.19,1.5275,0.6555,0.318,0.391,10.0
M,0.555,0.43,0.12,0.869,0.4585,0.2145,0.2385,8.0
F,0.605,0.475,0.16,1.0235,0.53,0.216,0.2645,10.0
F,0.615,0.475,0.175,1.1155,0.566,0.2295,0.295,9.0
F,0.62,0.48,0.18,1.1955,0.5395,0.2255,0.35,13.0
F,0.56,0.445,0.14,0.871,0.3945,0.193,0.22,8.0
M,0.565,0.415,0.15,0.8345,0.358,0.2045,0.21,8.0
I,0.505,0.385,0.13,0.5545,0.245,0.1085,0.14,8.0
F,0.625,0.49,0.165,1.29,0.6275,0.2525,0.335,10.0
M,0.63,0.485,0.155,1.2635,0.6145,0.2725,0.33,9.0
F,0.695,0.54,0.19,1.5915,0.8175,0.2935,0.4,11.0
M,0.61,0.47,0.185,1.0595,0.48,0.2225,0.33,11.0
F,0.62,0.475,0.16,1.0915,0.4515,0.2395,0.3,13.0
F,0.595,0.47,0.145,0.984,0.3795,0.207,0.315,15.0
M,0.545,0.41,0.135,0.699,0.3075,0.1375,0.235,12.0
I,0.42,0.34,0.11,0.3685,0.1555,0.0835,0.1385,7.0
F,0.595,0.47,0.15,0.921,0.4,0.1975,0.3,8.0
I,0.46,0.35,0.11,0.478,0.2255,0.1055,0.12,7.0
M,0.545,0.415,0.135,0.858,0.3595,0.1725,0.26,15.0
M,0.58,0.46,0.165,1.058,0.4305,0.2655,0.35,13.0
M,0.44,0.345,0.095,0.4525,0.2105,0.0885,0.114,7.0
M,0.58,0.475,0.155,1.078,0.38,0.2165,0.355,16.0
M,0.67,0.53,0.17,1.2915,0.5865,0.2925,0.3375,10.0
M,0.625,0.47,0.16,1.073,0.5265,0.2195,0.3,10.0
M,0.54,0.425,0.15,0.7835,0.3315,0.19,0.185,7.0
M,0.705,0.575,0.22,2.0495,0.8805,0.446,0.5305,10.0
M,0.6,0.475,0.16,0.9365,0.3635,0.2595,0.285,12.0
F,0.62,0.48,0.175,1.3165,0.419,0.2375,0.46,19.0
F,0.63,0.5,0.175,1.2555,0.5415,0.2565,0.385,17.0
I,0.37,0.28,0.09,0.2355,0.096,0.054,0.09,5.0
F,0.655,0.525,0.19,1.4065,0.5345,0.27,0.39,19.0
I,0.445,0.35,0.115,0.4155,0.185,0.0785,0.13,12.0
F,0.665,0.525,0.165,1.18,0.5305,0.2485,0.325,11.0
M,0.5,0.38,0.13,0.6335,0.2385,0.1255,0.185,11.0
M,0.535,0.435,0.165,0.7615,0.2705,0.1265,0.28,10.0
I,0.515,0.38,0.13,0.6735,0.3315,0.1505,0.175,7.0
F,0.625,0.485,0.17,1.0725,0.4645,0.2435,0.335,10.0
F,0.595,0.47,0.175,1.0465,0.4165,0.189,0.37,18.0
M,0.505,0.4,0.125,0.578,0.2375,0.1385,0.18,6.0
F,0.52,0.415,0.125,0.6515,0.3055,0.1415,0.185,8.0
M,0.6,0.48,0.165,1.0285,0.4485,0.2385,0.2565,9.0
I,0.575,0.45,0.135,0.839,0.4095,0.1405,0.235,8.0
F,0.53,0.415,0.135,0.7365,0.3395,0.1585,0.205,10.0
I,0.51,0.4,0.125,0.578,0.2435,0.1455,0.165,9.0
F,0.475,0.375,0.1,0.5125,0.2315,0.1155,0.18,10.0
M,0.635,0.495,0.155,1.37,0.6335,0.297,0.3115,9.0
F,0.61,0.485,0.15,1.0265,0.4935,0.2195,0.31,11.0
F,0.635,0.48,0.19,1.2255,0.53,0.2315,0.365,15.0
F,0.625,0.47,0.175,1.1145,0.4845,0.2465,0.345,9.0
F,0.55,0.45,0.13,0.9085,0.3925,0.1915,0.2635,11.0
I,0.37,0.275,0.09,0.2385,0.096,0.0465,0.065,6.0
M,0.605,0.475,0.155,1.0405,0.4545,0.2275,0.3,9.0
M,0.65,0.51,0.175,1.3195,0.6025,0.2885,0.37,11.0
M,0.63,0.515,0.17,1.2695,0.5175,0.3025,0.3115,8.0
M,0.655,0.515,0.155,1.3485,0.6195,0.3065,0.3465,8.0
M,0.625,0.495,0.15,1.1185,0.587,0.2505,0.3,9.0
F,0.58,0.445,0.125,0.853,0.375,0.19,0.24,7.0
M,0.575,0.46,0.165,0.923,0.3935,0.2105,0.29,11.0
F,0.53,0.42,0.125,0.657,0.2955,0.1565,0.185,12.0
M,0.66,0.515,0.17,1.1665,0.4945,0.2815,0.33,13.0
M,0.61,0.47,0.16,1.0165,0.475,0.2245,0.2765,8.0
F,0.63,0.495,0.175,1.2435,0.5315,0.2705,0.3245,9.0
F,0.67,0.535,0.175,1.4385,0.58,0.3045,0.495,22.0
M,0.65,0.515,0.175,1.3485,0.565,0.271,0.3925,12.0
M,0.585,0.44,0.15,0.8155,0.3345,0.1885,0.26,18.0
I,0.315,0.23,0.075,0.1465,0.0565,0.036,0.045,5.0
M,0.605,0.475,0.155,0.868,0.3905,0.1715,0.255,8.0
M,0.59,0.46,0.145,1.056,0.412,0.2245,0.31,16.0
F,0.645,0.495,0.19,1.5085,0.6655,0.3675,0.4395,12.0
I,0.27,0.195,0.065,0.096,0.0345,0.0115,0.0215,5.0
M,0.545,0.43,0.135,0.8115,0.3645,0.156,0.235,12.0
M,0.565,0.44,0.15,0.958,0.3715,0.1815,0.28,10.0
F,0.6,0.465,0.15,0.9685,0.3655,0.2185,0.2785,10.0
I,0.42,0.345,0.095,0.38,0.159,0.077,0.11,8.0
F,0.475,0.37,0.115,0.4775,0.222,0.0935,0.155,13.0
M,0.555,0.435,0.15,0.844,0.3045,0.1375,0.26,13.0
F,0.69,0.54,0.17,1.5745,0.6745,0.398,0.4305,9.0
F,0.455,0.355,0.145,0.6125,0.2035,0.1405,0.24,20.0
M,0.525,0.4,0.14,0.744,0.2865,0.1415,0.18,8.0
F,0.66,0.51,0.175,1.3595,0.5095,0.291,0.3825,10.0
F,0.665,0.535,0.175,1.229,0.5415,0.2215,0.3725,11.0
I,0.505,0.38,0.13,0.549,0.2595,0.138,0.1855,8.0
F,0.575,0.445,0.155,0.923,0.4615,0.1925,0.2645,8.0
M,0.575,0.435,0.15,0.8745,0.412,0.2245,0.25,10.0
I,0.51,0.4,0.1,0.515,0.2165,0.0915,0.16,8.0
M,0.555,0.43,0.15,0.8815,0.45,0.1945,0.225,8.0
I,0.53,0.4,0.125,0.583,0.2445,0.1395,0.157,8.0
F,0.615,0.49,0.155,1.1755,0.5455,0.283,0.335,13.0
I,0.47,0.355,0.11,0.4775,0.2065,0.0925,0.16,3.0
F,0.58,0.44,0.185,1.053,0.401,0.2595,0.285,13.0
I,0.275,0.2,0.07,0.0705,0.0235,0.0215,0.0215,5.0
M,0.57,0.445,0.155,1.0385,0.4305,0.1915,0.265,8.0
I,0.37,0.275,0.095,0.2225,0.0955,0.0515,0.07,6.0
M,0.55,0.435,0.13,0.7995,0.2895,0.1805,0.195,13.0
M,0.47,0.355,0.115,0.5705,0.2675,0.1285,0.175,8.0
F,0.7,0.575,0.205,2.012,0.8105,0.3905,0.8115,20.0
M,0.595,0.475,0.135,0.9285,0.4465,0.2115,0.265,10.0
F,0.615,0.5,0.145,1.0835,0.4785,0.2065,0.29,12.0
M,0.62,0.505,0.145,0.922,0.3525,0.1755,0.295,26.0
I,0.41,0.315,0.0925,0.2615,0.1135,0.061,0.08,12.0
M,0.61,0.485,0.16,1.4155,0.5285,0.2745,0.49,24.0
M,0.495,0.365,0.14,0.6275,0.2595,0.1325,0.17,10.0
F,0.65,0.54,0.175,1.219,0.4935,0.3025,0.335,12.0
M,0.55,0.425,0.15,0.879,0.4445,0.2275,0.217,9.0
I,0.47,0.365,0.13,0.543,0.2455,0.108,0.18,7.0
M,0.645,0.52,0.175,1.32,0.5995,0.2875,0.355,11.0
M,0.495,0.4,0.12,0.6335,0.2505,0.1275,0.169,12.0
M,0.6,0.45,0.17,1.1295,0.4815,0.2455,0.33,8.0
F,0.58,0.44,0.165,0.959,0.429,0.196,0.27,9.0
I,0.495,0.39,0.115,0.5105,0.2225,0.0985,0.17,6.0
F,0.58,0.47,0.16,1.1685,0.4355,0.244,0.385,11.0
I,0.375,0.275,0.09,0.2225,0.09,0.0525,0.0885,7.0
M,0.58,0.46,0.165,1.0305,0.4895,0.2135,0.27,9.0
M,0.67,0.51,0.19,1.4405,0.6345,0.2985,0.3825,9.0
F,0.58,0.46,0.16,0.9245,0.396,0.2245,0.287,11.0
I,0.165,0.12,0.055,0.018,0.0075,0.013,0.009,6.0
M,0.645,0.515,0.165,1.281,0.5305,0.2875,0.34,11.0
M,0.55,0.445,0.145,0.7665,0.2945,0.1695,0.22,12.0
F,0.66,0.515,0.165,1.3875,0.7285,0.3025,0.3725,9.0
I,0.385,0.3,0.1,0.3215,0.1655,0.062,0.0835,8.0
M,0.585,0.46,0.155,0.872,0.3395,0.1625,0.24,9.0
I,0.325,0.22,0.07,0.163,0.0615,0.0355,0.065,5.0
M,0.33,0.26,0.085,0.17,0.0695,0.034,0.07,7.0
I,0.445,0.335,0.1,0.4195,0.167,0.0835,0.13,7.0
M,0.6,0.49,0.155,1.1545,0.4955,0.2705,0.335,12.0
I,0.52,0.395,0.13,0.63,0.2515,0.1425,0.1525,9.0
F,0.655,0.505,0.18,1.6185,0.6725,0.3835,0.38,10.0
M,0.555,0.435,0.14,0.724,0.3245,0.1395,0.22,10.0
M,0.655,0.505,0.19,1.4085,0.724,0.2845,0.3725,11.0
F,0.57,0.45,0.165,0.8605,0.3695,0.2145,0.24,8.0
M,0.535,0.45,0.155,0.795,0.3495,0.17,0.235,11.0
M,0.52,0.4,0.13,0.775,0.3695,0.2095,0.18,10.0
I,0.445,0.345,0.11,0.3645,0.188,0.0735,0.12,10.0
M,0.625,0.495,0.175,1.274,0.5815,0.2225,0.355,10.0
M,0.595,0.45,0.165,1.068,0.5315,0.2395,0.264,9.0
M,0.625,0.49,0.17,1.1315,0.4935,0.2425,0.27,8.0
F,0.53,0.41,0.14,0.6855,0.3265,0.1405,0.2105,10.0
F,0.625,0.515,0.175,1.1245,0.38,0.2525,0.415,18.0
F,0.615,0.495,0.175,1.2775,0.576,0.283,0.37,11.0
F,0.6,0.465,0.13,0.8665,0.385,0.1775,0.255,9.0
I,0.44,0.305,0.1,0.3095,0.139,0.056,0.11,6.0
M,0.61,0.485,0.14,1.062,0.4955,0.2395,0.26,8.0
M,0.595,0.465,0.145,1.0725,0.4795,0.2055,0.265,10.0
F,0.64,0.525,0.185,1.5175,0.621,0.3175,0.415,10.0
M,0.635,0.485,0.185,1.2695,0.6,0.2925,0.323,8.0
M,0.585,0.45,0.145,0.9355,0.4275,0.1845,0.26,10.0
M,0.605,0.475,0.16,0.928,0.404,0.1965,0.29,8.0
I,0.38,0.3,0.09,0.2655,0.121,0.056,0.086,6.0
M,0.575,0.45,0.14,0.8495,0.3695,0.169,0.25,9.0
F,0.675,0.525,0.17,1.4565,0.6275,0.2975,0.4,15.0
M,0.59,0.42,0.14,0.813,0.4355,0.1635,0.23,9.0
I,0.41,0.315,0.1,0.3075,0.12,0.051,0.09,5.0
M,0.63,0.48,0.155,1.0915,0.4445,0.2295,0.285,13.0
M,0.69,0.54,0.185,1.826,0.69,0.407,0.488,10.0
F,0.635,0.525,0.17,1.3135,0.622,0.3265,0.425,9.0
I,0.5,0.375,0.115,0.6335,0.269,0.1335,0.1835,8.0
M,0.47,0.365,0.13,0.6615,0.2735,0.1595,0.21,9.0
M,0.5,0.39,0.13,0.6335,0.2675,0.1465,0.205,12.0
F,0.475,0.375,0.115,0.547,0.222,0.1155,0.185,10.0
M,0.57,0.45,0.125,0.887,0.419,0.1855,0.18,10.0
M,0.445,0.325,0.11,0.4155,0.2085,0.0645,0.095,8.0
M,0.545,0.43,0.135,0.7105,0.2935,0.1405,0.23,11.0
I,0.235,0.18,0.07,0.074,0.022,0.008,0.018,6.0
F,0.485,0.37,0.125,0.541,0.25,0.1255,0.169,9.0
M,0.56,0.465,0.16,0.9555,0.354,0.1835,0.34,13.0
F,0.635,0.48,0.16,1.2065,0.532,0.2365,0.2925,10.0
F,0.58,0.455,0.15,1.0265,0.5235,0.24,0.26,8.0
F,0.66,0.53,0.19,1.543,0.5185,0.2935,0.48,18.0
F,0.575,0.44,0.135,0.8665,0.3825,0.1635,0.25,10.0
M,0.525,0.405,0.135,0.578,0.2145,0.1545,0.19,9.0
I,0.53,0.415,0.135,0.7395,0.3035,0.1675,0.215,12.0
F,0.455,0.35,0.12,0.6295,0.2575,0.124,0.185,8.0
M,0.595,0.47,0.16,1.1125,0.5405,0.2415,0.285,8.0
M,0.78,0.585,0.21,2.073,1.0485,0.4405,0.5,11.0
I,0.43,0.325,0.12,0.385,0.1895,0.0835,0.12,7.0
M,0.625,0.485,0.15,1.063,0.4565,0.2385,0.3,11.0
F,0.705,0.54,0.175,1.5365,0.6205,0.2595,0.42,10.0
F,0.545,0.435,0.13,0.826,0.3895,0.1935,0.2215,8.0
M,0.64,0.5,0.175,1.1425,0.543,0.2315,0.339,8.0
I,0.57,0.42,0.15,0.9875,0.5235,0.198,0.22,7.0
F,0.54,0.435,0.135,0.892,0.3285,0.207,0.29,10.0
M,0.645,0.515,0.165,1.2695,0.547,0.25,0.325,12.0
I,0.395,0.295,0.1,0.2815,0.096,0.052,0.085,6.0
F,0.68,0.515,0.155,1.74,0.837,0.3135,0.405,14.0
I,0.35,0.265,0.085,0.1885,0.073,0.0265,0.05,6.0
F,0.56,0.435,0.15,0.9335,0.4355,0.2055,0.245,8.0
M,0.675,0.52,0.18,1.664,0.7105,0.3555,0.42,11.0
M,0.625,0.49,0.175,1.2695,0.5565,0.1825,0.385,10.0
F,0.635,0.525,0.17,1.2225,0.556,0.212,0.315,11.0
F,0.605,0.475,0.155,1.0725,0.4245,0.2355,0.355,11.0
M,0.58,0.45,0.135,0.9395,0.4095,0.2375,0.23,9.0
M,0.46,0.35,0.125,0.4475,0.2,0.108,0.135,13.0
M,0.5,0.385,0.12,0.585,0.2875,0.1295,0.185,12.0
M,0.64,0.51,0.145,1.1775,0.5175,0.291,0.335,11.0
I,0.525,0.43,0.155,0.857,0.3495,0.1685,0.285,8.0
F,0.695,0.535,0.19,1.741,0.7735,0.3445,0.48,11.0
I,0.375,0.285,0.09,0.2255,0.097,0.054,0.061,7.0
F,0.63,0.51,0.185,1.297,0.5815,0.3385,0.355,9.0
F,0.57,0.44,0.14,0.857,0.3895,0.2195,0.22,10.0
F,0.655,0.49,0.175,1.2665,0.566,0.2755,0.305,11.0
I,0.48,0.365,0.1,0.4925,0.2165,0.083,0.16,7.0
F,0.62,0.48,0.16,1.073,0.5305,0.232,0.305,13.0
M,0.625,0.49,0.185,1.1955,0.5035,0.3235,0.322,11.0
M,0.715,0.545,0.18,1.8465,0.7205,0.408,0.4625,11.0
M,0.63,0.5,0.19,1.3485,0.5115,0.2745,0.385,13.0
M,0.625,0.48,0.165,1.0875,0.4355,0.2475,0.3,10.0
I,0.44,0.34,0.1,0.3755,0.185,0.08,0.097,8.0
M,0.605,0.475,0.175,1.1285,0.4765,0.22,0.345,9.0
M,0.62,0.47,0.15,1.1205,0.4605,0.2575,0.2845,9.0
M,0.62,0.49,0.175,1.2315,0.5805,0.2555,0.317,8.0
M,0.67,0.525,0.205,1.4135,0.5985,0.3715,0.435,19.0
M,0.6,0.475,0.165,1.063,0.4675,0.2315,0.355,10.0
M,0.545,0.41,0.125,0.72,0.2655,0.1725,0.235,12.0
F,0.655,0.5,0.165,1.262,0.5055,0.3095,0.31,12.0
M,0.5,0.4,0.125,0.5795,0.257,0.1255,0.19,7.0
I,0.45,0.35,0.125,0.433,0.2085,0.085,0.13,9.0
I,0.5,0.39,0.125,0.6665,0.2955,0.1575,0.2,10.0
M,0.625,0.48,0.15,1.1135,0.4845,0.2455,0.325,13.0
I,0.58,0.41,0.14,0.7665,0.3025,0.1625,0.195,7.0
F,0.655,0.52,0.175,1.494,0.6255,0.3255,0.355,11.0
F,0.615,0.505,0.18,1.5135,0.5755,0.3315,0.335,14.0
M,0.55,0.415,0.13,0.7365,0.2985,0.1685,0.255,11.0
F,0.7,0.54,0.195,1.7975,0.8195,0.3725,0.4175,10.0
I,0.31,0.24,0.09,0.186,0.0615,0.04,0.0445,7.0
I,0.585,0.43,0.175,0.873,0.4235,0.174,0.2795,11.0
F,0.565,0.455,0.145,0.872,0.3635,0.1635,0.25,10.0
M,0.52,0.4,0.12,0.6295,0.2555,0.1525,0.1695,7.0
M,0.68,0.525,0.19,1.528,0.6275,0.3365,0.4545,14.0
F,0.675,0.525,0.18,1.3715,0.6525,0.2635,0.41,9.0
I,0.545,0.42,0.15,0.857,0.3445,0.1625,0.26,8.0
M,0.575,0.455,0.16,1.0265,0.4145,0.2595,0.26,12.0
F,0.635,0.485,0.165,1.238,0.5665,0.3025,0.35,10.0
M,0.73,0.55,0.18,1.569,0.6335,0.331,0.345,6.0
F,0.545,0.425,0.145,0.7665,0.3595,0.1845,0.205,10.0
M,0.58,0.46,0.155,1.0455,0.4895,0.2385,0.3,11.0
M,0.45,0.355,0.125,0.461,0.2385,0.097,0.12,7.0
M,0.595,0.465,0.15,1.0805,0.5235,0.212,0.34,11.0
F,0.595,0.47,0.15,0.991,0.4285,0.1815,0.248,8.0
F,0.66,0.54,0.215,1.885,0.769,0.4695,0.45,9.0
M,0.625,0.485,0.165,1.062,0.4285,0.2225,0.34,10.0
I,0.53,0.415,0.12,0.6905,0.3305,0.13,0.17,10.0
F,0.65,0.515,0.175,1.382,0.6115,0.2945,0.415,11.0
F,0.62,0.495,0.145,1.0815,0.5065,0.2385,0.255,9.0
M,0.47,0.35,0.125,0.4705,0.1895,0.096,0.145,12.0
F,0.635,0.495,0.18,1.463,0.708,0.3055,0.45,11.0
F,0.645,0.495,0.18,1.407,0.6245,0.2815,0.401,10.0
F,0.68,0.53,0.17,1.527,0.7035,0.3625,0.3845,9.0
M,0.65,0.515,0.175,1.3675,0.715,0.3055,0.39,9.0
M,0.505,0.4,0.14,0.709,0.2105,0.1375,0.17,10.0
F,0.585,0.465,0.17,1.0135,0.4125,0.2565,0.27,9.0
F,0.61,0.475,0.15,0.9355,0.447,0.1935,0.24,9.0
M,0.59,0.44,0.15,0.927,0.4315,0.183,0.24,8.0
I,0.45,0.335,0.11,0.3245,0.1455,0.0655,0.1035,8.0
F,0.605,0.495,0.145,1.12,0.5015,0.2425,0.32,10.0
F,0.685,0.535,0.175,1.707,0.7305,0.3675,0.503,14.0
I,0.365,0.27,0.095,0.2085,0.083,0.039,0.06,4.0
M,0.615,0.475,0.165,1.012,0.4425,0.2365,0.31,10.0
I,0.53,0.41,0.12,0.6615,0.2895,0.1375,0.185,7.0
M,0.585,0.45,0.14,0.926,0.3985,0.2255,0.27,8.0
M,0.575,0.44,0.16,0.9645,0.4125,0.2055,0.239,10.0
I,0.575,0.475,0.145,0.9265,0.4275,0.1905,0.26,10.0
I,0.64,0.515,0.175,1.3925,0.5255,0.315,0.36,11.0
M,0.55,0.42,0.125,0.664,0.2825,0.1375,0.185,9.0
M,0.555,0.45,0.135,0.879,0.4305,0.1775,0.23,8.0
I,0.375,0.275,0.08,0.2045,0.0875,0.0415,0.06,5.0
M,0.575,0.455,0.155,0.9615,0.3605,0.2035,0.245,10.0
F,0.605,0.49,0.15,1.1345,0.5795,0.2405,0.27,9.0
M,0.62,0.47,0.17,1.2095,0.5245,0.2555,0.335,12.0
F,0.625,0.47,0.18,1.1295,0.5245,0.2225,0.2925,11.0
M,0.61,0.47,0.17,1.107,0.475,0.2345,0.2865,9.0
M,0.58,0.435,0.15,0.827,0.3325,0.1555,0.25,9.0
M,0.665,0.515,0.21,1.531,0.539,0.3655,0.52,19.0
F,0.58,0.45,0.125,0.927,0.3535,0.1695,0.255,13.0
M,0.63,0.51,0.15,1.1155,0.53,0.2375,0.325,9.0
F,0.6,0.475,0.175,1.133,0.4875,0.2545,0.335,10.0
M,0.58,0.465,0.15,1.0065,0.4425,0.2355,0.28,10.0
M,0.515,0.385,0.13,0.6275,0.2615,0.1375,0.175,9.0
F,0.605,0.47,0.18,1.217,0.4305,0.2375,0.355,21.0
M,0.555,0.44,0.215,0.873,0.4315,0.1725,0.225,9.0
F,0.62,0.47,0.15,1.0635,0.414,0.239,0.28,11.0
M,0.585,0.45,0.15,0.8415,0.342,0.1685,0.255,13.0
I,0.435,0.325,0.1,0.385,0.163,0.0875,0.105,8.0
M,0.665,0.525,0.175,1.543,0.6385,0.3625,0.39,17.0
F,0.6,0.465,0.185,1.09,0.4565,0.2695,0.38,13.0
F,0.565,0.42,0.135,0.8175,0.385,0.1955,0.255,12.0
M,0.615,0.48,0.165,1.1405,0.4895,0.2405,0.305,10.0
I,0.425,0.315,0.11,0.336,0.1205,0.0725,0.0945,6.0
M,0.58,0.46,0.14,0.9025,0.3965,0.1915,0.23,9.0
M,0.48,0.38,0.115,0.5205,0.2,0.1035,0.155,10.0
M,0.535,0.42,0.135,0.769,0.3015,0.179,0.195,9.0
F,0.67,0.545,0.17,1.2995,0.615,0.2815,0.3725,10.0
I,0.475,0.38,0.115,0.6335,0.2705,0.1175,0.1665,8.0
I,0.54,0.43,0.135,0.7895,0.3635,0.1445,0.2295,9.0
I,0.41,0.305,0.09,0.2815,0.1155,0.0635,0.085,14.0
F,0.61,0.46,0.165,1.0725,0.4305,0.24,0.285,11.0
M,0.72,0.565,0.175,2.1315,1.0315,0.5115,0.521,9.0
I,0.55,0.385,0.11,0.5805,0.2795,0.126,0.155,7.0
M,0.56,0.465,0.16,0.9175,0.47,0.1815,0.2585,8.0
M,0.375,0.28,0.09,0.2255,0.087,0.061,0.07,6.0
F,0.71,0.535,0.195,1.5105,0.843,0.3615,0.41,11.0
M,0.65,0.515,0.17,1.3645,0.547,0.3095,0.35,13.0
F,0.705,0.56,0.195,1.8085,0.6565,0.3525,0.45,11.0
M,0.61,0.47,0.17,1.1185,0.4535,0.2985,0.38,15.0
M,0.565,0.435,0.14,0.8725,0.416,0.2145,0.215,11.0
I,0.425,0.32,0.095,0.3245,0.1385,0.062,0.0945,8.0
I,0.17,0.155,0.05,0.024,0.0145,0.0075,0.01,6.0
I,0.355,0.28,0.08,0.2155,0.0705,0.053,0.07,6.0
M,0.64,0.5,0.16,1.2785,0.4865,0.2975,0.315,15.0
M,0.52,0.43,0.135,0.742,0.3075,0.1565,0.2475,10.0
F,0.645,0.515,0.165,1.3765,0.6195,0.3005,0.395,13.0
F,0.635,0.505,0.16,1.217,0.56,0.311,0.38,12.0
I,0.29,0.215,0.07,0.115,0.0495,0.0265,0.035,6.0
M,0.57,0.445,0.135,0.805,0.33,0.1585,0.265,14.0
M,0.62,0.485,0.185,1.08,0.4145,0.2385,0.31,13.0
F,0.605,0.475,0.16,1.073,0.49,0.24,0.305,8.0
F,0.495,0.38,0.125,0.5745,0.2525,0.1165,0.185,10.0
M,0.535,0.425,0.14,0.8255,0.3595,0.1535,0.22,7.0
M,0.705,0.555,0.18,1.7425,0.637,0.3075,0.4,11.0
M,0.62,0.47,0.15,1.1185,0.532,0.2465,0.275,11.0
F,0.475,0.36,0.105,0.4625,0.2575,0.092,0.135,7.0
M,0.585,0.45,0.15,0.8995,0.3945,0.1915,0.2175,10.0
F,0.68,0.545,0.175,1.859,0.8,0.3905,0.495,10.0
F,0.54,0.425,0.155,0.812,0.38,0.1895,0.2515,9.0
I,0.57,0.435,0.145,0.765,0.3395,0.1615,0.23,7.0
M,0.59,0.445,0.145,0.9205,0.456,0.1615,0.255,9.0
M,0.675,0.525,0.195,1.69,0.7665,0.3615,0.43,11.0
F,0.645,0.515,0.19,1.4075,0.6555,0.3095,0.41,15.0
M,0.655,0.505,0.195,1.5265,0.7715,0.3565,0.5195,10.0
I,0.28,0.2,0.06,0.1065,0.04,0.0165,0.03,3.0
M,0.485,0.37,0.105,0.4245,0.18,0.0785,0.1375,8.0
F,0.645,0.52,0.175,1.4355,0.7305,0.3025,0.3415,12.0
M,0.655,0.52,0.19,1.3725,0.6565,0.318,0.39,11.0
F,0.525,0.415,0.135,0.6645,0.3245,0.1385,0.215,9.0
I,0.35,0.26,0.09,0.1795,0.0715,0.04,0.058,7.0
I,0.335,0.25,0.08,0.1785,0.073,0.031,0.054,6.0
M,0.615,0.475,0.145,1.079,0.5475,0.2565,0.31,10.0
M,0.525,0.43,0.14,0.8445,0.35,0.171,0.25,9.0
I,0.405,0.3,0.105,0.3415,0.2035,0.07,0.085,7.0
F,0.625,0.495,0.17,1.1435,0.4945,0.2595,0.3275,10.0
I,0.45,0.35,0.105,0.393,0.1735,0.08,0.095,7.0
I,0.375,0.275,0.085,0.219,0.097,0.0485,0.068,7.0
M,0.55,0.435,0.145,0.873,0.3445,0.1795,0.27,12.0
M,0.62,0.495,0.185,1.3645,0.6325,0.3175,0.345,9.0
I,0.35,0.265,0.095,0.2065,0.0985,0.065,0.0515,7.0
F,0.665,0.525,0.195,1.5585,0.7405,0.3875,0.461,12.0
M,0.635,0.48,0.185,1.221,0.5535,0.2225,0.35,13.0
M,0.45,0.355,0.11,0.4085,0.1795,0.086,0.1375,6.0
M,0.64,0.49,0.165,1.2125,0.54,0.2875,0.315,12.0
I,0.515,0.4,0.125,0.6935,0.312,0.147,0.185,9.0
F,0.62,0.475,0.16,1.1845,0.5455,0.2955,0.341,12.0
I,0.275,0.205,0.07,0.111,0.065,0.0285,0.0325,7.0
M,0.62,0.48,0.17,1.0285,0.3895,0.2225,0.345,13.0
M,0.59,0.49,0.165,1.1605,0.4685,0.2705,0.34,16.0
I,0.18,0.1,0.01,0.0105,0.0055,0.004,0.005,3.0
F,0.635,0.495,0.165,1.3435,0.587,0.2965,0.36,10.0
M,0.625,0.48,0.175,1.1055,0.419,0.2565,0.315,14.0
M,0.5,0.38,0.135,0.594,0.261,0.1215,0.178,13.0
M,0.535,0.42,0.14,0.7595,0.347,0.157,0.18,9.0
I,0.43,0.33,0.1,0.34,0.1515,0.1045,0.09,6.0
M,0.58,0.45,0.145,0.8115,0.3695,0.2,0.24,6.0
F,0.535,0.415,0.145,0.857,0.3395,0.169,0.205,11.0
F,0.645,0.515,0.175,1.3345,0.6245,0.2225,0.36,9.0
I,0.375,0.28,0.075,0.2225,0.094,0.054,0.058,6.0
F,0.605,0.47,0.155,1.2895,0.6,0.2735,0.31,9.0
F,0.57,0.42,0.15,0.8205,0.3245,0.1725,0.275,10.0
M,0.59,0.47,0.145,0.929,0.446,0.171,0.23,9.0
F,0.645,0.51,0.2,1.3485,0.519,0.3045,0.36,15.0
F,0.575,0.45,0.15,0.9795,0.434,0.1815,0.285,10.0
F,0.66,0.53,0.175,1.4545,0.622,0.274,0.375,13.0
M,0.415,0.325,0.1,0.3675,0.1525,0.0575,0.09,7.0
I,0.535,0.425,0.14,0.7665,0.3045,0.1695,0.2175,11.0
F,0.575,0.45,0.155,0.974,0.4415,0.2345,0.275,10.0
M,0.595,0.46,0.135,0.9455,0.4245,0.1905,0.3,10.0
I,0.465,0.365,0.12,0.5395,0.2105,0.1065,0.168,8.0
I,0.17,0.13,0.04,0.029,0.0175,0.005,0.01,7.0
