Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.575,0.46,0.15,0.8935,0.4,0.177,0.23,11.0
F,0.46,0.35,0.11,0.4545,0.17,0.1255,0.125,7.0
F,0.57,0.44,0.135,0.7635,0.318,0.1435,0.239,8.0
F,0.515,0.4,0.135,0.6735,0.2845,0.1435,0.175,9.0
F,0.57,0.44,0.15,0.778,0.4005,0.1455,0.23,9.0
F,0.555,0.44,0.15,0.8945,0.4,0.179,0.275,10.0
F,0.63,0.49,0.175,1.3845,0.6565,0.2925,0.34,9.0
F,0.515,0.395,0.135,0.6735,0.28,0.1425,0.175,6.0
F,0.515,0.4,0.135,0.687,0.2845,0.1235,0.185,7.0
F,0.605,0.49,0.15,1.114,0.4275,0.245,0.295,12.0
F,0.625,0.49,0.175,1.202,0.4275,0.2925,0.335,13.0
F,0.625,0.49,0.15,1.0935,0.4645,0.268,0.335,9.0
F,0.575,0.455,0.135,0.8545,0.4275,0.1435,0.23,9.0
F,0.625,0.49,0.175,1.38,0.6985,0.2925,0.335,9.0
F,0.605,0.455,0.15,1.118,0.513,0.268,0.295,12.0
F,0.63,0.49,0.175,1.3835,0.515,0.297,0.374,7.0
F,0.72,0.565,0.22,2.1635,1.013,0.428,0.4945,8.0
F,0.57,0.44,0.16,1.06,0.4645,0.218,0.275,8.0
F,0.635,0.49,0.175,1.2835,0.519,0.2925,0.36,9.0
F,0.57,0.46,0.175,1.0985,0.445,0.2555,0.275,9.0
F,0.46,0.35,0.135,0.4885,0.1785,0.123,0.185,17.0
F,0.63,0.49,0.16,1.0985,0.428,0.2555,0.374,8.0
F,0.68,0.55,0.2,1.659,0.7045,0.383,0.395,13.0
F,0.605,0.49,0.15,1.114,0.4665,0.231,0.295,11.0
F,0.72,0.565,0.22,2.173,1.1965,0.422,0.512,9.0
F,0.575,0.46,0.16,1.09,0.467,0.2535,0.34,10.0
F,0.63,0.49,0.175,1.0985,0.4605,0.2535,0.335,13.0
F,0.57,0.44,0.135,0.793,0.345,0.1455,0.23,7.0
F,0.655,0.54,0.175,1.3835,0.642,0.2555,0.435,10.0
F,0.575,0.46,0.135,0.9585,0.4275,0.168,0.255,8.0
F,0.515,0.4,0.135,0.7635,0.2845,0.1435,0.175,8.0
F,0.625,0.49,0.175,1.1635,0.513,0.256,0.34,9.0
F,0.605,0.49,0.16,1.4545,0.5785,0.2525,0.355,17.0
F,0.4,0.285,0.11,0.2835,0.111,0.047,0.075,7.0
F,0.68,0.54,0.22,1.969,0.8745,0.419,0.45,11.0
F,0.6,0.455,0.175,1.09,0.428,0.231,0.343,9.0
F,0.57,0.46,0.135,0.921,0.4115,0.197,0.2345,9.0
F,0.63,0.49,0.175,1.102,0.4645,0.2555,0.335,9.0
F,0.575,0.455,0.135,0.85,0.428,0.179,0.1945,7.0
F,0.555,0.44,0.135,0.8545,0.4605,0.1455,0.213,7.0
F,0.63,0.495,0.16,1.3085,0.6565,0.3555,0.34,12.0
F,0.69,0.54,0.175,1.4545,0.546,0.2935,0.395,10.0
F,0.4,0.285,0.11,0.28,0.114,0.0535,0.08,8.0
F,0.555,0.44,0.15,0.78,0.2845,0.1455,0.244,11.0
F,0.505,0.38,0.135,0.591,0.2845,0.1255,0.14,7.0
F,0.72,0.565,0.2,1.978,0.887,0.4015,0.49,9.0
F,0.69,0.55,0.2,2.133,1.005,0.4325,0.49,11.0
F,0.625,0.49,0.16,1.1645,0.4645,0.2925,0.277,8.0
F,0.655,0.55,0.175,1.407,0.6585,0.297,0.395,11.0
F,0.46,0.35,0.135,0.594,0.2485,0.1225,0.129,6.0
F,0.515,0.395,0.135,0.659,0.2885,0.123,0.185,7.0
F,0.575,0.455,0.15,0.8945,0.3845,0.177,0.255,10.0
F,0.555,0.455,0.15,0.85,0.3885,0.174,0.275,16.0
F,0.625,0.49,0.15,1.145,0.4115,0.2165,0.335,13.0
F,0.53,0.4,0.135,0.6785,0.2845,0.155,0.205,8.0
F,0.63,0.49,0.175,1.2445,0.586,0.2925,0.335,11.0
F,0.71,0.565,0.22,2.4005,1.1965,0.5055,0.57,10.0
F,0.625,0.49,0.18,1.3035,0.575,0.297,0.335,12.0
F,0.575,0.46,0.16,0.8935,0.4255,0.2555,0.1985,7.0
F,0.625,0.49,0.175,1.145,0.475,0.2525,0.34,13.0
F,0.625,0.49,0.16,1.09,0.4115,0.244,0.295,13.0
F,0.625,0.49,0.15,0.978,0.4605,0.179,0.275,10.0
F,0.6,0.46,0.16,1.1685,0.553,0.2935,0.266,9.0
F,0.605,0.46,0.175,1.0935,0.38,0.297,0.355,14.0
F,0.685,0.54,0.175,1.56,0.6865,0.311,0.435,10.0
F,0.575,0.46,0.135,0.8945,0.38,0.1455,0.23,6.0
F,0.57,0.455,0.16,0.89,0.1965,0.168,0.355,20.0
F,0.44,0.35,0.135,0.537,0.1785,0.1455,0.14,13.0
F,0.555,0.44,0.135,0.7645,0.349,0.1435,0.205,6.0
F,0.605,0.49,0.175,1.247,0.657,0.2925,0.36,9.0
F,0.625,0.49,0.175,1.35,0.5785,0.3555,0.295,7.0
F,0.635,0.49,0.175,1.247,0.6885,0.2955,0.355,10.0
F,0.63,0.49,0.175,1.0985,0.4605,0.2525,0.355,11.0
F,0.625,0.49,0.16,1.202,0.575,0.2525,0.34,10.0
F,0.505,0.4,0.135,0.707,0.2465,0.1455,0.185,7.0
F,0.63,0.49,0.18,1.0935,0.4275,0.2555,0.34,12.0
F,0.68,0.54,0.18,1.4545,0.657,0.278,0.36,10.0
F,0.575,0.46,0.15,0.7835,0.4,0.1455,0.23,6.0
F,0.44,0.33,0.11,0.3885,0.1785,0.075,0.1,7.0
F,0.63,0.49,0.175,1.1635,0.4605,0.211,0.36,15.0
F,0.575,0.455,0.15,1.008,0.4275,0.2525,0.295,10.0
F,0.44,0.33,0.11,0.373,0.17,0.0925,0.1,5.0
F,0.575,0.44,0.135,0.7845,0.348,0.164,0.206,8.0
F,0.68,0.54,0.18,1.38,0.7045,0.2955,0.3445,8.0
F,0.635,0.49,0.16,1.2835,0.572,0.2555,0.308,7.0
F,0.605,0.49,0.16,1.2835,0.4275,0.2935,0.36,14.0
F,0.515,0.4,0.135,0.7635,0.2865,0.179,0.185,9.0
F,0.625,0.49,0.16,1.2435,0.5745,0.2535,0.3005,10.0
F,0.575,0.44,0.15,0.8935,0.38,0.188,0.23,10.0
F,0.575,0.455,0.15,0.8945,0.4255,0.1945,0.295,9.0
F,0.605,0.49,0.175,1.0635,0.4605,0.269,0.264,9.0
F,0.605,0.49,0.15,1.09,0.4565,0.2525,0.295,9.0
F,0.605,0.49,0.16,1.1635,0.4275,0.2935,0.335,15.0
F,0.655,0.55,0.2,1.38,0.69,0.2955,0.36,11.0
F,0.57,0.44,0.16,0.85,0.3865,0.164,0.23,8.0
F,0.575,0.46,0.135,1.09,0.4605,0.2555,0.255,9.0
F,0.68,0.55,0.175,1.7835,0.6965,0.3535,0.34,8.0
F,0.6,0.46,0.16,1.0945,0.4275,0.2165,0.335,13.0
F,0.655,0.54,0.175,1.3535,0.593,0.2935,0.3645,8.0
F,0.63,0.49,0.16,1.2435,0.5785,0.2525,0.3445,10.0
F,0.625,0.49,0.175,1.0935,0.475,0.281,0.335,9.0
F,0.655,0.55,0.175,1.4545,0.7045,0.2925,0.34,8.0
F,0.515,0.395,0.15,0.795,0.2445,0.179,0.275,13.0
F,0.555,0.455,0.16,1.025,0.481,0.2525,0.34,10.0
F,0.625,0.49,0.175,1.0985,0.4645,0.2555,0.355,11.0
F,0.575,0.46,0.135,0.92,0.4115,0.231,0.23,7.0
F,0.57,0.46,0.15,0.8845,0.4245,0.175,0.239,8.0
F,0.53,0.395,0.11,0.594,0.2485,0.1255,0.175,7.0
F,0.6,0.46,0.16,1.09,0.46,0.2535,0.295,10.0
F,0.69,0.55,0.175,1.7635,0.69,0.383,0.63,20.0
F,0.515,0.4,0.135,0.562,0.2865,0.1255,0.175,7.0
F,0.625,0.49,0.15,1.3835,0.57,0.2925,0.36,18.0
F,0.57,0.44,0.15,0.92,0.4275,0.165,0.23,9.0
F,0.575,0.44,0.175,0.8945,0.3845,0.163,0.295,16.0
F,0.44,0.35,0.11,0.475,0.2045,0.1425,0.117,10.0
F,0.6,0.46,0.15,1.012,0.429,0.2165,0.295,10.0
F,0.685,0.55,0.18,1.7045,0.54,0.3525,0.445,14.0
F,0.605,0.49,0.15,1.0635,0.4275,0.257,0.31,11.0
F,0.63,0.49,0.16,1.352,0.575,0.2925,0.445,13.0
F,0.71,0.565,0.175,1.779,0.7755,0.4405,0.45,11.0
I,0.165,0.115,0.05,0.011,0.005,0.0035,0.001,4.0
F,0.605,0.49,0.16,1.133,0.4275,0.2555,0.34,11.0
F,0.625,0.49,0.18,1.4545,0.675,0.2955,0.36,11.0
F,0.625,0.49,0.16,1.1645,0.4605,0.277,0.34,13.0
F,0.505,0.395,0.15,0.646,0.2845,0.1255,0.213,7.0
F,0.53,0.395,0.135,0.585,0.261,0.1225,0.185,8.0
F,0.515,0.4,0.135,0.6735,0.2845,0.1435,0.175,8.0
F,0.625,0.49,0.15,1.2435,0.5445,0.2555,0.31,12.0
F,0.635,0.49,0.175,1.388,0.5785,0.2555,0.34,11.0
F,0.705,0.55,0.18,1.56,0.69,0.266,0.49,13.0
F,0.625,0.49,0.16,1.2435,0.5745,0.2555,0.335,9.0
F,0.575,0.44,0.16,0.92,0.4645,0.188,0.254,9.0
F,0.35,0.285,0.11,0.2885,0.101,0.045,0.08,5.0
F,0.575,0.46,0.175,1.1635,0.4605,0.2555,0.335,13.0
F,0.575,0.455,0.135,0.92,0.4605,0.1425,0.264,8.0
F,0.46,0.35,0.11,0.487,0.1785,0.1015,0.175,6.0
F,0.605,0.455,0.15,1.0935,0.57,0.2525,0.275,9.0
F,0.63,0.49,0.15,1.238,0.5765,0.2955,0.355,10.0
F,0.545,0.44,0.18,1.002,0.4645,0.244,0.266,9.0
F,0.505,0.4,0.15,0.646,0.2885,0.1435,0.31,16.0
F,0.6,0.49,0.16,1.09,0.492,0.2525,0.34,9.0
F,0.69,0.55,0.2,1.7845,0.82,0.278,0.445,14.0
F,0.575,0.46,0.15,0.8945,0.4245,0.1945,0.264,9.0
F,0.575,0.455,0.135,0.8835,0.38,0.174,0.275,13.0
I,0.18,0.115,0.05,0.008,0.005,0.0035,0.01,4.0
F,0.555,0.44,0.16,0.8545,0.3865,0.163,0.2345,8.0
F,0.575,0.455,0.175,1.0645,0.4545,0.2555,0.266,8.0
F,0.545,0.455,0.18,1.0945,0.4275,0.2165,0.295,14.0
F,0.575,0.46,0.16,1.164,0.4275,0.1945,0.36,15.0
F,0.63,0.49,0.16,1.0985,0.54,0.246,0.309,12.0
F,0.705,0.55,0.2,1.7085,0.4545,0.422,0.58,16.0
F,0.515,0.38,0.135,0.525,0.2085,0.1235,0.185,5.0
F,0.555,0.44,0.15,0.782,0.322,0.1455,0.23,9.0
F,0.705,0.55,0.175,1.56,0.775,0.369,0.49,11.0
F,0.685,0.55,0.175,1.529,0.7045,0.3705,0.49,10.0
F,0.505,0.38,0.135,0.627,0.2845,0.1235,0.175,7.0
F,0.57,0.46,0.135,0.8935,0.4275,0.2555,0.295,11.0
F,0.6,0.46,0.16,1.122,0.5765,0.2525,0.255,8.0
F,0.575,0.46,0.16,0.9,0.4275,0.2165,0.275,9.0
F,0.635,0.49,0.175,1.32,0.65,0.2935,0.36,10.0
F,0.515,0.4,0.135,0.6785,0.266,0.1455,0.205,12.0
F,0.44,0.35,0.135,0.525,0.2065,0.1435,0.14,15.0
F,0.625,0.455,0.18,1.0935,0.4645,0.311,0.36,13.0
F,0.44,0.35,0.11,0.447,0.1785,0.123,0.14,6.0
F,0.545,0.44,0.15,0.7085,0.295,0.1455,0.23,9.0
F,0.575,0.49,0.175,1.0935,0.4605,0.2555,0.34,9.0
F,0.605,0.49,0.175,1.38,0.6565,0.278,0.355,11.0
F,0.515,0.4,0.11,0.6745,0.358,0.1435,0.14,6.0
F,0.68,0.55,0.18,1.707,0.615,0.3525,0.395,10.0
F,0.6,0.46,0.175,1.3035,0.6545,0.315,0.335,9.0
F,0.63,0.49,0.16,1.122,0.4275,0.2555,0.335,12.0
F,0.575,0.455,0.15,0.8945,0.4645,0.197,0.255,9.0
F,0.555,0.44,0.15,0.8935,0.4545,0.2165,0.23,8.0
F,0.515,0.395,0.135,0.524,0.2015,0.1255,0.185,8.0
F,0.545,0.44,0.15,0.8945,0.412,0.163,0.275,9.0
F,0.515,0.4,0.135,0.6785,0.28,0.1425,0.185,7.0
F,0.575,0.46,0.15,0.92,0.4605,0.246,0.275,8.0
F,0.68,0.54,0.175,1.406,0.546,0.2925,0.435,12.0
F,0.625,0.49,0.18,1.2435,0.492,0.281,0.34,11.0
F,0.625,0.49,0.16,1.0685,0.4245,0.276,0.337,9.0
F,0.515,0.4,0.135,0.56,0.2465,0.1455,0.175,8.0
F,0.605,0.455,0.16,1.09,0.414,0.258,0.295,10.0
F,0.72,0.565,0.175,1.7635,0.586,0.3705,0.435,11.0
F,0.575,0.455,0.15,1.122,0.4645,0.244,0.31,10.0
F,0.6,0.46,0.16,1.0935,0.4,0.2555,0.308,10.0
F,0.625,0.49,0.15,1.114,0.54,0.246,0.293,7.0
F,0.625,0.49,0.175,1.2445,0.4605,0.2925,0.34,16.0
F,0.515,0.395,0.15,0.6785,0.266,0.1455,0.175,10.0
F,0.57,0.455,0.15,1.122,0.4255,0.2205,0.34,13.0
F,0.655,0.54,0.18,1.4545,0.5785,0.2955,0.435,13.0
F,0.605,0.46,0.15,1.008,0.4605,0.244,0.275,9.0
F,0.71,0.565,0.2,1.8935,0.96,0.297,0.512,11.0
F,0.515,0.4,0.135,0.6785,0.2445,0.1425,0.205,12.0
F,0.545,0.455,0.15,0.778,0.2865,0.1455,0.255,10.0
F,0.575,0.455,0.15,1.0935,0.4245,0.2535,0.295,12.0
F,0.63,0.49,0.16,1.3705,0.642,0.311,0.34,9.0
F,0.575,0.44,0.15,0.8935,0.4275,0.218,0.255,9.0
F,0.575,0.46,0.15,0.8935,0.4245,0.2555,0.244,8.0
F,0.72,0.565,0.175,1.666,0.7045,0.3535,0.36,12.0
F,0.44,0.35,0.11,0.4535,0.1785,0.081,0.125,7.0
F,0.575,0.44,0.15,0.92,0.428,0.174,0.23,10.0
F,0.625,0.49,0.175,1.2435,0.57,0.2525,0.335,9.0
F,0.625,0.455,0.16,1.1635,0.5445,0.2555,0.272,6.0
F,0.71,0.565,0.22,2.124,1.005,0.403,0.58,13.0
F,0.68,0.55,0.18,1.7085,0.5785,0.2805,0.45,17.0
F,0.57,0.44,0.135,0.8945,0.4645,0.1945,0.23,8.0
F,0.555,0.44,0.15,0.8945,0.4245,0.179,0.231,10.0
F,0.4,0.33,0.11,0.401,0.175,0.1125,0.14,7.0
F,0.575,0.44,0.135,0.8945,0.4255,0.242,0.275,10.0
F,0.575,0.455,0.15,0.795,0.3865,0.174,0.23,12.0
F,0.57,0.46,0.15,0.8945,0.4275,0.179,0.239,9.0
F,0.515,0.38,0.11,0.501,0.2065,0.1225,0.125,9.0
F,0.625,0.49,0.18,1.363,0.605,0.311,0.355,11.0
F,0.575,0.44,0.15,0.8845,0.4255,0.155,0.295,9.0
F,0.555,0.46,0.16,0.8935,0.4,0.163,0.255,12.0
I,0.165,0.115,0.05,0.011,0.005,0.0025,0.01,5.0
F,0.575,0.46,0.15,0.8885,0.46,0.1505,0.23,6.0
F,0.605,0.49,0.175,1.124,0.4565,0.245,0.335,10.0
F,0.575,0.46,0.16,0.89,0.4275,0.168,0.275,9.0
F,0.57,0.455,0.15,0.989,0.4605,0.197,0.23,8.0
F,0.505,0.4,0.135,0.6735,0.2845,0.1405,0.175,7.0
F,0.575,0.44,0.15,0.8535,0.3845,0.174,0.23,7.0
F,0.625,0.49,0.16,1.16,0.57,0.266,0.34,9.0
I,0.315,0.24,0.075,0.1635,0.048,0.027,0.035,5.0
F,0.6,0.455,0.175,1.0915,0.4275,0.245,0.34,9.0
F,0.63,0.49,0.18,1.2435,0.4565,0.277,0.335,14.0
F,0.605,0.455,0.15,0.92,0.4115,0.168,0.275,10.0
F,0.6,0.46,0.15,0.8945,0.4245,0.2525,0.271,8.0
F,0.63,0.49,0.16,1.114,0.45,0.245,0.355,10.0
F,0.515,0.395,0.16,0.6735,0.2845,0.1455,0.185,7.0
F,0.46,0.35,0.135,0.4885,0.2085,0.1225,0.125,8.0
F,0.575,0.44,0.16,0.8945,0.4245,0.242,0.23,10.0
F,0.515,0.4,0.135,0.7045,0.2865,0.1455,0.205,7.0
F,0.6,0.455,0.15,1.0935,0.5785,0.231,0.23,9.0
F,0.46,0.35,0.135,0.507,0.2065,0.117,0.175,12.0
F,0.625,0.49,0.15,1.238,0.5745,0.2525,0.355,11.0
F,0.575,0.44,0.175,0.8945,0.4255,0.197,0.255,3.0
F,0.75,0.63,0.22,2.21,1.2065,0.4125,0.57,11.0
F,0.66,0.54,0.175,1.3845,0.65,0.2955,0.395,10.0
F,0.69,0.55,0.175,1.89,0.85,0.3535,0.49,11.0
F,0.625,0.49,0.18,1.16,0.4115,0.281,0.275,13.0
F,0.655,0.55,0.2,1.666,0.7045,0.403,0.45,11.0
F,0.515,0.4,0.135,0.6735,0.2485,0.1235,0.185,8.0
F,0.57,0.44,0.15,0.92,0.4565,0.2555,0.275,8.0
F,0.605,0.44,0.16,1.09,0.4605,0.277,0.275,6.0
F,0.25,0.19,0.075,0.0945,0.048,0.027,0.035,6.0
F,0.605,0.46,0.18,1.1635,0.5445,0.266,0.355,10.0
F,0.515,0.395,0.11,0.562,0.2485,0.1225,0.14,7.0
F,0.69,0.55,0.18,1.274,0.544,0.2955,0.36,13.0
F,0.44,0.35,0.11,0.409,0.175,0.101,0.14,7.0
F,0.57,0.46,0.15,1.133,0.4605,0.2161,0.295,10.0
F,0.575,0.44,0.15,0.88,0.358,0.174,0.23,8.0
F,0.545,0.44,0.15,0.8835,0.4605,0.1945,0.255,6.0
F,0.53,0.4,0.135,0.802,0.4605,0.1455,0.23,6.0
F,0.66,0.54,0.175,1.56,0.6865,0.3555,0.408,9.0
F,0.625,0.49,0.175,1.2435,0.4565,0.2555,0.36,13.0
F,0.575,0.455,0.15,0.8935,0.4255,0.175,0.239,9.0
F,0.575,0.46,0.16,0.9665,0.4275,0.1425,0.275,8.0
F,0.605,0.46,0.175,1.0935,0.4605,0.2555,0.335,10.0
F,0.635,0.49,0.175,1.3585,0.4605,0.3525,0.335,12.0
F,0.505,0.4,0.16,0.7085,0.3845,0.1435,0.185,10.0
F,0.46,0.35,0.11,0.434,0.175,0.1015,0.14,7.0
F,0.575,0.46,0.135,0.8945,0.4245,0.244,0.255,11.0
F,0.605,0.455,0.175,1.0645,0.45,0.245,0.36,9.0
F,0.575,0.455,0.15,0.8845,0.429,0.164,0.202,8.0
F,0.57,0.44,0.15,0.8935,0.378,0.216,0.23,8.0
F,0.605,0.455,0.175,1.0935,0.38,0.2525,0.355,15.0
F,0.57,0.46,0.18,1.114,0.3885,0.257,0.335,9.0
F,0.66,0.49,0.16,1.3835,0.657,0.325,0.355,9.0
F,0.655,0.54,0.18,1.3835,0.642,0.315,0.435,12.0
F,0.63,0.49,0.16,1.1645,0.572,0.2925,0.31,10.0
F,0.6,0.455,0.15,0.8945,0.428,0.1945,0.23,10.0
F,0.575,0.46,0.15,0.89,0.4245,0.174,0.295,10.0
F,0.555,0.44,0.16,0.8935,0.4275,0.1435,0.295,13.0
F,0.605,0.46,0.15,0.8945,0.3845,0.2165,0.275,13.0
F,0.28,0.21,0.075,0.0945,0.036,0.026,0.035,5.0
F,0.6,0.455,0.15,1.09,0.513,0.245,0.275,8.0
F,0.515,0.4,0.135,0.6785,0.2465,0.1425,0.185,11.0
F,0.685,0.54,0.2,1.587,0.69,0.2955,0.445,10.0
F,0.57,0.44,0.135,0.8935,0.4115,0.177,0.23,8.0
F,0.57,0.455,0.16,1.0935,0.4585,0.2535,0.295,9.0
F,0.6,0.46,0.16,1.1645,0.4275,0.2925,0.355,13.0
F,0.625,0.49,0.175,1.238,0.5765,0.2525,0.445,9.0
F,0.575,0.455,0.16,0.92,0.4005,0.1945,0.275,9.0
F,0.705,0.55,0.18,1.7045,0.7045,0.3705,0.445,9.0
F,0.57,0.44,0.135,0.8945,0.4245,0.231,0.23,10.0
F,0.625,0.49,0.16,1.133,0.499,0.258,0.335,8.0
F,0.625,0.455,0.16,1.008,0.475,0.2525,0.275,8.0
F,0.505,0.38,0.135,0.501,0.245,0.1235,0.14,6.0
F,0.625,0.455,0.175,1.2445,0.57,0.276,0.36,11.0
F,0.625,0.49,0.16,1.0985,0.4565,0.2555,0.31,12.0
F,0.63,0.49,0.15,1.2435,0.4605,0.2555,0.295,18.0
F,0.515,0.395,0.135,0.646,0.266,0.1255,0.185,10.0
F,0.72,0.55,0.175,1.7085,0.954,0.432,0.49,9.0
F,0.35,0.245,0.075,0.1645,0.048,0.033,0.035,5.0
F,0.71,0.55,0.175,1.7845,0.586,0.2555,0.435,11.0
F,0.625,0.49,0.16,1.1685,0.4245,0.2555,0.34,13.0
F,0.505,0.4,0.15,0.7035,0.253,0.1505,0.205,10.0
F,0.575,0.44,0.175,0.8845,0.301,0.1455,0.275,13.0
F,0.63,0.49,0.15,1.2435,0.565,0.246,0.31,9.0
F,0.72,0.63,0.2,2.124,0.7755,0.512,0.525,21.0
F,0.44,0.33,0.11,0.401,0.1785,0.075,0.125,6.0
F,0.57,0.44,0.16,0.92,0.445,0.246,0.275,9.0
F,0.625,0.46,0.16,1.2445,0.5785,0.2555,0.31,9.0
F,0.6,0.46,0.16,1.2435,0.5785,0.256,0.355,9.0
F,0.515,0.395,0.11,0.525,0.24,0.1225,0.14,7.0
F,0.675,0.54,0.2,1.7845,0.7045,0.297,0.49,15.0
F,0.575,0.44,0.15,1.004,0.5445,0.244,0.275,9.0
F,0.6,0.46,0.15,1.0935,0.5465,0.216,0.295,8.0
F,0.44,0.33,0.11,0.549,0.2445,0.1225,0.14,5.0
F,0.6,0.455,0.135,0.8935,0.4175,0.2205,0.23,6.0
F,0.625,0.49,0.16,1.273,0.6545,0.277,0.34,11.0
F,0.605,0.49,0.15,1.1635,0.54,0.2935,0.335,12.0
F,0.555,0.46,0.135,0.89,0.313,0.197,0.293,12.0
I,0.44,0.33,0.11,0.4585,0.201,0.1125,0.08,5.0
F,0.6,0.455,0.16,1.133,0.481,0.2555,0.34,11.0
F,0.575,0.44,0.18,1.09,0.4565,0.21625,0.295,10.0
F,0.46,0.35,0.11,0.487,0.245,0.1235,0.125,6.0
F,0.57,0.46,0.15,0.92,0.279,0.164,0.335,18.0
F,0.505,0.4,0.15,0.707,0.295,0.1425,0.175,11.0
F,0.46,0.35,0.135,0.48,0.2085,0.1225,0.14,12.0
F,0.46,0.38,0.135,0.501,0.2085,0.1235,0.175,11.0
F,0.505,0.4,0.135,0.6735,0.262,0.1455,0.14,7.0
F,0.625,0.49,0.175,1.336,0.57,0.2525,0.34,12.0
F,0.68,0.54,0.175,1.7085,0.7755,0.297,0.36,9.0
F,0.625,0.46,0.15,1.035,0.429,0.2205,0.31,18.0
F,0.35,0.285,0.135,0.1985,0.0785,0.045,0.08,5.0
F,0.63,0.49,0.175,1.2835,0.5445,0.2955,0.295,11.0
F,0.575,0.46,0.175,1.2435,0.586,0.231,0.335,9.0
F,0.605,0.49,0.16,1.2835,0.605,0.276,0.335,11.0
F,0.575,0.455,0.18,1.122,0.45,0.268,0.355,15.0
F,0.72,0.565,0.2,1.978,0.8745,0.377,0.445,15.0
F,0.625,0.48,0.175,1.09,0.496,0.2555,0.335,8.0
F,0.575,0.455,0.135,1.142,0.4605,0.2535,0.275,11.0
F,0.46,0.35,0.11,0.511,0.2065,0.1255,0.14,6.0
F,0.505,0.4,0.135,0.6735,0.2445,0.1455,0.185,7.0
F,0.68,0.55,0.18,1.362,0.4545,0.2925,0.445,16.0
F,0.57,0.455,0.135,0.8945,0.4565,0.197,0.23,9.0
F,0.575,0.44,0.15,0.8945,0.4565,0.1945,0.241,8.0
F,0.4,0.285,0.11,0.32,0.1785,0.075,0.08,6.0
F,0.605,0.49,0.175,1.09,0.4545,0.2555,0.295,8.0
F,0.675,0.54,0.175,1.587,0.675,0.313,0.445,10.0
F,0.6,0.49,0.175,1.2835,0.605,0.278,0.361,8.0
F,0.575,0.455,0.16,1.012,0.4,0.242,0.293,9.0
F,0.575,0.455,0.15,1.133,0.463,0.246,0.295,11.0
F,0.575,0.44,0.15,0.89,0.4255,0.1425,0.23,7.0
M,0.63,0.49,0.175,1.1645,0.496,0.2555,0.355,13.0
F,0.66,0.54,0.175,1.3845,0.6545,0.315,0.374,10.0
F,0.655,0.55,0.2,1.7085,0.6865,0.3535,0.503,9.0
F,0.515,0.38,0.135,0.573,0.28,0.123,0.185,8.0
F,0.66,0.54,0.18,1.3845,0.5445,0.2925,0.45,11.0
F,0.69,0.55,0.175,1.7045,0.6865,0.3525,0.435,12.0
F,0.505,0.395,0.135,0.8945,0.4565,0.1455,0.23,8.0
F,0.635,0.49,0.16,1.275,0.585,0.2925,0.309,9.0
F,0.6,0.455,0.15,1.06,0.4545,0.2555,0.295,10.0
F,0.675,0.55,0.18,1.56,0.6565,0.383,0.435,11.0
F,0.44,0.33,0.135,0.4585,0.1785,0.1225,0.14,8.0
F,0.35,0.285,0.075,0.2845,0.124,0.047,0.075,6.0
F,0.505,0.4,0.135,0.6735,0.28,0.1455,0.185,8.0
F,0.625,0.49,0.15,1.0935,0.4545,0.2535,0.275,9.0
F,0.57,0.44,0.15,0.7645,0.2885,0.155,0.23,10.0
F,0.44,0.33,0.11,0.345,0.159,0.075,0.0845,5.0
F,0.575,0.455,0.15,0.795,0.3865,0.1505,0.275,7.0
F,0.625,0.49,0.15,1.133,0.4255,0.2555,0.335,15.0
F,0.575,0.455,0.16,0.92,0.4,0.174,0.255,12.0
F,0.44,0.33,0.11,0.3535,0.1745,0.075,0.08,5.0
F,0.545,0.44,0.135,0.7835,0.3865,0.1455,0.23,8.0
F,0.6,0.46,0.15,0.8945,0.3885,0.1945,0.275,13.0
F,0.625,0.49,0.18,1.38,0.6885,0.2555,0.395,11.0
F,0.6,0.46,0.18,1.012,0.4605,0.2535,0.275,8.0
F,0.655,0.54,0.175,1.2835,0.4605,0.305,0.36,8.0
F,0.675,0.55,0.18,1.434,0.572,0.2525,0.45,16.0
F,0.195,0.09,0.05,0.012,0.005,0.0035,0.01,4.0
F,0.575,0.455,0.16,0.92,0.45,0.231,0.255,12.0
F,0.46,0.35,0.11,0.475,0.17,0.1125,0.185,7.0
F,0.705,0.55,0.175,1.4005,0.675,0.2935,0.445,9.0
F,0.46,0.38,0.11,0.475,0.201,0.1255,0.117,6.0
F,0.71,0.565,0.2,1.89,0.6845,0.383,0.49,13.0
F,0.71,0.55,0.22,1.89,0.92,0.4325,0.5845,11.0
F,0.625,0.49,0.175,1.124,0.515,0.257,0.275,11.0
F,0.6,0.46,0.16,1.012,0.4565,0.216,0.275,8.0
F,0.575,0.44,0.15,0.89,0.4115,0.166,0.277,11.0
F,0.575,0.44,0.15,0.8935,0.38,0.166,0.275,14.0
F,0.625,0.49,0.18,1.2835,0.5465,0.277,0.34,8.0
F,0.625,0.49,0.16,1.1635,0.4255,0.2565,0.335,12.0
F,0.625,0.49,0.175,1.3845,0.483,0.257,0.435,13.0
F,0.575,0.455,0.16,0.8945,0.4275,0.2205,0.275,11.0
F,0.555,0.44,0.135,0.7835,0.358,0.1505,0.213,7.0
F,0.605,0.455,0.15,0.8885,0.4245,0.174,0.255,8.0
F,0.6,0.455,0.18,1.1635,0.4685,0.2925,0.335,11.0
