Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.575,0.455,0.15,0.967,0.4605,0.2055,0.23,9.0
F,0.555,0.435,0.135,0.8945,0.4115,0.177,0.235,6.0
F,0.635,0.5,0.16,1.124,0.3865,0.2225,0.34,12.0
M,0.575,0.46,0.16,1.0985,0.4305,0.2385,0.395,12.0
F,0.575,0.46,0.15,0.976,0.4275,0.166,0.295,9.0
F,0.655,0.54,0.175,1.36,0.587,0.276,0.41,12.0
F,0.575,0.455,0.18,0.908,0.4175,0.2525,0.275,13.0
F,0.57,0.44,0.18,0.924,0.2485,0.2525,0.355,18.0
F,0.625,0.49,0.16,1.1185,0.565,0.2165,0.355,10.0
F,0.545,0.44,0.18,1.0945,0.4115,0.2235,0.355,12.0
M,0.575,0.45,0.16,1.0945,0.414,0.2555,0.335,12.0
F,0.555,0.455,0.15,0.9145,0.429,0.163,0.23,7.0
F,0.705,0.56,0.2,1.9885,0.8745,0.422,0.44,17.0
F,0.575,0.455,0.16,1.004,0.4275,0.2335,0.2505,10.0
I,0.505,0.395,0.125,0.591,0.2425,0.1225,0.185,6.0
F,0.605,0.49,0.15,1.1635,0.492,0.257,0.31,8.0
F,0.37,0.285,0.095,0.22,0.111,0.0635,0.0805,5.0
F,0.575,0.44,0.16,0.9585,0.4,0.1955,0.275,9.0
F,0.575,0.46,0.15,0.945,0.4255,0.166,0.285,10.0
F,0.635,0.49,0.18,1.2895,0.5465,0.2925,0.31,9.0
F,0.72,0.565,0.2,2.2435,1.1485,0.422,0.49,12.0
F,0.575,0.46,0.16,1.06,0.4565,0.2575,0.275,9.0
M,0.505,0.395,0.12,0.5,0.2565,0.1035,0.175,7.0
F,0.675,0.54,0.18,1.274,0.5765,0.2925,0.363,9.0
F,0.605,0.47,0.155,1.0935,0.5255,0.2325,0.295,9.0
M,0.625,0.49,0.175,1.1645,0.5255,0.2935,0.36,8.0
F,0.6,0.455,0.15,0.891,0.358,0.174,0.36,14.0
F,0.44,0.35,0.115,0.487,0.17,0.125,0.14,13.0
I,0.36,0.275,0.075,0.1785,0.0785,0.0455,0.035,5.0
F,0.57,0.46,0.15,0.9795,0.387,0.2155,0.2505,11.0
I,0.185,0.185,0.05,0.0705,0.013,0.0155,0.01,4.0
F,0.63,0.49,0.175,1.238,0.5445,0.2425,0.34,9.0
F,0.485,0.38,0.125,0.501,0.2065,0.117,0.14,6.0
F,0.635,0.51,0.175,1.363,0.59,0.2925,0.36,11.0
F,0.655,0.53,0.15,1.3845,0.586,0.3025,0.435,13.0
I,0.35,0.27,0.075,0.1785,0.0605,0.0335,0.035,6.0
F,0.6,0.46,0.15,0.9705,0.4245,0.2525,0.2385,9.0
F,0.53,0.415,0.15,0.745,0.348,0.1495,0.205,8.0
I,0.145,0.105,0.025,0.011,0.005,0.0055,0.001,6.0
F,0.72,0.565,0.2,1.761,0.944,0.3835,0.512,11.0
F,0.44,0.35,0.14,0.4755,0.2485,0.125,0.14,7.0
F,0.515,0.395,0.135,0.6735,0.2845,0.1435,0.185,9.0
F,0.575,0.46,0.15,1.08,0.4605,0.2525,0.255,9.0
F,0.635,0.49,0.175,1.247,0.5445,0.268,0.3445,9.0
F,0.575,0.46,0.145,1.035,0.4275,0.216,0.255,10.0
F,0.625,0.49,0.175,1.1635,0.4255,0.2935,0.34,13.0
F,0.63,0.505,0.19,1.3645,0.6565,0.2655,0.395,11.0
F,0.63,0.49,0.15,1.1185,0.46,0.2535,0.315,15.0
F,0.555,0.435,0.135,0.7835,0.358,0.1825,0.23,8.0
F,0.575,0.44,0.15,0.928,0.4605,0.2205,0.275,9.0
F,0.575,0.46,0.16,1.038,0.4665,0.2225,0.275,9.0
F,0.63,0.49,0.15,1.1635,0.5255,0.257,0.343,9.0
F,0.57,0.45,0.16,0.9535,0.45,0.2145,0.275,13.0
F,0.625,0.49,0.175,1.251,0.5445,0.278,0.34,9.0
F,0.575,0.455,0.15,0.8915,0.4255,0.188,0.239,10.0
F,0.6,0.46,0.16,1.0935,0.4605,0.2525,0.295,11.0
F,0.515,0.38,0.11,0.573,0.2865,0.125,0.185,8.0
F,0.53,0.42,0.15,0.7635,0.263,0.156,0.275,16.0
F,0.575,0.455,0.165,0.8915,0.4685,0.197,0.23,8.0
F,0.575,0.46,0.15,0.99,0.45,0.2155,0.295,10.0
I,0.37,0.285,0.095,0.2445,0.1245,0.0525,0.075,6.0
F,0.555,0.44,0.14,0.7465,0.2865,0.1405,0.175,3.0
F,0.57,0.44,0.15,0.8915,0.3865,0.163,0.25,13.0
F,0.605,0.46,0.16,1.133,0.5305,0.2555,0.301,9.0
F,0.575,0.46,0.15,1.0985,0.54,0.2555,0.295,7.0
F,0.66,0.54,0.175,1.38,0.5475,0.2995,0.365,9.0
F,0.575,0.46,0.15,0.97,0.38,0.2205,0.25,6.0
F,0.575,0.46,0.16,0.9275,0.4255,0.197,0.3,10.0
F,0.58,0.46,0.15,1.0615,0.509,0.2525,0.275,9.0
F,0.575,0.46,0.125,0.876,0.4,0.163,0.239,8.0
F,0.57,0.46,0.16,1.0135,0.4645,0.2555,0.275,8.0
F,0.53,0.44,0.165,0.7085,0.2845,0.1455,0.244,9.0
F,0.575,0.46,0.16,1.0935,0.4275,0.2555,0.36,17.0
F,0.57,0.455,0.16,0.98,0.4155,0.2245,0.295,10.0
F,0.505,0.395,0.135,0.658,0.2885,0.1455,0.15,7.0
M,0.625,0.49,0.18,1.0265,0.3845,0.2555,0.31,8.0
F,0.605,0.49,0.16,1.053,0.481,0.246,0.271,9.0
M,0.57,0.46,0.155,0.9795,0.475,0.174,0.275,10.0
I,0.35,0.26,0.075,0.198,0.0785,0.0345,0.08,7.0
F,0.46,0.35,0.11,0.4385,0.2085,0.0825,0.125,6.0
F,0.545,0.425,0.15,0.8705,0.428,0.173,0.23,9.0
F,0.53,0.4,0.15,0.8945,0.4115,0.1855,0.255,10.0
I,0.475,0.38,0.135,0.5045,0.211,0.1065,0.125,7.0
I,0.45,0.35,0.135,0.3885,0.1785,0.0935,0.14,7.0
F,0.55,0.44,0.15,0.877,0.4185,0.1735,0.23,8.0
M,0.625,0.505,0.18,1.363,0.6255,0.2925,0.34,11.0
I,0.245,0.175,0.05,0.0635,0.0265,0.015,0.015,7.0
I,0.475,0.35,0.11,0.4545,0.2045,0.0735,0.117,6.0
F,0.705,0.55,0.175,1.787,0.6985,0.4015,0.445,12.0
F,0.675,0.55,0.165,1.6,0.575,0.3535,0.45,16.0
F,0.53,0.4,0.135,0.562,0.2445,0.1455,0.175,8.0
I,0.22,0.165,0.045,0.0645,0.0245,0.014,0.013,4.0
F,0.57,0.46,0.15,1.0645,0.4065,0.246,0.301,12.0
I,0.57,0.44,0.15,0.8435,0.3465,0.163,0.221,8.0
I,0.44,0.35,0.11,0.388,0.1765,0.0835,0.0945,6.0
F,0.71,0.54,0.2,1.891,0.8115,0.4825,0.439,11.0
I,0.4,0.31,0.11,0.401,0.2065,0.0935,0.1,6.0
F,0.63,0.49,0.195,1.38,0.6565,0.2225,0.355,9.0
F,0.555,0.455,0.16,0.8145,0.3845,0.179,0.255,10.0
F,0.605,0.46,0.15,1.114,0.4605,0.2205,0.335,11.0
F,0.555,0.44,0.135,0.6745,0.3345,0.2055,0.205,11.0
F,0.66,0.515,0.175,1.3905,0.587,0.2955,0.3645,13.0
F,0.63,0.49,0.175,1.1745,0.5105,0.269,0.352,7.0
F,0.605,0.49,0.15,1.0935,0.5445,0.246,0.295,10.0
F,0.625,0.49,0.15,1.0635,0.475,0.197,0.31,9.0
F,0.625,0.49,0.175,1.275,0.5115,0.3355,0.335,8.0
F,0.57,0.46,0.175,1.0985,0.4275,0.2555,0.295,9.0
I,0.35,0.175,0.075,0.14,0.0545,0.035,0.034,4.0
F,0.505,0.395,0.16,0.7045,0.279,0.1255,0.255,12.0
M,0.575,0.46,0.135,1.1345,0.4605,0.2205,0.255,9.0
F,0.505,0.4,0.11,0.6275,0.261,0.1455,0.175,15.0
F,0.575,0.44,0.15,1.038,0.4605,0.2525,0.265,9.0
F,0.44,0.35,0.11,0.4585,0.2035,0.081,0.125,7.0
F,0.515,0.4,0.125,0.6735,0.2485,0.1405,0.185,8.0
F,0.57,0.46,0.175,1.0635,0.4245,0.2165,0.355,17.0
F,0.515,0.38,0.11,0.624,0.2865,0.1475,0.175,12.0
F,0.655,0.49,0.16,1.16,0.5245,0.278,0.305,12.0
F,0.625,0.49,0.16,1.0935,0.4565,0.2555,0.3185,8.0
F,0.505,0.4,0.135,0.7035,0.315,0.1455,0.205,7.0
F,0.575,0.46,0.15,0.8965,0.345,0.1725,0.25,11.0
I,0.41,0.325,0.09,0.3045,0.111,0.0735,0.08,6.0
F,0.72,0.565,0.18,2.012,0.92,0.4505,0.575,10.0
F,0.63,0.49,0.17,1.0985,0.4335,0.2205,0.3445,10.0
F,0.63,0.49,0.18,1.0985,0.46,0.2925,0.293,9.0
F,0.63,0.49,0.16,1.1185,0.5785,0.2525,0.275,10.0
F,0.575,0.455,0.175,1.0935,0.4605,0.266,0.295,12.0
F,0.495,0.38,0.135,0.594,0.28,0.1235,0.185,9.0
F,0.63,0.495,0.175,1.2435,0.5745,0.2935,0.305,11.0
F,0.565,0.44,0.15,0.8845,0.4565,0.1325,0.23,9.0
F,0.555,0.44,0.16,0.8395,0.3845,0.1725,0.255,11.0
F,0.625,0.49,0.18,1.0985,0.46,0.268,0.335,13.0
F,0.635,0.51,0.18,1.3835,0.5465,0.2935,0.3765,9.0
F,0.575,0.455,0.15,0.8895,0.412,0.216,0.255,9.0
F,0.57,0.46,0.15,1.1685,0.4565,0.2555,0.254,9.0
F,0.555,0.46,0.16,0.9045,0.4245,0.189,0.239,8.0
F,0.505,0.395,0.13,0.5205,0.239,0.1255,0.1505,6.0
F,0.515,0.4,0.15,0.7085,0.313,0.1435,0.221,8.0
I,0.36,0.26,0.075,0.198,0.0885,0.0425,0.07,6.0
F,0.605,0.49,0.175,1.131,0.4605,0.2555,0.34,12.0
F,0.44,0.35,0.135,0.4885,0.2375,0.0955,0.125,8.0
F,0.575,0.455,0.15,0.92,0.4275,0.214,0.213,9.0
F,0.57,0.44,0.135,0.92,0.38,0.2155,0.255,8.0
F,0.485,0.38,0.135,0.5225,0.2045,0.1255,0.14,8.0
F,0.475,0.38,0.11,0.5395,0.2085,0.1055,0.185,7.0
F,0.53,0.395,0.15,0.6435,0.2865,0.1435,0.2,7.0
F,0.63,0.49,0.18,1.406,0.5445,0.2925,0.36,11.0
F,0.655,0.52,0.15,1.0145,0.4645,0.244,0.275,8.0
F,0.6,0.46,0.165,0.948,0.38,0.218,0.31,8.0
M,0.68,0.55,0.18,1.383,0.509,0.2925,0.435,18.0
F,0.63,0.49,0.165,1.1545,0.4,0.2525,0.34,10.0
F,0.605,0.46,0.15,1.012,0.4645,0.2335,0.275,6.0
F,0.575,0.46,0.16,0.9705,0.4255,0.1825,0.295,10.0
F,0.625,0.47,0.15,1.2435,0.575,0.2625,0.336,8.0
F,0.72,0.55,0.22,2.124,1.124,0.469,0.605,11.0
F,0.6,0.46,0.15,0.938,0.4245,0.1475,0.275,10.0
M,0.555,0.46,0.15,0.793,0.349,0.1425,0.23,10.0
F,0.635,0.505,0.175,1.3835,0.5415,0.297,0.355,14.0
F,0.555,0.44,0.15,0.8275,0.4255,0.218,0.255,10.0
F,0.575,0.44,0.175,0.9665,0.4275,0.242,0.275,13.0
F,0.515,0.4,0.125,0.8845,0.4605,0.179,0.209,9.0
F,0.57,0.44,0.15,0.99,0.4545,0.2165,0.23,11.0
F,0.505,0.405,0.135,0.6735,0.2845,0.1235,0.205,12.0
F,0.685,0.52,0.175,1.56,0.7045,0.297,0.435,10.0
F,0.6,0.475,0.16,1.0945,0.4275,0.2525,0.34,15.0
F,0.605,0.48,0.15,1.0135,0.45,0.2555,0.295,9.0
I,0.19,0.16,0.045,0.038,0.0185,0.012,0.015,5.0
F,0.63,0.49,0.175,1.0985,0.4645,0.216,0.335,11.0
F,0.625,0.47,0.15,1.025,0.4485,0.216,0.275,10.0
F,0.6,0.46,0.16,1.1345,0.4605,0.2555,0.34,9.0
F,0.71,0.55,0.18,1.652,0.575,0.297,0.45,13.0
F,0.515,0.4,0.12,0.507,0.2485,0.1125,0.14,8.0
F,0.57,0.455,0.15,0.867,0.358,0.179,0.255,8.0
I,0.44,0.325,0.095,0.362,0.2025,0.0625,0.085,6.0
F,0.46,0.35,0.11,0.45,0.2015,0.0825,0.125,8.0
F,0.555,0.44,0.135,0.816,0.4005,0.1455,0.205,9.0
F,0.44,0.33,0.11,0.397,0.1765,0.075,0.125,7.0
F,0.575,0.455,0.15,0.967,0.4275,0.2165,0.2845,8.0
F,0.66,0.505,0.175,1.467,0.6065,0.3525,0.396,11.0
F,0.6,0.46,0.16,1.0935,0.4605,0.2525,0.275,10.0
F,0.545,0.455,0.175,0.8885,0.3865,0.1435,0.275,13.0
F,0.555,0.435,0.135,0.838,0.358,0.1455,0.2345,9.0
F,0.57,0.44,0.15,0.8145,0.38,0.1855,0.239,8.0
F,0.575,0.45,0.135,0.8115,0.38,0.164,0.23,12.0
F,0.575,0.46,0.14,0.9395,0.4605,0.1975,0.275,10.0
F,0.6,0.47,0.135,1.145,0.4645,0.2205,0.335,8.0
F,0.605,0.455,0.15,0.8945,0.322,0.166,0.275,14.0
F,0.575,0.46,0.175,1.0485,0.3845,0.2195,0.375,16.0
F,0.575,0.46,0.15,0.8975,0.4255,0.1825,0.275,9.0
F,0.57,0.44,0.15,1.004,0.4645,0.2245,0.23,8.0
F,0.71,0.56,0.22,2.124,0.938,0.426,0.503,11.0
F,0.575,0.455,0.135,0.6765,0.2485,0.1455,0.185,8.0
F,0.67,0.525,0.16,1.358,0.6065,0.2925,0.36,10.0
M,0.29,0.21,0.075,0.118,0.045,0.027,0.03,4.0
F,0.605,0.49,0.175,1.102,0.4375,0.2165,0.34,15.0
I,0.515,0.4,0.11,0.646,0.301,0.1235,0.14,7.0
F,0.66,0.51,0.17,1.38,0.7045,0.2925,0.336,11.0
M,0.595,0.455,0.15,0.98,0.38,0.177,0.31,12.0
F,0.555,0.44,0.16,1.09,0.5255,0.2225,0.275,11.0
F,0.635,0.49,0.175,1.2835,0.585,0.2955,0.34,10.0
F,0.635,0.49,0.16,1.122,0.4865,0.2925,0.305,8.0
F,0.6,0.46,0.175,1.0145,0.3895,0.2425,0.275,10.0
F,0.625,0.46,0.145,1.0145,0.4245,0.2525,0.27,10.0
F,0.72,0.54,0.175,1.56,0.7035,0.317,0.4545,9.0
F,0.515,0.4,0.145,0.6765,0.2445,0.1425,0.205,6.0
F,0.575,0.46,0.135,0.8845,0.4305,0.2125,0.23,10.0
I,0.44,0.35,0.11,0.434,0.1745,0.075,0.125,6.0
F,0.635,0.525,0.2,1.521,0.6845,0.2925,0.435,16.0
I,0.28,0.21,0.075,0.124,0.048,0.0245,0.035,6.0
F,0.575,0.49,0.135,0.8545,0.3845,0.166,0.25,13.0
I,0.185,0.075,0.03,0.011,0.0045,0.003,0.003,3.0
I,0.22,0.165,0.05,0.0645,0.036,0.014,0.015,6.0
F,0.52,0.4,0.15,0.7665,0.3845,0.1495,0.205,7.0
F,0.575,0.45,0.16,1.09,0.54,0.216,0.255,9.0
F,0.575,0.44,0.13,0.8935,0.3885,0.188,0.265,8.0
I,0.28,0.21,0.06,0.0945,0.045,0.0275,0.025,7.0
F,0.57,0.44,0.15,0.88,0.345,0.1825,0.275,13.0
F,0.71,0.55,0.2,1.527,0.6965,0.2955,0.431,11.0
M,0.635,0.49,0.15,1.09,0.46,0.2055,0.31,11.0
M,0.63,0.49,0.175,1.2885,0.6545,0.2955,0.355,12.0
F,0.555,0.44,0.135,0.8275,0.4005,0.166,0.25,9.0
F,0.545,0.43,0.135,0.6985,0.28,0.155,0.255,12.0
I,0.46,0.375,0.11,0.587,0.28,0.1125,0.14,10.0
F,0.66,0.525,0.2,1.787,0.7045,0.419,0.4705,11.0
F,0.57,0.44,0.15,0.92,0.4335,0.2555,0.31,11.0
F,0.605,0.49,0.16,1.0935,0.518,0.2525,0.34,11.0
F,0.635,0.5,0.175,1.3845,0.6255,0.2925,0.335,13.0
I,0.545,0.44,0.16,0.8945,0.3245,0.1755,0.355,14.0
F,0.6,0.455,0.15,1.0985,0.4585,0.2525,0.31,11.0
F,0.61,0.49,0.15,1.1645,0.54,0.2955,0.315,9.0
I,0.285,0.21,0.075,0.109,0.048,0.0205,0.035,7.0
F,0.505,0.4,0.135,0.6955,0.2465,0.1425,0.18,7.0
F,0.545,0.4,0.135,0.7635,0.2845,0.1485,0.175,7.0
F,0.635,0.49,0.175,1.274,0.57,0.2825,0.335,12.0
F,0.6,0.475,0.15,1.0935,0.412,0.2655,0.295,12.0
I,0.44,0.365,0.135,0.4275,0.1785,0.106,0.125,6.0
F,0.635,0.515,0.16,1.2835,0.496,0.2955,0.36,11.0
F,0.605,0.455,0.16,1.133,0.3885,0.2555,0.36,15.0
F,0.575,0.455,0.16,0.8745,0.4,0.1455,0.275,7.0
F,0.63,0.49,0.175,1.012,0.4275,0.246,0.355,14.0
F,0.635,0.49,0.18,1.3845,0.575,0.2955,0.355,13.0
F,0.57,0.455,0.16,1.0985,0.4605,0.2955,0.275,10.0
F,0.575,0.455,0.15,1.008,0.4,0.197,0.275,7.0
F,0.6,0.44,0.16,0.9,0.425,0.2245,0.31,14.0
F,0.625,0.49,0.18,1.199,0.519,0.2555,0.345,10.0
I,0.315,0.21,0.075,0.124,0.036,0.0455,0.03,9.0
F,0.6,0.455,0.15,1.0985,0.445,0.2555,0.31,10.0
F,0.57,0.44,0.135,0.738,0.313,0.174,0.239,9.0
F,0.44,0.33,0.12,0.3535,0.1785,0.0955,0.08,6.0
F,0.63,0.49,0.175,1.2835,0.5465,0.2615,0.335,8.0
F,0.535,0.44,0.175,1.0945,0.4645,0.211,0.295,8.0
F,0.515,0.4,0.135,0.6275,0.2565,0.1455,0.175,9.0
F,0.625,0.49,0.175,1.0935,0.4885,0.2035,0.335,12.0
F,0.67,0.515,0.18,1.3845,0.6585,0.2985,0.36,13.0
M,0.505,0.395,0.11,0.6275,0.2745,0.1425,0.175,7.0
F,0.57,0.455,0.135,1.137,0.4645,0.2635,0.31,11.0
F,0.63,0.46,0.15,1.0045,0.4275,0.244,0.271,8.0
F,0.63,0.49,0.15,1.0935,0.412,0.2975,0.295,11.0
I,0.44,0.35,0.11,0.38,0.1785,0.0735,0.125,5.0
F,0.63,0.49,0.175,1.2435,0.5185,0.278,0.309,12.0
F,0.625,0.49,0.15,1.1635,0.5255,0.2555,0.335,9.0
F,0.555,0.44,0.135,0.8945,0.3845,0.1835,0.23,9.0
F,0.545,0.44,0.11,0.7635,0.35,0.1455,0.221,7.0
F,0.575,0.455,0.16,0.976,0.46,0.1965,0.275,11.0
M,0.71,0.55,0.19,1.7395,0.6885,0.3525,0.49,12.0
F,0.57,0.46,0.15,0.908,0.4275,0.2205,0.275,10.0
F,0.625,0.49,0.185,1.2435,0.575,0.2555,0.335,9.0
F,0.6,0.46,0.175,1.133,0.513,0.2555,0.36,13.0
F,0.605,0.46,0.16,1.114,0.4605,0.2165,0.34,10.0
F,0.575,0.46,0.15,0.928,0.45,0.211,0.23,7.0
F,0.57,0.455,0.155,0.8945,0.38,0.155,0.275,13.0
F,0.63,0.505,0.18,1.3835,0.4275,0.3155,0.445,27.0
I,0.44,0.35,0.11,0.38,0.2065,0.1025,0.125,6.0
F,0.655,0.515,0.175,1.3835,0.638,0.2925,0.336,9.0
F,0.575,0.44,0.135,0.8945,0.4645,0.1455,0.23,9.0
F,0.66,0.515,0.16,1.4525,0.69,0.3535,0.36,11.0
M,0.44,0.35,0.11,0.366,0.1785,0.062,0.125,11.0
F,0.545,0.44,0.18,0.8985,0.4605,0.1825,0.275,10.0
F,0.545,0.44,0.15,0.89,0.3845,0.174,0.295,9.0
F,0.515,0.4,0.135,0.745,0.2865,0.173,0.255,6.0
F,0.555,0.44,0.135,0.838,0.3385,0.166,0.175,7.0
M,0.625,0.49,0.16,1.3835,0.639,0.2925,0.343,11.0
F,0.575,0.46,0.15,0.997,0.4275,0.2205,0.213,9.0
F,0.6,0.46,0.15,1.1685,0.4305,0.2425,0.335,12.0
F,0.575,0.46,0.15,1.1685,0.575,0.246,0.275,9.0
F,0.625,0.49,0.175,1.2845,0.4945,0.2535,0.355,12.0
F,0.63,0.49,0.16,1.2435,0.5745,0.2955,0.355,8.0
F,0.575,0.455,0.175,1.0935,0.5445,0.2525,0.335,9.0
M,0.605,0.49,0.165,1.0985,0.4645,0.2555,0.335,9.0
I,0.35,0.26,0.075,0.1985,0.0885,0.0355,0.05,5.0
F,0.575,0.44,0.135,0.9705,0.4605,0.2165,0.275,9.0
F,0.625,0.505,0.175,1.211,0.5725,0.25,0.335,11.0
F,0.575,0.46,0.15,0.795,0.345,0.1945,0.295,8.0
I,0.245,0.175,0.075,0.0935,0.0485,0.014,0.03,5.0
F,0.575,0.455,0.16,0.9795,0.4255,0.189,0.295,10.0
F,0.575,0.465,0.15,0.8965,0.3845,0.155,0.275,9.0
F,0.625,0.49,0.16,1.274,0.553,0.2535,0.335,11.0
F,0.655,0.525,0.15,1.4005,0.68,0.2985,0.34,8.0
I,0.315,0.24,0.075,0.173,0.0745,0.045,0.052,7.0
F,0.545,0.395,0.135,0.594,0.263,0.1225,0.185,7.0
M,0.6,0.455,0.16,1.145,0.513,0.2925,0.295,9.0
F,0.53,0.425,0.15,0.85,0.4005,0.1625,0.23,8.0
F,0.57,0.44,0.15,0.9045,0.358,0.2175,0.295,14.0
F,0.625,0.49,0.19,1.1685,0.4605,0.2205,0.36,11.0
F,0.575,0.44,0.135,0.7645,0.3845,0.1485,0.23,6.0
F,0.605,0.49,0.16,1.145,0.4645,0.2525,0.31,9.0
F,0.66,0.54,0.175,1.6275,0.777,0.3525,0.445,11.0
F,0.6,0.46,0.18,1.1635,0.4605,0.231,0.309,11.0
F,0.575,0.45,0.16,1.0985,0.515,0.2535,0.335,11.0
F,0.6,0.455,0.15,1.1545,0.4605,0.2545,0.271,9.0
F,0.62,0.49,0.15,1.063,0.46,0.197,0.295,10.0
F,0.625,0.49,0.16,1.247,0.4,0.2555,0.395,17.0
F,0.63,0.49,0.15,1.0735,0.4645,0.2325,0.31,11.0
F,0.575,0.46,0.15,0.9455,0.4275,0.2165,0.23,9.0
F,0.625,0.505,0.175,1.367,0.6865,0.2955,0.355,11.0
F,0.575,0.455,0.175,1.2435,0.54,0.2455,0.36,10.0
F,0.575,0.44,0.16,0.89,0.4565,0.1955,0.275,14.0
M,0.575,0.44,0.16,0.967,0.4685,0.1945,0.275,8.0
F,0.575,0.46,0.175,1.1685,0.5785,0.311,0.295,11.0
M,0.635,0.49,0.175,1.38,0.657,0.3035,0.331,9.0
F,0.6,0.475,0.18,1.2435,0.57,0.257,0.36,9.0
F,0.6,0.46,0.16,1.1635,0.5605,0.256,0.31,10.0
F,0.68,0.53,0.175,1.2635,0.5765,0.2925,0.355,9.0
F,0.53,0.395,0.135,0.6385,0.2865,0.1435,0.175,10.0
F,0.57,0.455,0.16,0.9795,0.4605,0.197,0.255,10.0
F,0.515,0.4,0.16,0.667,0.2465,0.1425,0.205,12.0
F,0.625,0.46,0.18,1.3535,0.6865,0.2925,0.335,10.0
F,0.655,0.525,0.175,1.3845,0.6275,0.2925,0.345,11.0
F,0.63,0.485,0.17,1.1435,0.4605,0.281,0.34,16.0
F,0.555,0.44,0.15,0.795,0.2465,0.1435,0.295,10.0
F,0.625,0.49,0.135,1.142,0.5415,0.2525,0.295,8.0
F,0.625,0.49,0.195,1.38,0.5445,0.297,0.391,10.0
F,0.69,0.54,0.18,1.56,0.69,0.2925,0.44,9.0
I,0.19,0.145,0.05,0.0235,0.0185,0.0055,0.01,6.0
F,0.545,0.44,0.15,0.7635,0.358,0.1255,0.255,12.0
F,0.71,0.565,0.175,1.8665,0.7225,0.397,0.49,10.0
I,0.4,0.31,0.11,0.3035,0.152,0.0635,0.08,7.0
M,0.275,0.21,0.075,0.0945,0.046,0.011,0.035,5.0
F,0.575,0.44,0.16,0.8945,0.4005,0.1755,0.23,8.0
F,0.655,0.525,0.185,1.56,0.69,0.383,0.435,12.0
F,0.625,0.49,0.16,1.1645,0.4605,0.2925,0.335,10.0
F,0.71,0.55,0.175,1.969,0.69,0.4325,0.49,10.0
F,0.675,0.55,0.175,1.523,0.6865,0.3565,0.435,10.0
F,0.675,0.54,0.175,1.4985,0.605,0.2935,0.49,13.0
F,0.625,0.49,0.175,1.006,0.4,0.239,0.285,16.0
M,0.575,0.44,0.16,0.9745,0.428,0.1735,0.275,10.0
F,0.63,0.46,0.18,1.16,0.5785,0.2955,0.308,10.0
F,0.685,0.54,0.175,1.2835,0.5445,0.2955,0.445,11.0
F,0.605,0.49,0.16,1.0935,0.4635,0.2525,0.335,10.0
F,0.605,0.44,0.15,1.102,0.4605,0.2595,0.28,14.0
F,0.63,0.49,0.175,1.247,0.5265,0.2935,0.39,9.0
F,0.575,0.455,0.15,0.8835,0.3115,0.1635,0.275,9.0
F,0.57,0.46,0.15,0.9585,0.4275,0.231,0.275,11.0
F,0.68,0.525,0.18,1.529,0.675,0.3525,0.395,11.0
F,0.575,0.46,0.175,1.0635,0.4995,0.179,0.295,10.0
F,0.635,0.49,0.18,1.3445,0.5785,0.2525,0.335,12.0
F,0.57,0.44,0.15,0.9275,0.4565,0.2555,0.27,9.0
F,0.505,0.4,0.135,0.6715,0.2885,0.1455,0.185,7.0
F,0.66,0.525,0.175,1.3585,0.585,0.3535,0.36,9.0
I,0.35,0.26,0.075,0.18,0.0865,0.0225,0.05,6.0
F,0.605,0.49,0.15,1.1645,0.5785,0.2955,0.3,7.0
F,0.515,0.38,0.13,0.537,0.2445,0.1235,0.14,10.0
F,0.635,0.525,0.2,1.3835,0.6185,0.3525,0.395,11.0
F,0.635,0.485,0.18,1.2875,0.564,0.2935,0.355,9.0
F,0.625,0.485,0.15,1.2435,0.515,0.2555,0.295,17.0
F,0.72,0.565,0.2,1.787,0.738,0.383,0.445,8.0
F,0.625,0.48,0.18,1.3585,0.4685,0.2485,0.49,16.0
F,0.505,0.395,0.135,0.5935,0.2865,0.1235,0.185,10.0
F,0.705,0.55,0.18,1.787,0.8115,0.4405,0.4275,10.0
F,0.53,0.4,0.135,0.6785,0.2445,0.1435,0.215,10.0
F,0.625,0.485,0.175,1.3545,0.6565,0.277,0.355,10.0
F,0.625,0.49,0.175,1.0835,0.4115,0.2525,0.275,8.0
I,0.46,0.35,0.11,0.4545,0.1785,0.1125,0.125,6.0
I,0.4,0.29,0.095,0.3045,0.159,0.059,0.08,6.0
F,0.575,0.46,0.15,0.9555,0.4275,0.197,0.295,8.0
F,0.605,0.46,0.175,1.0945,0.3845,0.2325,0.3005,13.0
F,0.57,0.44,0.15,0.98,0.45,0.166,0.255,6.0
F,0.655,0.515,0.2,1.4545,0.605,0.3535,0.42,11.0
F,0.625,0.49,0.175,1.2835,0.5785,0.2935,0.34,10.0
F,0.57,0.46,0.135,0.8705,0.45,0.132,0.201,6.0
F,0.69,0.54,0.175,1.567,0.7045,0.2955,0.335,9.0
F,0.57,0.46,0.15,0.9275,0.3895,0.174,0.275,8.0
F,0.635,0.495,0.16,1.101,0.4605,0.246,0.355,10.0
F,0.575,0.455,0.16,0.906,0.3865,0.245,0.335,12.0
F,0.56,0.44,0.15,0.8845,0.387,0.1725,0.25,12.0
F,0.635,0.49,0.18,1.1605,0.4645,0.216,0.335,11.0
F,0.605,0.46,0.15,1.2435,0.4565,0.311,0.308,10.0
F,0.57,0.44,0.135,0.7845,0.2845,0.1755,0.23,11.0
