Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.615,0.47,0.135,0.9705,0.45,0.1905,0.255,8.0
F,0.515,0.38,0.135,0.5395,0.261,0.115,0.14,7.0
F,0.63,0.505,0.18,1.3845,0.5985,0.2925,0.395,14.0
M,0.575,0.45,0.15,0.8825,0.3115,0.2155,0.275,13.0
F,0.625,0.49,0.175,1.1645,0.6025,0.2655,0.3165,10.0
F,0.635,0.495,0.175,1.154,0.4235,0.266,0.33,13.0
M,0.57,0.44,0.135,0.7385,0.3385,0.1785,0.2265,9.0
F,0.42,0.33,0.105,0.3215,0.1545,0.078,0.09,5.0
M,0.655,0.54,0.16,1.494,0.6835,0.256,0.335,8.0
F,0.52,0.395,0.135,0.636,0.2875,0.1435,0.195,10.0
I,0.37,0.285,0.075,0.1985,0.08,0.0395,0.08,7.0
F,0.545,0.43,0.15,0.7395,0.2845,0.1415,0.275,13.0
I,0.315,0.21,0.07,0.122,0.0545,0.0335,0.035,5.0
F,0.625,0.485,0.15,1.1465,0.567,0.2595,0.3185,9.0
F,0.58,0.47,0.15,0.957,0.445,0.1955,0.245,9.0
I,0.44,0.355,0.11,0.4485,0.1785,0.083,0.14,7.0
I,0.505,0.38,0.11,0.686,0.28,0.1425,0.14,5.0
M,0.54,0.41,0.15,0.717,0.336,0.1625,0.2175,9.0
M,0.42,0.305,0.09,0.311,0.1045,0.099,0.09,7.0
I,0.44,0.33,0.115,0.447,0.1785,0.1125,0.125,7.0
F,0.625,0.49,0.185,1.2535,0.5115,0.2805,0.34,13.0
F,0.625,0.475,0.16,1.165,0.5745,0.2425,0.295,8.0
F,0.625,0.49,0.18,1.1785,0.539,0.2595,0.292,9.0
F,0.63,0.49,0.175,1.2435,0.4915,0.278,0.355,11.0
F,0.63,0.49,0.165,1.1655,0.475,0.2955,0.34,12.0
F,0.53,0.41,0.135,0.692,0.27,0.1255,0.2,8.0
F,0.555,0.44,0.15,0.802,0.3275,0.1775,0.239,8.0
I,0.21,0.165,0.03,0.0235,0.0125,0.0035,0.01,4.0
F,0.69,0.54,0.16,1.638,0.633,0.3305,0.45,15.0
I,0.29,0.22,0.07,0.1075,0.0415,0.0235,0.035,5.0
F,0.63,0.47,0.16,1.1405,0.5335,0.2855,0.335,9.0
I,0.57,0.46,0.135,0.907,0.4865,0.1725,0.25,7.0
I,0.23,0.185,0.07,0.0615,0.0345,0.014,0.01,4.0
M,0.57,0.44,0.135,0.8795,0.3785,0.1455,0.215,9.0
F,0.66,0.505,0.175,1.2565,0.624,0.3025,0.34,11.0
F,0.63,0.49,0.16,1.1635,0.532,0.2535,0.31,9.0
F,0.6,0.46,0.175,1.363,0.7245,0.2955,0.374,12.0
F,0.69,0.54,0.18,1.71,0.8545,0.3575,0.49,11.0
F,0.63,0.475,0.18,1.142,0.5065,0.2565,0.335,8.0
F,0.635,0.49,0.17,1.0935,0.483,0.269,0.37,10.0
F,0.555,0.455,0.16,0.99,0.404,0.2175,0.24,10.0
F,0.645,0.51,0.18,1.4545,0.638,0.2955,0.431,9.0
F,0.605,0.49,0.195,1.137,0.5305,0.2435,0.315,13.0
F,0.53,0.41,0.14,0.876,0.4125,0.1855,0.19,9.0
F,0.575,0.425,0.135,0.7145,0.3245,0.151,0.23,8.0
F,0.675,0.53,0.2,1.707,0.6845,0.367,0.45,8.0
F,0.655,0.525,0.175,1.3845,0.6405,0.2835,0.375,9.0
M,0.57,0.45,0.16,0.9355,0.4355,0.2025,0.264,8.0
F,0.63,0.485,0.165,1.247,0.4915,0.2975,0.36,14.0
F,0.625,0.49,0.18,1.307,0.575,0.2575,0.335,10.0
F,0.63,0.485,0.16,1.1835,0.5775,0.3025,0.31,10.0
F,0.43,0.32,0.11,0.3875,0.17,0.098,0.1,8.0
M,0.495,0.375,0.12,0.5525,0.2675,0.1265,0.185,9.0
F,0.59,0.475,0.16,1.014,0.4445,0.2315,0.295,10.0
F,0.44,0.355,0.14,0.4235,0.1785,0.1015,0.125,9.0
I,0.545,0.41,0.12,0.624,0.315,0.1235,0.185,6.0
F,0.53,0.415,0.135,0.728,0.3275,0.175,0.205,10.0
F,0.63,0.5,0.16,1.1345,0.5785,0.2025,0.32,11.0
F,0.505,0.395,0.125,0.7635,0.2555,0.1355,0.185,11.0
F,0.605,0.475,0.175,1.09,0.4605,0.228,0.335,10.0
M,0.435,0.35,0.105,0.397,0.1985,0.081,0.11,7.0
F,0.575,0.44,0.135,1.0635,0.5065,0.2165,0.23,8.0
F,0.57,0.46,0.15,0.9885,0.438,0.207,0.23,7.0
I,0.2,0.17,0.05,0.0435,0.011,0.007,0.01,5.0
M,0.68,0.53,0.175,1.4585,0.7245,0.314,0.37,8.0
M,0.545,0.4,0.14,0.838,0.38,0.188,0.201,6.0
F,0.625,0.5,0.175,1.2695,0.4945,0.256,0.41,13.0
I,0.375,0.26,0.08,0.18,0.054,0.0505,0.05,5.0
F,0.6,0.47,0.15,1.198,0.5265,0.231,0.32,11.0
I,0.405,0.3,0.095,0.3695,0.1775,0.071,0.105,7.0
I,0.515,0.395,0.125,0.6835,0.3115,0.1265,0.22,7.0
F,0.655,0.5,0.18,1.38,0.6375,0.2925,0.315,8.0
F,0.585,0.465,0.15,0.931,0.3845,0.2035,0.275,10.0
M,0.705,0.55,0.2,1.978,0.7115,0.2925,0.445,13.0
M,0.63,0.5,0.15,1.2435,0.544,0.2955,0.305,10.0
F,0.72,0.55,0.215,2.1995,1.1465,0.478,0.465,8.0
F,0.575,0.455,0.175,1.03,0.4305,0.257,0.2585,9.0
F,0.52,0.395,0.12,0.6785,0.3245,0.15,0.155,8.0
F,0.675,0.545,0.2,1.4395,0.6565,0.3555,0.445,12.0
F,0.675,0.525,0.175,1.9885,0.8115,0.422,0.435,11.0
M,0.575,0.44,0.16,0.9585,0.3885,0.174,0.275,14.0
M,0.63,0.49,0.15,1.0305,0.4115,0.246,0.29,10.0
M,0.555,0.44,0.15,0.8945,0.3135,0.196,0.285,12.0
F,0.53,0.425,0.18,0.7955,0.38,0.167,0.213,9.0
F,0.55,0.435,0.15,0.879,0.3945,0.1835,0.265,14.0
M,0.545,0.41,0.135,0.832,0.295,0.1835,0.26,13.0
F,0.63,0.48,0.155,1.1645,0.569,0.2625,0.335,11.0
F,0.575,0.46,0.165,1.101,0.4545,0.2355,0.308,10.0
F,0.625,0.49,0.175,1.247,0.5585,0.25,0.37,9.0
M,0.63,0.49,0.165,1.0045,0.4385,0.2175,0.275,11.0
F,0.595,0.45,0.15,1.0915,0.4275,0.2425,0.355,15.0
F,0.575,0.45,0.125,0.782,0.38,0.165,0.23,7.0
I,0.5,0.385,0.12,0.5625,0.2845,0.0955,0.14,6.0
F,0.575,0.45,0.15,0.932,0.47,0.1945,0.26,9.0
M,0.625,0.49,0.18,1.095,0.4895,0.246,0.32,10.0
F,0.505,0.405,0.125,0.6735,0.293,0.1325,0.17,10.0
F,0.63,0.505,0.18,1.1855,0.5785,0.256,0.335,11.0
F,0.52,0.405,0.155,0.838,0.3295,0.2025,0.245,9.0
F,0.655,0.49,0.16,1.2445,0.4365,0.283,0.34,13.0
I,0.275,0.22,0.075,0.121,0.0585,0.0335,0.035,6.0
F,0.6,0.475,0.155,1.114,0.4445,0.2195,0.335,14.0
F,0.63,0.48,0.185,1.065,0.4305,0.258,0.345,13.0
I,0.515,0.395,0.15,0.528,0.2,0.1025,0.1545,7.0
F,0.605,0.485,0.175,1.273,0.3885,0.3035,0.37,16.0
F,0.67,0.525,0.175,1.596,0.7055,0.3215,0.45,11.0
I,0.55,0.445,0.17,0.79,0.4275,0.177,0.225,8.0
F,0.605,0.49,0.17,1.1185,0.4175,0.2195,0.355,11.0
F,0.635,0.5,0.19,1.3405,0.6245,0.281,0.39,15.0
I,0.4,0.29,0.1,0.32,0.134,0.0655,0.08,6.0
F,0.6,0.46,0.16,1.027,0.4115,0.2435,0.34,13.0
F,0.58,0.455,0.16,1.0405,0.429,0.246,0.295,12.0
F,0.575,0.44,0.15,0.92,0.2535,0.2135,0.28,13.0
I,0.505,0.395,0.135,0.6025,0.2165,0.1425,0.205,13.0
M,0.575,0.44,0.15,0.7835,0.358,0.1795,0.213,8.0
F,0.66,0.495,0.195,1.3835,0.6235,0.315,0.355,10.0
M,0.71,0.555,0.175,1.7825,0.8705,0.3535,0.4,10.0
F,0.58,0.475,0.16,1.008,0.4545,0.228,0.24,8.0
F,0.53,0.4,0.135,0.6335,0.2465,0.1245,0.19,8.0
F,0.575,0.44,0.18,0.924,0.3865,0.2025,0.275,10.0
F,0.575,0.435,0.15,0.966,0.4325,0.1635,0.227,9.0
F,0.555,0.435,0.13,0.8585,0.4285,0.1715,0.185,7.0
F,0.655,0.515,0.18,1.4445,0.5735,0.3055,0.425,19.0
I,0.52,0.395,0.135,0.7095,0.3135,0.1405,0.169,8.0
F,0.685,0.55,0.18,1.76,0.77,0.3315,0.4505,10.0
F,0.575,0.455,0.15,0.8425,0.3445,0.1665,0.265,8.0
M,0.685,0.52,0.175,1.6275,0.7245,0.3725,0.38,11.0
F,0.545,0.405,0.155,0.7635,0.3065,0.1255,0.205,7.0
M,0.555,0.44,0.135,0.77,0.3275,0.1455,0.219,7.0
I,0.44,0.33,0.11,0.378,0.164,0.0735,0.1,6.0
F,0.53,0.41,0.155,0.8545,0.2895,0.2055,0.275,13.0
I,0.48,0.38,0.11,0.547,0.2065,0.0925,0.1315,7.0
F,0.635,0.49,0.18,1.2825,0.564,0.288,0.355,10.0
I,0.415,0.315,0.105,0.361,0.1345,0.0735,0.1,6.0
F,0.69,0.55,0.175,1.8805,0.86,0.3655,0.43,10.0
F,0.58,0.45,0.15,0.9285,0.3835,0.2195,0.265,18.0
I,0.515,0.38,0.11,0.507,0.2175,0.1125,0.1445,8.0
F,0.695,0.55,0.22,1.542,0.6645,0.2595,0.47,11.0
F,0.605,0.48,0.16,1.1635,0.54,0.244,0.31,10.0
F,0.575,0.46,0.16,0.966,0.4135,0.1905,0.259,12.0
M,0.615,0.49,0.16,1.0945,0.4605,0.257,0.3185,11.0
F,0.605,0.46,0.175,1.0915,0.3865,0.2305,0.335,20.0
F,0.575,0.44,0.135,0.9395,0.4585,0.1835,0.26,9.0
F,0.6,0.485,0.175,1.062,0.414,0.2225,0.355,13.0
F,0.505,0.38,0.165,0.6295,0.2565,0.1235,0.205,11.0
M,0.515,0.38,0.13,0.7385,0.3345,0.1405,0.18,8.0
F,0.6,0.46,0.16,0.9935,0.4185,0.25,0.275,9.0
F,0.575,0.46,0.14,0.9845,0.3885,0.197,0.295,10.0
F,0.635,0.505,0.18,1.274,0.4915,0.2925,0.3,10.0
F,0.525,0.4,0.135,0.6785,0.245,0.1455,0.205,14.0
F,0.605,0.455,0.165,0.976,0.4545,0.174,0.285,10.0
F,0.625,0.48,0.15,1.0145,0.4135,0.2135,0.31,11.0
I,0.385,0.29,0.095,0.2425,0.111,0.0545,0.061,5.0
I,0.35,0.27,0.08,0.2,0.12,0.0245,0.05,6.0
F,0.6,0.465,0.165,1.0095,0.4615,0.1965,0.275,8.0
F,0.63,0.49,0.15,1.0985,0.5255,0.2525,0.293,9.0
F,0.655,0.505,0.175,1.6395,0.6645,0.2945,0.355,9.0
F,0.605,0.49,0.16,1.0835,0.5305,0.2495,0.335,9.0
M,0.505,0.4,0.16,0.7365,0.2885,0.1475,0.255,8.0
F,0.605,0.475,0.15,1.0305,0.4275,0.2645,0.305,11.0
F,0.645,0.5,0.22,1.3825,0.54,0.3025,0.405,15.0
F,0.635,0.5,0.155,1.2435,0.5605,0.271,0.335,11.0
F,0.695,0.55,0.185,1.5275,0.6665,0.3535,0.3725,9.0
M,0.6,0.475,0.15,1.017,0.4155,0.2425,0.26,11.0
F,0.505,0.41,0.135,0.6435,0.2815,0.1275,0.215,8.0
F,0.575,0.46,0.155,0.9745,0.3295,0.2245,0.34,12.0
I,0.415,0.31,0.09,0.303,0.17,0.053,0.081,6.0
F,0.625,0.48,0.15,1.09,0.532,0.2205,0.32,11.0
F,0.575,0.455,0.15,0.984,0.4655,0.2195,0.285,11.0
M,0.62,0.485,0.16,1.3695,0.6845,0.2955,0.3005,10.0
I,0.275,0.215,0.075,0.0985,0.0415,0.026,0.035,6.0
M,0.61,0.48,0.15,1.0865,0.4545,0.2595,0.295,8.0
F,0.555,0.44,0.15,0.832,0.3145,0.216,0.27,10.0
F,0.605,0.5,0.175,1.1645,0.4635,0.278,0.345,11.0
F,0.605,0.45,0.175,1.2835,0.541,0.2925,0.36,9.0
F,0.63,0.51,0.15,1.1045,0.4395,0.269,0.355,11.0
I,0.38,0.275,0.09,0.2645,0.1205,0.0535,0.0605,7.0
M,0.575,0.455,0.175,1.027,0.3245,0.197,0.395,15.0
F,0.43,0.33,0.11,0.397,0.1945,0.081,0.12,6.0
F,0.505,0.405,0.13,0.832,0.4245,0.1825,0.205,9.0
F,0.61,0.48,0.16,1.0645,0.4965,0.2165,0.275,13.0
F,0.455,0.345,0.105,0.4435,0.1785,0.078,0.146,7.0
F,0.625,0.49,0.155,1.0495,0.5415,0.2205,0.25,11.0
M,0.66,0.53,0.175,1.3845,0.5845,0.306,0.36,11.0
F,0.575,0.44,0.135,0.906,0.4825,0.1785,0.235,9.0
F,0.565,0.44,0.16,0.93,0.3815,0.1945,0.265,11.0
F,0.625,0.505,0.175,1.2435,0.5175,0.2955,0.355,10.0
I,0.365,0.26,0.085,0.17,0.0675,0.037,0.0495,5.0
F,0.575,0.46,0.14,0.9435,0.4565,0.2055,0.295,9.0
F,0.61,0.47,0.16,1.1345,0.5035,0.2925,0.335,10.0
I,0.485,0.38,0.12,0.547,0.2475,0.1055,0.146,8.0
F,0.575,0.455,0.155,1.025,0.4,0.2335,0.355,19.0
M,0.575,0.455,0.18,0.984,0.4995,0.2155,0.295,9.0
F,0.575,0.46,0.135,0.94,0.4275,0.221,0.255,9.0
F,0.625,0.485,0.15,1.099,0.4565,0.2385,0.275,10.0
F,0.53,0.42,0.15,0.769,0.2455,0.1955,0.22,13.0
M,0.625,0.49,0.175,1.0915,0.5135,0.2055,0.355,13.0
F,0.605,0.485,0.175,1.2435,0.4605,0.273,0.355,18.0
F,0.63,0.5,0.16,1.38,0.6275,0.3165,0.345,11.0
M,0.635,0.49,0.15,1.2655,0.6285,0.2635,0.295,8.0
F,0.685,0.535,0.22,1.7405,0.7105,0.3525,0.435,18.0
F,0.635,0.505,0.175,1.218,0.5445,0.2555,0.355,10.0
F,0.705,0.565,0.215,1.844,0.7885,0.422,0.45,10.0
F,0.575,0.46,0.15,0.9145,0.4475,0.2205,0.255,10.0
F,0.62,0.485,0.175,1.2435,0.567,0.256,0.355,9.0
F,0.545,0.44,0.155,0.8625,0.4255,0.1725,0.275,9.0
M,0.6,0.46,0.16,1.07,0.4245,0.2245,0.3185,8.0
F,0.515,0.405,0.15,0.707,0.2825,0.1425,0.22,12.0
F,0.6,0.475,0.15,1.059,0.4655,0.2555,0.336,10.0
M,0.555,0.405,0.135,0.8295,0.4105,0.1525,0.2185,10.0
I,0.44,0.3,0.11,0.2445,0.124,0.033,0.085,6.0
F,0.67,0.545,0.155,1.844,0.9455,0.408,0.4055,10.0
F,0.66,0.525,0.185,1.3845,0.5715,0.2985,0.445,10.0
F,0.605,0.465,0.165,1.12,0.4615,0.2955,0.31,11.0
F,0.625,0.49,0.16,1.017,0.4535,0.2365,0.275,10.0
M,0.625,0.49,0.19,1.0985,0.38,0.2265,0.355,14.0
F,0.635,0.505,0.18,1.406,0.4335,0.268,0.49,16.0
M,0.605,0.49,0.145,1.1435,0.4365,0.2165,0.295,9.0
F,0.625,0.49,0.17,1.058,0.4605,0.246,0.34,8.0
M,0.57,0.46,0.15,1.0145,0.4975,0.2335,0.27,8.0
I,0.575,0.445,0.11,0.745,0.3245,0.1435,0.18,7.0
F,0.675,0.55,0.205,2.173,1.0955,0.5015,0.5015,12.0
F,0.57,0.445,0.175,1.0535,0.4605,0.2535,0.275,7.0
F,0.625,0.49,0.16,1.1345,0.4535,0.2425,0.345,12.0
F,0.63,0.49,0.16,1.1665,0.4815,0.2555,0.34,8.0
F,0.575,0.46,0.16,0.782,0.2885,0.174,0.265,11.0
F,0.475,0.35,0.15,0.565,0.2115,0.144,0.185,8.0
F,0.655,0.52,0.18,1.56,0.7255,0.4055,0.395,10.0
M,0.63,0.49,0.18,1.1635,0.532,0.246,0.29,9.0
M,0.635,0.495,0.175,1.39,0.6185,0.2925,0.31,12.0
F,0.545,0.44,0.15,0.838,0.29,0.166,0.275,13.0
F,0.625,0.475,0.16,1.1845,0.57,0.2355,0.31,9.0
F,0.72,0.55,0.2,1.959,0.9585,0.4095,0.49,23.0
I,0.575,0.46,0.15,0.998,0.4005,0.1985,0.26,8.0
M,0.545,0.4,0.14,0.867,0.3865,0.1965,0.26,11.0
I,0.47,0.35,0.1,0.3945,0.165,0.075,0.1,4.0
F,0.575,0.46,0.15,0.8945,0.4565,0.2075,0.23,9.0
M,0.65,0.525,0.2,1.4795,0.5775,0.297,0.435,13.0
I,0.44,0.33,0.095,0.3225,0.1635,0.081,0.09,7.0
F,0.575,0.45,0.135,0.89,0.37,0.165,0.2815,13.0
F,0.55,0.44,0.135,0.8145,0.4695,0.1455,0.2185,9.0
F,0.52,0.39,0.13,0.7665,0.28,0.1405,0.17,8.0
M,0.6,0.475,0.16,1.2315,0.6055,0.2655,0.335,9.0
M,0.345,0.26,0.11,0.2255,0.0945,0.0585,0.08,7.0
M,0.625,0.47,0.165,1.012,0.4605,0.216,0.305,10.0
F,0.615,0.49,0.17,1.1345,0.4635,0.218,0.3,10.0
F,0.645,0.505,0.175,1.3445,0.54,0.2935,0.335,15.0
F,0.605,0.48,0.155,1.0555,0.4445,0.2425,0.305,10.0
M,0.575,0.44,0.15,0.8745,0.414,0.1825,0.29,9.0
F,0.555,0.44,0.135,0.8705,0.3865,0.1715,0.205,9.0
I,0.38,0.3,0.09,0.28,0.111,0.051,0.08,6.0
F,0.63,0.495,0.16,1.238,0.5585,0.2595,0.355,9.0
F,0.625,0.48,0.18,1.1785,0.5575,0.2725,0.29,8.0
F,0.655,0.525,0.175,1.2435,0.5255,0.258,0.49,19.0
M,0.515,0.4,0.14,0.7035,0.3395,0.1395,0.196,8.0
F,0.71,0.55,0.18,1.8395,0.872,0.396,0.49,11.0
I,0.585,0.46,0.16,1.011,0.4955,0.1955,0.33,11.0
F,0.6,0.47,0.17,1.097,0.4605,0.2765,0.29,8.0
I,0.46,0.35,0.12,0.4485,0.1685,0.1285,0.14,13.0
I,0.42,0.325,0.12,0.3555,0.175,0.0635,0.085,7.0
F,0.575,0.46,0.17,0.9275,0.46,0.1765,0.245,9.0
I,0.505,0.395,0.135,0.622,0.2865,0.1285,0.1775,8.0
F,0.66,0.52,0.185,1.3685,0.587,0.297,0.395,12.0
I,0.515,0.395,0.125,0.562,0.261,0.12,0.14,6.0
F,0.545,0.415,0.15,0.802,0.3345,0.1725,0.225,10.0
I,0.53,0.43,0.135,0.6335,0.2465,0.1235,0.225,10.0
I,0.35,0.25,0.09,0.1785,0.0725,0.0355,0.055,6.0
F,0.625,0.515,0.175,1.3835,0.5775,0.315,0.385,12.0
I,0.47,0.395,0.135,0.6315,0.318,0.1235,0.17,8.0
F,0.53,0.42,0.13,0.66,0.28,0.1425,0.185,7.0
M,0.185,0.09,0.035,0.0105,0.0065,0.0095,0.005,9.0
M,0.57,0.44,0.16,0.879,0.364,0.2245,0.239,9.0
F,0.565,0.47,0.14,0.907,0.4275,0.2355,0.275,10.0
F,0.515,0.4,0.135,0.594,0.253,0.1015,0.21,13.0
M,0.65,0.54,0.175,1.463,0.585,0.3035,0.405,12.0
I,0.505,0.4,0.135,0.599,0.224,0.1265,0.14,10.0
F,0.625,0.485,0.15,1.1585,0.4645,0.278,0.32,11.0
F,0.44,0.35,0.13,0.4585,0.21,0.0855,0.129,7.0
F,0.57,0.44,0.15,0.924,0.4115,0.1755,0.253,7.0
M,0.615,0.45,0.16,1.1345,0.5195,0.2425,0.31,8.0
I,0.205,0.19,0.05,0.0465,0.018,0.0075,0.015,4.0
I,0.37,0.28,0.09,0.197,0.0865,0.0455,0.07,6.0
I,0.425,0.325,0.105,0.3,0.1245,0.0625,0.0925,7.0
F,0.48,0.36,0.12,0.591,0.2825,0.1455,0.175,10.0
M,0.63,0.49,0.18,1.198,0.5185,0.2975,0.295,10.0
F,0.66,0.525,0.175,1.463,0.69,0.318,0.3745,10.0
I,0.46,0.35,0.11,0.4545,0.1765,0.1035,0.135,7.0
F,0.555,0.44,0.14,1.056,0.4545,0.246,0.27,12.0
F,0.57,0.455,0.155,0.9605,0.4115,0.201,0.275,11.0
F,0.585,0.465,0.145,0.8935,0.4235,0.2045,0.23,10.0
M,0.535,0.4,0.125,0.5785,0.266,0.132,0.175,9.0
F,0.58,0.435,0.15,0.9815,0.4175,0.2325,0.275,9.0
F,0.66,0.515,0.18,1.38,0.643,0.318,0.363,10.0
F,0.57,0.44,0.15,0.8705,0.4115,0.1855,0.23,9.0
F,0.625,0.46,0.15,1.1645,0.5285,0.257,0.301,9.0
F,0.53,0.44,0.16,0.785,0.2865,0.1925,0.275,13.0
F,0.565,0.455,0.165,0.957,0.3245,0.1755,0.295,13.0
M,0.515,0.4,0.135,0.6735,0.3085,0.1415,0.1945,8.0
I,0.495,0.38,0.115,0.4745,0.1785,0.0955,0.12,5.0
I,0.6,0.465,0.15,1.2435,0.6055,0.2395,0.3045,10.0
F,0.585,0.46,0.15,0.926,0.46,0.1465,0.244,7.0
F,0.575,0.45,0.15,0.852,0.345,0.166,0.275,12.0
M,0.6,0.5,0.175,1.3435,0.6525,0.2565,0.335,11.0
F,0.575,0.46,0.16,0.8965,0.4245,0.166,0.22,8.0
I,0.52,0.395,0.135,0.6075,0.28,0.166,0.18,6.0
M,0.62,0.485,0.16,1.223,0.6245,0.283,0.2875,9.0
F,0.68,0.52,0.18,1.652,0.8255,0.4015,0.3745,8.0
F,0.495,0.395,0.165,0.7665,0.2485,0.1405,0.255,14.0
M,0.605,0.485,0.175,1.1835,0.4545,0.257,0.28,17.0
M,0.575,0.455,0.175,1.012,0.4525,0.2205,0.26,10.0
I,0.42,0.325,0.095,0.358,0.143,0.062,0.077,6.0
F,0.605,0.5,0.16,1.2075,0.4655,0.258,0.3445,10.0
I,0.275,0.225,0.075,0.1115,0.04,0.0325,0.035,4.0
I,0.53,0.4,0.11,0.5145,0.2385,0.1015,0.146,7.0
F,0.58,0.44,0.15,0.9175,0.445,0.2175,0.275,8.0
M,0.605,0.48,0.18,1.2095,0.5805,0.2925,0.355,11.0
I,0.37,0.27,0.085,0.2,0.09,0.0425,0.066,5.0
F,0.62,0.48,0.175,1.273,0.5475,0.2565,0.39,10.0
F,0.575,0.46,0.135,0.9585,0.3885,0.197,0.285,9.0
I,0.505,0.385,0.135,0.612,0.261,0.1255,0.205,9.0
F,0.625,0.495,0.175,1.1835,0.5115,0.2595,0.31,9.0
F,0.575,0.46,0.18,1.0145,0.4465,0.2355,0.3,6.0
M,0.595,0.455,0.16,1.0175,0.4675,0.2385,0.266,9.0
F,0.595,0.46,0.15,1.1605,0.5345,0.2825,0.31,11.0
F,0.555,0.455,0.16,0.8825,0.2815,0.207,0.275,13.0
F,0.6,0.46,0.15,0.974,0.4645,0.1955,0.27,8.0
I,0.495,0.38,0.125,0.5,0.2705,0.1025,0.148,8.0
M,0.57,0.44,0.135,0.8705,0.3245,0.1655,0.275,14.0
F,0.565,0.455,0.16,0.909,0.4,0.1715,0.27,9.0
M,0.57,0.44,0.15,0.9895,0.4845,0.2155,0.239,9.0
F,0.705,0.55,0.155,1.4545,0.6115,0.3935,0.48,7.0
M,0.63,0.49,0.15,1.0615,0.4805,0.2385,0.285,9.0
F,0.625,0.48,0.16,1.3405,0.5785,0.3025,0.36,10.0
F,0.6,0.465,0.16,1.0035,0.345,0.2165,0.295,14.0
F,0.555,0.44,0.12,0.8615,0.38,0.1945,0.22,9.0
F,0.59,0.455,0.15,0.97,0.45,0.2025,0.275,11.0
I,0.4,0.305,0.1,0.3295,0.1385,0.067,0.085,7.0
F,0.59,0.46,0.16,0.9335,0.4,0.1625,0.28,11.0
F,0.615,0.515,0.185,1.2895,0.4245,0.2725,0.42,10.0
F,0.625,0.49,0.175,1.122,0.52,0.2145,0.3065,12.0
F,0.575,0.455,0.135,0.9145,0.44,0.189,0.23,8.0
I,0.31,0.235,0.095,0.18,0.0745,0.0325,0.0605,6.0
F,0.625,0.49,0.175,1.12,0.4895,0.238,0.31,11.0
F,0.66,0.525,0.18,1.3905,0.5475,0.2925,0.3,9.0
F,0.575,0.44,0.135,0.8935,0.4605,0.1975,0.205,8.0
I,0.57,0.44,0.15,0.9415,0.378,0.1955,0.295,12.0
F,0.575,0.48,0.14,0.8945,0.4025,0.1825,0.295,15.0
F,0.595,0.46,0.16,1.0,0.5235,0.2565,0.26,8.0
I,0.44,0.365,0.115,0.397,0.1345,0.0735,0.13,7.0
I,0.505,0.4,0.135,0.657,0.3345,0.1435,0.235,8.0
F,0.555,0.44,0.175,1.0485,0.4545,0.2525,0.295,11.0
F,0.68,0.55,0.205,1.89,0.7245,0.3525,0.5185,11.0
I,0.23,0.175,0.05,0.0645,0.0385,0.0095,0.015,4.0
F,0.585,0.44,0.14,0.8815,0.375,0.179,0.239,7.0
M,0.5,0.375,0.135,0.599,0.2485,0.1435,0.185,10.0
F,0.68,0.55,0.195,1.707,0.784,0.3335,0.45,10.0
F,0.605,0.47,0.15,1.063,0.4925,0.2265,0.295,11.0
F,0.53,0.425,0.15,0.7635,0.375,0.1495,0.17,7.0
F,0.545,0.44,0.15,0.869,0.38,0.1625,0.295,16.0
F,0.635,0.515,0.175,1.3765,0.6785,0.3125,0.343,8.0
F,0.655,0.51,0.175,1.1735,0.4765,0.2165,0.315,11.0
F,0.63,0.49,0.165,1.2435,0.5275,0.2525,0.37,9.0
F,0.625,0.49,0.18,1.3745,0.5245,0.311,0.363,8.0
F,0.5,0.38,0.135,0.6355,0.2495,0.1455,0.225,15.0
F,0.555,0.425,0.18,0.9545,0.2985,0.1735,0.33,14.0
F,0.645,0.49,0.175,1.3485,0.6275,0.2925,0.308,9.0
M,0.485,0.375,0.135,0.6125,0.2965,0.1455,0.175,9.0
F,0.555,0.455,0.18,1.2435,0.54,0.25,0.38,13.0
I,0.44,0.345,0.11,0.4555,0.2075,0.0725,0.134,6.0
M,0.625,0.49,0.175,1.0985,0.4645,0.246,0.335,11.0
F,0.655,0.515,0.19,1.3845,0.715,0.3355,0.36,10.0
F,0.625,0.495,0.15,1.097,0.5465,0.244,0.295,8.0
M,0.405,0.315,0.105,0.282,0.115,0.0595,0.09,21.0
F,0.595,0.455,0.135,0.9355,0.4335,0.1925,0.295,9.0
F,0.575,0.455,0.15,0.938,0.4685,0.1735,0.275,12.0
F,0.62,0.49,0.175,1.1045,0.4645,0.2655,0.3445,9.0
M,0.63,0.485,0.175,1.2415,0.572,0.2935,0.33,10.0
M,0.515,0.4,0.135,0.6515,0.2945,0.1255,0.19,7.0
F,0.575,0.46,0.155,1.09,0.4645,0.2225,0.335,8.0
M,0.57,0.435,0.135,0.869,0.3945,0.1725,0.2315,9.0
M,0.655,0.51,0.175,1.2435,0.5305,0.2945,0.355,11.0
M,0.595,0.46,0.18,1.13,0.4765,0.2705,0.305,11.0
F,0.625,0.485,0.165,1.1935,0.5305,0.2555,0.32,11.0
I,0.32,0.24,0.075,0.1685,0.0785,0.026,0.05,7.0
F,0.515,0.4,0.135,0.6535,0.2565,0.1435,0.22,7.0
F,0.635,0.49,0.175,1.3435,0.6965,0.311,0.343,9.0
F,0.675,0.54,0.2,1.6275,0.638,0.4015,0.435,11.0
